q1, r, c, 256, 32768, 1, 131857
q1, r, h, 256, 32768, 1, 153121
q1, d, -, 256, 32768, 1, 186305
q1, c, -, 256, 32768, 1, 210223
q1, c, a, 256, 32768, 1, 73506
q1, r, c, 256, 32768, 1, 129160
q1, r, h, 256, 32768, 1, 155540
q1, d, -, 256, 32768, 1, 185148
q1, c, -, 256, 32768, 1, 214435
q1, c, a, 256, 32768, 1, 72165
q1, r, c, 256, 32768, 1, 129164
q1, r, h, 256, 32768, 1, 153219
q1, d, -, 256, 32768, 1, 186823
q1, c, -, 256, 32768, 1, 207662
q1, c, a, 256, 32768, 1, 72128
q1, r, c, 256, 32768, 1, 131686
q1, r, h, 256, 32768, 1, 153157
q1, d, -, 256, 32768, 1, 186490
q1, c, -, 256, 32768, 1, 205520
q1, c, a, 256, 32768, 1, 72201
q1, r, c, 256, 32768, 1, 129158
q1, r, h, 256, 32768, 1, 155065
q1, d, -, 256, 32768, 1, 185188
q1, c, -, 256, 32768, 1, 207677
q1, c, a, 256, 32768, 1, 72202
q1, r, c, 256, 32768, 1, 133525
q1, r, h, 256, 32768, 1, 153190
q1, d, -, 256, 32768, 1, 186582
q1, c, -, 256, 32768, 1, 205442
q1, c, a, 256, 32768, 1, 72196
q1, r, c, 256, 32768, 1, 133143
q1, r, h, 256, 32768, 1, 153272
q1, d, -, 256, 32768, 1, 185056
q1, c, -, 256, 32768, 1, 205380
q1, c, a, 256, 32768, 1, 72171
q1, r, c, 256, 32768, 1, 136813
q1, r, h, 256, 32768, 1, 156190
q1, d, -, 256, 32768, 1, 188536
q1, c, -, 256, 32768, 1, 205476
q1, c, a, 256, 32768, 1, 72188
q1, r, c, 256, 32768, 1, 129166
q1, r, h, 256, 32768, 1, 157680
q1, d, -, 256, 32768, 1, 184686
q1, c, -, 256, 32768, 1, 207537
q1, c, a, 256, 32768, 1, 72161
q1, r, c, 256, 32768, 1, 129160
q1, r, h, 256, 32768, 1, 155474
q1, d, -, 256, 32768, 1, 185273
q1, c, -, 256, 32768, 1, 207520
q1, c, a, 256, 32768, 1, 72182
q1, r, c, 256, 32768, 1, 132060
q1, r, h, 256, 32768, 1, 153261
q1, d, -, 256, 32768, 1, 187099
q1, c, -, 256, 32768, 1, 205438
q1, c, a, 256, 32768, 1, 73411
q1, r, c, 256, 32768, 1, 129162
q1, r, h, 256, 32768, 1, 155291
q1, d, -, 256, 32768, 1, 185089
q1, c, -, 256, 32768, 1, 207465
q1, c, a, 256, 32768, 1, 72259
q1, r, c, 256, 32768, 1, 129171
q1, r, h, 256, 32768, 1, 162483
q1, d, -, 256, 32768, 1, 185286
q1, c, -, 256, 32768, 1, 210707
q1, c, a, 256, 32768, 1, 72173
q1, r, c, 256, 32768, 1, 129164
q1, r, h, 256, 32768, 1, 153089
q1, d, -, 256, 32768, 1, 186315
q1, c, -, 256, 32768, 1, 205443
q1, c, a, 256, 32768, 1, 73922
q1, r, c, 256, 32768, 1, 132857
q1, r, h, 256, 32768, 1, 153179
q1, d, -, 256, 32768, 1, 187076
q1, c, -, 256, 32768, 1, 205409
