bench, mem, temp, row_size, row_count, col_width, cycles
q2_new, r, h,16,43690,4,109717
q2_new, d, -,16,43690,4,116270
q2_new, r, c,16,43690,4,110143
q2_new, r, h,16,43690,4,112264
q2_new, d, -,16,43690,4,112506
q2_new, r, c,16,43690,4,110137
q2_new, r, h,16,43690,4,113427
q2_new, d, -,16,43690,4,112472
q2_new, r, c,16,43690,4,112220
q2_new, r, h,16,43690,4,109724
q2_new, d, -,16,43690,4,112794
q2_new, r, c,16,43690,4,112659
q2_new, r, h,16,43690,4,109722
q2_new, d, -,16,43690,4,112656
q2_new, r, c,16,43690,4,110221
q2_new, r, h,16,43690,4,109678
q2_new, d, -,16,43690,4,112417
q2_new, r, c,16,43690,4,110162
q2_new, r, h,16,43690,4,109694
q2_new, d, -,16,43690,4,112432
q2_new, r, c,16,43690,4,110167
q2_new, r, h,16,43690,4,109689
q2_new, d, -,16,43690,4,116189
q2_new, r, c,16,43690,4,110160
q2_new, r, h,16,43690,4,111096
q2_new, d, -,16,43690,4,112569
q2_new, r, c,16,43690,4,110159
q2_new, r, h,16,43690,4,112373
q2_new, d, -,16,43690,4,112609
q2_new, r, c,16,43690,4,114558
q2_new, r, h,16,43690,4,109694
q2_new, d, -,16,43690,4,112622
q2_new, r, c,32,43690,4,110172
q2_new, r, h,32,43690,4,109671
q2_new, d, -,32,43690,4,121663
q2_new, r, c,32,43690,4,114388
q2_new, r, h,32,43690,4,109737
q2_new, d, -,32,43690,4,116813
q2_new, r, c,32,43690,4,110200
q2_new, r, h,32,43690,4,109674
q2_new, d, -,32,43690,4,119523
q2_new, r, c,32,43690,4,112883
q2_new, r, h,32,43690,4,109746
q2_new, d, -,32,43690,4,116267
q2_new, r, c,32,43690,4,110164
q2_new, r, h,32,43690,4,109676
q2_new, d, -,32,43690,4,118579
q2_new, r, c,32,43690,4,112632
q2_new, r, h,32,43690,4,109726
q2_new, d, -,32,43690,4,116862
q2_new, r, c,32,43690,4,110177
q2_new, r, h,32,43690,4,109685
q2_new, d, -,32,43690,4,119297
q2_new, r, c,32,43690,4,113134
q2_new, r, h,32,43690,4,109760
q2_new, d, -,32,43690,4,116455
q2_new, r, c,32,43690,4,110159
q2_new, r, h,32,43690,4,109705
q2_new, d, -,32,43690,4,119291
q2_new, r, c,32,43690,4,112305
q2_new, r, h,32,43690,4,109724
q2_new, d, -,32,43690,4,116733
q2_new, r, c,32,43690,4,110176
q2_new, r, h,32,43690,4,111831
q2_new, d, -,32,43690,4,116690
q2_new, r, c,32,43690,4,112363
q2_new, r, h,32,43690,4,109687
q2_new, d, -,32,43690,4,116770
q2_new, r, c,32,43690,4,110172
q2_new, r, h,32,43690,4,111614
q2_new, d, -,32,43690,4,116699
q2_new, r, c,32,43690,4,112683
q2_new, r, h,32,43690,4,109669
q2_new, d, -,32,43690,4,116455
q2_new, r, c,32,43690,4,110162
q2_new, r, h,32,43690,4,111701
q2_new, d, -,32,43690,4,116601
q2_new, r, c,32,43690,4,112050
q2_new, r, h,32,43690,4,109744
q2_new, d, -,32,43690,4,116488
q2_new, r, c,32,43690,4,110162
q2_new, r, h,32,43690,4,111655
q2_new, d, -,32,43690,4,116568
q2_new, r, c,32,43690,4,110208
q2_new, r, h,32,43690,4,109698
q2_new, d, -,32,43690,4,116764
q2_new, r, c,32,43690,4,110179
q2_new, r, h,32,43690,4,113469
q2_new, d, -,32,43690,4,116727
q2_new, r, c,32,43690,4,110167
q2_new, r, h,32,43690,4,109689
q2_new, d, -,32,43690,4,116492
q2_new, r, c,32,43690,4,110170
q2_new, r, h,32,43690,4,113375
q2_new, d, -,32,43690,4,116346
q2_new, r, c,32,43690,4,110208
q2_new, r, h,32,43690,4,109824
q2_new, d, -,32,43690,4,116644
q2_new, r, c,32,43690,4,110161
q2_new, r, h,32,43690,4,111497
q2_new, d, -,32,43690,4,116673
q2_new, r, c,32,43690,4,110183
q2_new, r, h,32,43690,4,109693
q2_new, d, -,32,43690,4,118928
q2_new, r, c,32,43690,4,114619
q2_new, r, h,32,43690,4,109741
q2_new, d, -,32,43690,4,116487
q2_new, r, c,32,43690,4,110159
q2_new, r, h,32,43690,4,109656
q2_new, d, -,32,43690,4,138281
q2_new, r, c,32,43690,4,112355
q2_new, r, h,32,43690,4,109806
q2_new, d, -,32,43690,4,116592
q2_new, r, c,32,43690,4,110160
q2_new, r, h,32,43690,4,109668
q2_new, d, -,32,43690,4,120704
q2_new, r, c,32,43690,4,114765
q2_new, r, h,32,43690,4,109702
q2_new, d, -,32,43690,4,116718
q2_new, r, c,32,43690,4,110160
q2_new, r, h,32,43690,4,109668
q2_new, d, -,32,43690,4,170643
q2_new, r, c,48,43690,4,110178
q2_new, r, h,48,43690,4,109710
q2_new, d, -,48,43690,4,125636
q2_new, r, c,48,43690,4,110174
q2_new, r, h,48,43690,4,109706
q2_new, d, -,48,43690,4,126560
q2_new, r, c,48,43690,4,110184
q2_new, r, h,48,43690,4,109734
q2_new, d, -,48,43690,4,125795
q2_new, r, c,48,43690,4,110167
q2_new, r, h,48,43690,4,109747
q2_new, d, -,48,43690,4,126375
q2_new, r, c,48,43690,4,110186
q2_new, r, h,48,43690,4,109690
q2_new, d, -,48,43690,4,123608
q2_new, r, c,48,43690,4,115353
q2_new, r, h,48,43690,4,109793
q2_new, d, -,48,43690,4,123912
q2_new, r, c,48,43690,4,113033
q2_new, r, h,48,43690,4,109710
q2_new, d, -,48,43690,4,123716
q2_new, r, c,48,43690,4,110163
q2_new, r, h,48,43690,4,112128
q2_new, d, -,48,43690,4,123871
q2_new, r, c,48,43690,4,110163
q2_new, r, h,48,43690,4,111371
q2_new, d, -,48,43690,4,123659
q2_new, r, c,48,43690,4,110162
q2_new, r, h,48,43690,4,109676
q2_new, d, -,48,43690,4,125486
q2_new, r, c,48,43690,4,110167
q2_new, r, h,48,43690,4,109671
q2_new, d, -,48,43690,4,126168
q2_new, r, c,48,43690,4,110178
q2_new, r, h,48,43690,4,109744
q2_new, d, -,48,43690,4,142451
q2_new, r, c,48,43690,4,110161
q2_new, r, h,48,43690,4,109692
q2_new, d, -,48,43690,4,123549
q2_new, r, c,48,43690,4,113031
q2_new, r, h,48,43690,4,109689
q2_new, d, -,48,43690,4,123723
q2_new, r, c,48,43690,4,112990
q2_new, r, h,48,43690,4,109707
q2_new, d, -,48,43690,4,124077
q2_new, r, c,48,43690,4,110170
q2_new, r, h,48,43690,4,109749
q2_new, d, -,48,43690,4,123638
q2_new, r, c,48,43690,4,110179
q2_new, r, h,48,43690,4,111806
q2_new, d, -,48,43690,4,123271
q2_new, r, c,48,43690,4,110166
q2_new, r, h,48,43690,4,112004
q2_new, d, -,48,43690,4,123728
q2_new, r, c,48,43690,4,110161
q2_new, r, h,48,43690,4,114195
q2_new, d, -,48,43690,4,124085
q2_new, r, c,48,43690,4,110166
q2_new, r, h,48,43690,4,111231
q2_new, d, -,48,43690,4,123363
q2_new, r, c,48,43690,4,110162
q2_new, r, h,48,43690,4,109712
q2_new, d, -,48,43690,4,126148
q2_new, r, c,48,43690,4,110168
q2_new, r, h,48,43690,4,109712
q2_new, d, -,48,43690,4,126120
q2_new, r, c,48,43690,4,110160
q2_new, r, h,48,43690,4,109724
q2_new, d, -,48,43690,4,123640
q2_new, r, c,48,43690,4,114227
q2_new, r, h,48,43690,4,109668
q2_new, d, -,48,43690,4,123458
q2_new, r, c,48,43690,4,113752
q2_new, r, h,48,43690,4,109682
q2_new, d, -,48,43690,4,123850
q2_new, r, c,48,43690,4,110164
q2_new, r, h,48,43690,4,109734
q2_new, d, -,48,43690,4,123801
q2_new, r, c,48,43690,4,110159
q2_new, r, h,48,43690,4,113184
q2_new, d, -,48,43690,4,124160
q2_new, r, c,48,43690,4,110181
q2_new, r, h,48,43690,4,113316
q2_new, d, -,48,43690,4,123410
q2_new, r, c,48,43690,4,110162
q2_new, r, h,48,43690,4,109955
q2_new, d, -,48,43690,4,125527
q2_new, r, c,48,43690,4,110173
q2_new, r, h,48,43690,4,110820
q2_new, d, -,48,43690,4,126591
q2_new, r, c,64,43690,4,110187
q2_new, r, h,64,43690,4,111595
q2_new, d, -,64,43690,4,135425
q2_new, r, c,64,43690,4,110165
q2_new, r, h,64,43690,4,109690
q2_new, d, -,64,43690,4,135414
q2_new, r, c,64,43690,4,110163
q2_new, r, h,64,43690,4,109689
q2_new, d, -,64,43690,4,135158
q2_new, r, c,64,43690,4,110164
q2_new, r, h,64,43690,4,109678
q2_new, d, -,64,43690,4,137905
q2_new, r, c,64,43690,4,110209
q2_new, r, h,64,43690,4,112330
q2_new, d, -,64,43690,4,134914
q2_new, r, c,64,43690,4,114994
q2_new, r, h,64,43690,4,109773
q2_new, d, -,64,43690,4,135259
q2_new, r, c,64,43690,4,110161
q2_new, r, h,64,43690,4,109684
q2_new, d, -,64,43690,4,140086
q2_new, r, c,64,43690,4,110187
q2_new, r, h,64,43690,4,111425
q2_new, d, -,64,43690,4,135460
q2_new, r, c,64,43690,4,110180
q2_new, r, h,64,43690,4,109713
q2_new, d, -,64,43690,4,135819
q2_new, r, c,64,43690,4,112940
q2_new, r, h,64,43690,4,109695
q2_new, d, -,64,43690,4,135165
q2_new, r, c,64,43690,4,110174
q2_new, r, h,64,43690,4,109686
q2_new, d, -,64,43690,4,156114
q2_new, r, c,64,43690,4,110198
q2_new, r, h,64,43690,4,113091
q2_new, d, -,64,43690,4,134970
q2_new, r, c,64,43690,4,110207
q2_new, r, h,64,43690,4,112207
q2_new, d, -,64,43690,4,134071
q2_new, r, c,64,43690,4,113184
q2_new, r, h,64,43690,4,109789
q2_new, d, -,64,43690,4,134318
q2_new, r, c,64,43690,4,110161
q2_new, r, h,64,43690,4,109799
q2_new, d, -,64,43690,4,134340
q2_new, r, c,64,43690,4,110181
q2_new, r, h,64,43690,4,109738
q2_new, d, -,64,43690,4,136996
q2_new, r, c,64,43690,4,110157
q2_new, r, h,64,43690,4,109766
q2_new, d, -,64,43690,4,136572
q2_new, r, c,64,43690,4,110186
q2_new, r, h,64,43690,4,111659
q2_new, d, -,64,43690,4,134428
q2_new, r, c,64,43690,4,112601
q2_new, r, h,64,43690,4,109822
q2_new, d, -,64,43690,4,135043
q2_new, r, c,64,43690,4,113283
q2_new, r, h,64,43690,4,109814
q2_new, d, -,64,43690,4,134456
q2_new, r, c,64,43690,4,110161
q2_new, r, h,64,43690,4,109705
q2_new, d, -,64,43690,4,136897
q2_new, r, c,64,43690,4,110165
q2_new, r, h,64,43690,4,109727
q2_new, d, -,64,43690,4,137137
q2_new, r, c,64,43690,4,110168
q2_new, r, h,64,43690,4,111360
q2_new, d, -,64,43690,4,134490
q2_new, r, c,64,43690,4,110163
q2_new, r, h,64,43690,4,113559
q2_new, d, -,64,43690,4,134396
q2_new, r, c,64,43690,4,112559
q2_new, r, h,64,43690,4,109749
q2_new, d, -,64,43690,4,134976
q2_new, r, c,64,43690,4,110166
q2_new, r, h,64,43690,4,109783
q2_new, d, -,64,43690,4,134414
q2_new, r, c,64,43690,4,110182
q2_new, r, h,64,43690,4,109743
q2_new, d, -,64,43690,4,136940
q2_new, r, c,64,43690,4,110158
q2_new, r, h,64,43690,4,111297
q2_new, d, -,64,43690,4,134873
q2_new, r, c,64,43690,4,110168
q2_new, r, h,64,43690,4,111782
q2_new, d, -,64,43690,4,135163
q2_new, r, c,64,43690,4,112402
q2_new, r, h,64,43690,4,109737
q2_new, d, -,64,43690,4,134064
q2_new, r, c,80,43690,4,110175
q2_new, r, h,80,43690,4,109770
q2_new, d, -,80,43690,4,227758
q2_new, r, c,80,43690,4,110183
q2_new, r, h,80,43690,4,109748
q2_new, d, -,80,43690,4,207613
q2_new, r, c,80,43690,4,110164
q2_new, r, h,80,43690,4,109827
q2_new, d, -,80,43690,4,205736
q2_new, r, c,80,43690,4,110162
q2_new, r, h,80,43690,4,109704
q2_new, d, -,80,43690,4,215193
q2_new, r, c,80,43690,4,110161
q2_new, r, h,80,43690,4,109747
q2_new, d, -,80,43690,4,215694
q2_new, r, c,80,43690,4,112345
q2_new, r, h,80,43690,4,109786
q2_new, d, -,80,43690,4,215634
q2_new, r, c,80,43690,4,110185
q2_new, r, h,80,43690,4,111679
q2_new, d, -,80,43690,4,217248
q2_new, r, c,80,43690,4,110162
q2_new, r, h,80,43690,4,109707
q2_new, d, -,80,43690,4,218065
q2_new, r, c,80,43690,4,112123
q2_new, r, h,80,43690,4,109746
q2_new, d, -,80,43690,4,212938
q2_new, r, c,80,43690,4,110168
q2_new, r, h,80,43690,4,112444
q2_new, d, -,80,43690,4,216206
q2_new, r, c,80,43690,4,110164
q2_new, r, h,80,43690,4,111919
q2_new, d, -,80,43690,4,213422
q2_new, r, c,80,43690,4,110177
q2_new, r, h,80,43690,4,110005
q2_new, d, -,80,43690,4,222543
q2_new, r, c,80,43690,4,112460
q2_new, r, h,80,43690,4,110012
q2_new, d, -,80,43690,4,214573
q2_new, r, c,80,43690,4,110172
q2_new, r, h,80,43690,4,112604
q2_new, d, -,80,43690,4,223597
q2_new, r, c,80,43690,4,110169
q2_new, r, h,80,43690,4,109704
q2_new, d, -,80,43690,4,222380
q2_new, r, c,80,43690,4,110178
q2_new, r, h,80,43690,4,109781
q2_new, d, -,80,43690,4,225450
q2_new, r, c,80,43690,4,112407
q2_new, r, h,80,43690,4,109750
q2_new, d, -,80,43690,4,224382
q2_new, r, c,80,43690,4,110187
q2_new, r, h,80,43690,4,112337
q2_new, d, -,80,43690,4,210905
q2_new, r, c,80,43690,4,110177
q2_new, r, h,80,43690,4,109788
q2_new, d, -,80,43690,4,226896
q2_new, r, c,80,43690,4,110163
q2_new, r, h,80,43690,4,109766
q2_new, d, -,80,43690,4,216703
q2_new, r, c,80,43690,4,112617
q2_new, r, h,80,43690,4,109675
q2_new, d, -,80,43690,4,215350
q2_new, r, c,80,43690,4,110188
q2_new, r, h,80,43690,4,111943
q2_new, d, -,80,43690,4,218072
q2_new, r, c,80,43690,4,110169
q2_new, r, h,80,43690,4,109726
q2_new, d, -,80,43690,4,213566
q2_new, r, c,80,43690,4,110170
q2_new, r, h,80,43690,4,109709
q2_new, d, -,80,43690,4,219490
q2_new, r, c,80,43690,4,112674
q2_new, r, h,80,43690,4,109807
q2_new, d, -,80,43690,4,211223
q2_new, r, c,80,43690,4,110172
q2_new, r, h,80,43690,4,112937
q2_new, d, -,80,43690,4,216690
q2_new, r, c,80,43690,4,110165
q2_new, r, h,80,43690,4,109729
q2_new, d, -,80,43690,4,201923
q2_new, r, c,80,43690,4,114250
q2_new, r, h,80,43690,4,109716
q2_new, d, -,80,43690,4,222657
q2_new, r, c,80,43690,4,110181
q2_new, r, h,80,43690,4,113448
q2_new, d, -,80,43690,4,214477
q2_new, r, c,80,43690,4,110174
q2_new, r, h,80,43690,4,109744
q2_new, d, -,80,43690,4,208914
q2_new, r, c,96,43690,4,110216
q2_new, r, h,96,43690,4,109763
q2_new, d, -,96,43690,4,166439
q2_new, r, c,96,43690,4,110169
q2_new, r, h,96,43690,4,109753
q2_new, d, -,96,43690,4,170287
q2_new, r, c,96,43690,4,110168
q2_new, r, h,96,43690,4,109723
q2_new, d, -,96,43690,4,164788
q2_new, r, c,96,43690,4,110161
q2_new, r, h,96,43690,4,109731
q2_new, d, -,96,43690,4,168567
q2_new, r, c,96,43690,4,110153
q2_new, r, h,96,43690,4,109690
q2_new, d, -,96,43690,4,163786
q2_new, r, c,96,43690,4,110182
q2_new, r, h,96,43690,4,109731
q2_new, d, -,96,43690,4,172216
q2_new, r, c,96,43690,4,110187
q2_new, r, h,96,43690,4,109804
q2_new, d, -,96,43690,4,168413
q2_new, r, c,96,43690,4,112452
q2_new, r, h,96,43690,4,109745
q2_new, d, -,96,43690,4,165169
q2_new, r, c,96,43690,4,112464
q2_new, r, h,96,43690,4,109731
q2_new, d, -,96,43690,4,164542
q2_new, r, c,96,43690,4,112783
q2_new, r, h,96,43690,4,109832
q2_new, d, -,96,43690,4,168905
q2_new, r, c,96,43690,4,112870
q2_new, r, h,96,43690,4,109711
q2_new, d, -,96,43690,4,166997
q2_new, r, c,96,43690,4,114420
q2_new, r, h,96,43690,4,109739
q2_new, d, -,96,43690,4,168008
q2_new, r, c,96,43690,4,114511
q2_new, r, h,96,43690,4,109769
q2_new, d, -,96,43690,4,169111
q2_new, r, c,96,43690,4,115196
q2_new, r, h,96,43690,4,109712
q2_new, d, -,96,43690,4,160559
q2_new, r, c,96,43690,4,114043
q2_new, r, h,96,43690,4,109694
q2_new, d, -,96,43690,4,165380
q2_new, r, c,96,43690,4,113996
q2_new, r, h,96,43690,4,109689
q2_new, d, -,96,43690,4,169964
q2_new, r, c,96,43690,4,112947
q2_new, r, h,96,43690,4,109712
q2_new, d, -,96,43690,4,159121
q2_new, r, c,96,43690,4,115331
q2_new, r, h,96,43690,4,109694
q2_new, d, -,96,43690,4,167804
q2_new, r, c,96,43690,4,115151
q2_new, r, h,96,43690,4,109762
q2_new, d, -,96,43690,4,161307
q2_new, r, c,96,43690,4,113124
q2_new, r, h,96,43690,4,109696
q2_new, d, -,96,43690,4,164815
q2_new, r, c,96,43690,4,113911
q2_new, r, h,96,43690,4,109719
q2_new, d, -,96,43690,4,179930
q2_new, r, c,96,43690,4,113850
q2_new, r, h,96,43690,4,109681
q2_new, d, -,96,43690,4,163029
q2_new, r, c,96,43690,4,114049
q2_new, r, h,96,43690,4,109660
q2_new, d, -,96,43690,4,163104
q2_new, r, c,96,43690,4,114071
q2_new, r, h,96,43690,4,109694
q2_new, d, -,96,43690,4,170733
q2_new, r, c,96,43690,4,113772
q2_new, r, h,96,43690,4,109671
q2_new, d, -,96,43690,4,170122
q2_new, r, c,96,43690,4,110175
q2_new, r, h,96,43690,4,109737
q2_new, d, -,96,43690,4,157104
q2_new, r, c,96,43690,4,110163
q2_new, r, h,96,43690,4,109690
q2_new, d, -,96,43690,4,160447
q2_new, r, c,96,43690,4,114012
q2_new, r, h,96,43690,4,109690
q2_new, d, -,96,43690,4,171403
q2_new, r, c,96,43690,4,110169
q2_new, r, h,96,43690,4,109687
q2_new, d, -,96,43690,4,168627
q2_new, r, c,96,43690,4,110171
q2_new, r, h,96,43690,4,109700
q2_new, d, -,96,43690,4,170491
q2_new, r, c,112,43690,4,110160
q2_new, r, h,112,43690,4,112224
q2_new, d, -,112,43690,4,417637
q2_new, r, c,112,43690,4,110180
q2_new, r, h,112,43690,4,111615
q2_new, d, -,112,43690,4,422105
q2_new, r, c,112,43690,4,110168
q2_new, r, h,112,43690,4,111602
q2_new, d, -,112,43690,4,418037
q2_new, r, c,112,43690,4,110179
q2_new, r, h,112,43690,4,113374
q2_new, d, -,112,43690,4,422679
q2_new, r, c,112,43690,4,110177
q2_new, r, h,112,43690,4,111857
q2_new, d, -,112,43690,4,418935
q2_new, r, c,112,43690,4,110153
q2_new, r, h,112,43690,4,109690
q2_new, d, -,112,43690,4,419157
q2_new, r, c,112,43690,4,110171
q2_new, r, h,112,43690,4,109740
q2_new, d, -,112,43690,4,417040
q2_new, r, c,112,43690,4,110163
q2_new, r, h,112,43690,4,109696
q2_new, d, -,112,43690,4,418040
q2_new, r, c,112,43690,4,110182
q2_new, r, h,112,43690,4,109712
q2_new, d, -,112,43690,4,416996
q2_new, r, c,112,43690,4,110168
q2_new, r, h,112,43690,4,109747
q2_new, d, -,112,43690,4,416534
q2_new, r, c,112,43690,4,110163
q2_new, r, h,112,43690,4,109692
q2_new, d, -,112,43690,4,419815
q2_new, r, c,112,43690,4,110184
q2_new, r, h,112,43690,4,109680
q2_new, d, -,112,43690,4,418573
q2_new, r, c,112,43690,4,110159
q2_new, r, h,112,43690,4,109724
q2_new, d, -,112,43690,4,413546
q2_new, r, c,112,43690,4,110171
q2_new, r, h,112,43690,4,109726
q2_new, d, -,112,43690,4,414905
q2_new, r, c,112,43690,4,110191
q2_new, r, h,112,43690,4,109699
q2_new, d, -,112,43690,4,415455
q2_new, r, c,112,43690,4,110167
q2_new, r, h,112,43690,4,109740
q2_new, d, -,112,43690,4,415747
q2_new, r, c,112,43690,4,110162
q2_new, r, h,112,43690,4,109769
q2_new, d, -,112,43690,4,415669
q2_new, r, c,112,43690,4,110183
q2_new, r, h,112,43690,4,109760
q2_new, d, -,112,43690,4,420615
q2_new, r, c,112,43690,4,110170
q2_new, r, h,112,43690,4,109672
q2_new, d, -,112,43690,4,413643
q2_new, r, c,112,43690,4,110164
q2_new, r, h,112,43690,4,109656
q2_new, d, -,112,43690,4,418036
q2_new, r, c,112,43690,4,110165
q2_new, r, h,112,43690,4,109686
q2_new, d, -,112,43690,4,416543
q2_new, r, c,112,43690,4,110181
q2_new, r, h,112,43690,4,109670
q2_new, d, -,112,43690,4,414337
q2_new, r, c,112,43690,4,110176
q2_new, r, h,112,43690,4,109656
q2_new, d, -,112,43690,4,413666
q2_new, r, c,112,43690,4,114360
q2_new, r, h,112,43690,4,109707
q2_new, d, -,112,43690,4,415795
q2_new, r, c,112,43690,4,113087
q2_new, r, h,112,43690,4,109670
q2_new, d, -,112,43690,4,418025
q2_new, r, c,112,43690,4,110171
q2_new, r, h,112,43690,4,109681
q2_new, d, -,112,43690,4,419840
q2_new, r, c,112,43690,4,110170
q2_new, r, h,112,43690,4,109660
q2_new, d, -,112,43690,4,418106
q2_new, r, c,112,43690,4,112987
q2_new, r, h,112,43690,4,109767
q2_new, d, -,112,43690,4,421091
q2_new, r, c,112,43690,4,115112
q2_new, r, h,112,43690,4,109688
q2_new, d, -,112,43690,4,417400
q2_new, r, c,112,43690,4,112639
q2_new, r, h,112,43690,4,109700
q2_new, d, -,112,43690,4,414858
q2_new, r, c,128,43690,4,110217
q2_new, r, h,128,43690,4,109667
q2_new, d, -,128,43690,4,216901
q2_new, r, c,128,43690,4,110165
q2_new, r, h,128,43690,4,109710
q2_new, d, -,128,43690,4,146324
q2_new, r, c,128,43690,4,115759
q2_new, r, h,128,43690,4,109782
q2_new, d, -,128,43690,4,144363
q2_new, r, c,128,43690,4,110163
q2_new, r, h,128,43690,4,109692
q2_new, d, -,128,43690,4,147045
q2_new, r, c,128,43690,4,114047
q2_new, r, h,128,43690,4,109684
q2_new, d, -,128,43690,4,144044
q2_new, r, c,128,43690,4,110155
q2_new, r, h,128,43690,4,111534
q2_new, d, -,128,43690,4,144135
q2_new, r, c,128,43690,4,110180
q2_new, r, h,128,43690,4,109743
q2_new, d, -,128,43690,4,145936
q2_new, r, c,128,43690,4,113168
q2_new, r, h,128,43690,4,109744
q2_new, d, -,128,43690,4,144421
q2_new, r, c,128,43690,4,110163
q2_new, r, h,128,43690,4,111651
q2_new, d, -,128,43690,4,143819
q2_new, r, c,128,43690,4,110160
q2_new, r, h,128,43690,4,109668
q2_new, d, -,128,43690,4,144115
q2_new, r, c,128,43690,4,110164
q2_new, r, h,128,43690,4,112837
q2_new, d, -,128,43690,4,144501
q2_new, r, c,128,43690,4,110181
q2_new, r, h,128,43690,4,109731
q2_new, d, -,128,43690,4,190759
q2_new, r, c,128,43690,4,114203
q2_new, r, h,128,43690,4,109695
q2_new, d, -,128,43690,4,144325
q2_new, r, c,128,43690,4,110204
q2_new, r, h,128,43690,4,111660
q2_new, d, -,128,43690,4,143750
q2_new, r, c,128,43690,4,110172
q2_new, r, h,128,43690,4,109701
q2_new, d, -,128,43690,4,159893
q2_new, r, c,128,43690,4,110165
q2_new, r, h,128,43690,4,111873
q2_new, d, -,128,43690,4,143533
q2_new, r, c,128,43690,4,110148
q2_new, r, h,128,43690,4,112073
q2_new, d, -,128,43690,4,145304
q2_new, r, c,128,43690,4,113563
q2_new, r, h,128,43690,4,109728
q2_new, d, -,128,43690,4,143434
q2_new, r, c,128,43690,4,110162
q2_new, r, h,128,43690,4,109688
q2_new, d, -,128,43690,4,145801
q2_new, r, c,128,43690,4,113405
q2_new, r, h,128,43690,4,109827
q2_new, d, -,128,43690,4,143339
q2_new, r, c,128,43690,4,110165
q2_new, r, h,128,43690,4,109770
q2_new, d, -,128,43690,4,145753
q2_new, r, c,128,43690,4,112368
q2_new, r, h,128,43690,4,109727
q2_new, d, -,128,43690,4,143548
q2_new, r, c,128,43690,4,110202
q2_new, r, h,128,43690,4,109759
q2_new, d, -,128,43690,4,148278
q2_new, r, c,128,43690,4,113472
q2_new, r, h,128,43690,4,109726
q2_new, d, -,128,43690,4,143486
q2_new, r, c,128,43690,4,110165
q2_new, r, h,128,43690,4,109690
q2_new, d, -,128,43690,4,145817
q2_new, r, c,128,43690,4,113762
q2_new, r, h,128,43690,4,109700
q2_new, d, -,128,43690,4,143480
q2_new, r, c,128,43690,4,110174
q2_new, r, h,128,43690,4,109745
q2_new, d, -,128,43690,4,145362
q2_new, r, c,128,43690,4,115190
q2_new, r, h,128,43690,4,109730
q2_new, d, -,128,43690,4,143575
q2_new, r, c,128,43690,4,110154
q2_new, r, h,128,43690,4,109899
q2_new, d, -,128,43690,4,145722
q2_new, r, c,128,43690,4,112942
q2_new, r, h,128,43690,4,109698
q2_new, d, -,128,43690,4,143449
q2_new, r, c,144,43690,4,113703
q2_new, r, h,144,43690,4,109762
q2_new, d, -,144,43690,4,466360
q2_new, r, c,144,43690,4,110164
q2_new, r, h,144,43690,4,111698
q2_new, d, -,144,43690,4,460467
q2_new, r, c,144,43690,4,110178
q2_new, r, h,144,43690,4,109770
q2_new, d, -,144,43690,4,478547
q2_new, r, c,144,43690,4,110161
q2_new, r, h,144,43690,4,109727
q2_new, d, -,144,43690,4,465220
q2_new, r, c,144,43690,4,110176
q2_new, r, h,144,43690,4,109728
