bench, mem, temp, row_size, row_count, col_width, offset, cycles, v4
q6, d, h, 8, 43690, 4, 0, 181517
q6, r, c, 8, 43690, 4, 0, 130387
q6, d, c, 8, 43690, 4, 0, 179720
q6, r, h, 8, 43690, 4, 0, 125607
q6, d, h, 8, 43690, 4, 0, 179637
q6, r, c, 8, 43690, 4, 0, 127347
q6, d, c, 8, 43690, 4, 0, 179726
q6, r, h, 8, 43690, 4, 0, 125615
q6, d, h, 8, 43690, 4, 0, 179720
q6, r, c, 8, 43690, 4, 0, 125663
q6, d, c, 8, 43690, 4, 0, 181617
q6, r, h, 8, 43690, 4, 0, 127354
q6, d, h, 8, 43690, 4, 0, 179665
q6, r, c, 8, 43690, 4, 0, 125664
q6, d, c, 8, 43690, 4, 0, 181378
q6, r, h, 8, 43690, 4, 0, 125590
q6, d, h, 8, 43690, 4, 0, 181082
q6, r, c, 8, 43690, 4, 0, 125692
q6, d, c, 8, 43690, 4, 0, 179716
q6, r, h, 8, 43690, 4, 0, 125626
q6, d, h, 8, 43690, 4, 0, 181331
q6, r, c, 8, 43690, 4, 0, 125687
q6, d, c, 8, 43690, 4, 0, 181534
q6, r, h, 8, 43690, 4, 0, 125597
q6, d, h, 8, 43690, 4, 0, 179672
q6, r, c, 8, 43690, 4, 0, 125687
q6, d, c, 8, 43690, 4, 0, 181572
q6, r, h, 8, 43690, 4, 0, 127332
q6, d, h, 8, 43690, 4, 0, 179644
q6, r, c, 8, 43690, 4, 0, 125648
q6, d, c, 8, 43690, 4, 0, 179683
q6, r, h, 8, 43690, 4, 0, 125610
q6, d, h, 8, 43690, 4, 0, 182628
q6, r, c, 8, 43690, 4, 0, 125664
q6, d, c, 8, 43690, 4, 0, 182987
q6, r, h, 8, 43690, 4, 0, 127035
q6, d, h, 8, 43690, 4, 0, 179616
q6, r, c, 8, 43690, 4, 0, 125656
q6, d, c, 8, 43690, 4, 0, 181369
q6, r, h, 8, 43690, 4, 0, 128673
q6, d, h, 8, 43690, 4, 0, 179661
q6, r, c, 8, 43690, 4, 0, 127122
q6, d, c, 8, 43690, 4, 0, 179707
q6, r, h, 8, 43690, 4, 0, 131925
q6, d, h, 8, 43690, 4, 0, 179675
q6, r, c, 12, 43690, 4, 0, 125709
q6, d, c, 12, 43690, 4, 0, 184034
q6, r, h, 12, 43690, 4, 0, 128012
q6, d, h, 12, 43690, 4, 0, 180350
q6, r, c, 12, 43690, 4, 0, 125690
q6, d, c, 12, 43690, 4, 0, 182145
q6, r, h, 12, 43690, 4, 0, 127638
q6, d, h, 12, 43690, 4, 0, 180333
q6, r, c, 12, 43690, 4, 0, 125672
q6, d, c, 12, 43690, 4, 0, 189011
q6, r, h, 12, 43690, 4, 0, 139367
q6, d, h, 12, 43690, 4, 0, 180340
q6, r, c, 12, 43690, 4, 0, 129769
q6, d, c, 12, 43690, 4, 0, 180383
q6, r, h, 12, 43690, 4, 0, 125641
q6, d, h, 12, 43690, 4, 0, 180381
q6, r, c, 12, 43690, 4, 0, 129260
q6, d, c, 12, 43690, 4, 0, 180380
q6, r, h, 12, 43690, 4, 0, 125613
q6, d, h, 12, 43690, 4, 0, 180326
q6, r, c, 12, 43690, 4, 0, 125693
q6, d, c, 12, 43690, 4, 0, 181931
q6, r, h, 12, 43690, 4, 0, 137751
q6, d, h, 12, 43690, 4, 0, 180336
q6, r, c, 12, 43690, 4, 0, 125675
q6, d, c, 12, 43690, 4, 0, 180365
q6, r, h, 12, 43690, 4, 0, 125650
q6, d, h, 12, 43690, 4, 0, 184413
q6, r, c, 12, 43690, 4, 0, 125664
q6, d, c, 12, 43690, 4, 0, 180390
q6, r, h, 12, 43690, 4, 0, 125663
q6, d, h, 12, 43690, 4, 0, 182422
q6, r, c, 12, 43690, 4, 0, 125671
q6, d, c, 12, 43690, 4, 0, 180342
q6, r, h, 12, 43690, 4, 0, 125647
q6, d, h, 12, 43690, 4, 0, 182564
q6, r, c, 12, 43690, 4, 0, 127389
q6, d, c, 12, 43690, 4, 0, 180423
q6, r, h, 12, 43690, 4, 0, 125633
q6, d, h, 12, 43690, 4, 0, 180369
q6, r, c, 12, 43690, 4, 0, 130686
q6, d, c, 12, 43690, 4, 0, 180345
q6, r, h, 12, 43690, 4, 0, 126801
q6, d, h, 12, 43690, 4, 0, 180387
q6, r, c, 12, 43690, 4, 0, 125724
q6, d, c, 12, 43690, 4, 0, 182442
q6, r, h, 12, 43690, 4, 0, 126853
q6, d, h, 12, 43690, 4, 0, 180321
q6, r, c, 12, 43690, 4, 0, 125650
q6, d, c, 12, 43690, 4, 0, 182276
q6, r, h, 12, 43690, 4, 0, 125647
q6, d, h, 12, 43690, 4, 0, 181587
q6, r, c, 12, 43690, 4, 0, 125656
q6, d, c, 12, 43690, 4, 0, 180386
q6, r, h, 12, 43690, 4, 0, 125649
q6, d, h, 12, 43690, 4, 0, 182732
q6, r, c, 12, 43690, 4, 0, 130428
q6, d, c, 12, 43690, 4, 0, 180349
q6, r, h, 12, 43690, 4, 0, 125654
q6, d, h, 12, 43690, 4, 0, 180376
q6, r, c, 12, 43690, 4, 0, 129490
q6, d, c, 12, 43690, 4, 0, 180399
q6, r, h, 12, 43690, 4, 0, 127840
q6, d, h, 12, 43690, 4, 0, 180320
q6, r, c, 12, 43690, 4, 0, 125689
q6, d, c, 12, 43690, 4, 0, 182451
q6, r, h, 12, 43690, 4, 0, 126708
q6, d, h, 12, 43690, 4, 0, 180351
q6, r, c, 12, 43690, 4, 0, 125663
q6, d, c, 12, 43690, 4, 0, 182454
q6, r, h, 12, 43690, 4, 0, 125616
q6, d, h, 12, 43690, 4, 0, 182058
q6, r, c, 12, 43690, 4, 0, 125686
q6, d, c, 12, 43690, 4, 0, 180343
q6, r, h, 12, 43690, 4, 0, 125650
q6, d, h, 12, 43690, 4, 0, 181944
q6, r, c, 12, 43690, 4, 0, 152115
q6, d, c, 12, 43690, 4, 0, 180362
q6, r, h, 12, 43690, 4, 0, 125608
q6, d, h, 12, 43690, 4, 0, 180326
q6, r, c, 12, 43690, 4, 0, 127586
q6, d, c, 12, 43690, 4, 0, 180351
q6, r, h, 12, 43690, 4, 0, 125590
q6, d, h, 12, 43690, 4, 0, 180336
q6, r, c, 12, 43690, 4, 0, 125655
q6, d, c, 12, 43690, 4, 0, 182820
q6, r, h, 12, 43690, 4, 0, 127279
q6, d, h, 12, 43690, 4, 0, 180339
q6, r, c, 12, 43690, 4, 0, 125664
q6, d, c, 12, 43690, 4, 0, 182694
q6, r, h, 12, 43690, 4, 0, 125629
q6, d, h, 12, 43690, 4, 0, 181653
q6, r, c, 12, 43690, 4, 0, 127744
q6, d, c, 12, 43690, 4, 0, 180354
q6, r, h, 12, 43690, 4, 0, 126770
q6, d, h, 12, 43690, 4, 0, 180345
q6, r, c, 12, 43690, 4, 0, 125656
q6, d, c, 12, 43690, 4, 0, 182214
q6, r, h, 12, 43690, 4, 0, 127210
q6, d, h, 12, 43690, 4, 0, 180332
q6, r, c, 12, 43690, 4, 0, 125661
q6, d, c, 12, 43690, 4, 0, 181872
q6, r, h, 12, 43690, 4, 0, 125652
q6, d, h, 12, 43690, 4, 0, 182524
q6, r, c, 12, 43690, 4, 0, 125692
q6, d, c, 12, 43690, 4, 0, 186419
q6, r, h, 12, 43690, 4, 0, 125622
q6, d, h, 12, 43690, 4, 0, 182076
q6, r, c, 12, 43690, 4, 0, 125751
q6, d, c, 12, 43690, 4, 0, 182033
q6, r, h, 12, 43690, 4, 0, 125613
q6, d, h, 12, 43690, 4, 0, 186961
q6, r, c, 12, 43690, 4, 0, 128835
q6, d, c, 12, 43690, 4, 0, 180354
q6, r, h, 12, 43690, 4, 0, 125627
q6, d, h, 12, 43690, 4, 0, 182983
q6, r, c, 16, 43690, 4, 0, 125661
q6, d, c, 16, 43690, 4, 0, 181062
q6, r, h, 16, 43690, 4, 0, 125636
q6, d, h, 16, 43690, 4, 0, 182581
q6, r, c, 16, 43690, 4, 0, 125651
q6, d, c, 16, 43690, 4, 0, 183109
q6, r, h, 16, 43690, 4, 0, 127041
q6, d, h, 16, 43690, 4, 0, 181118
q6, r, c, 16, 43690, 4, 0, 127096
q6, d, c, 16, 43690, 4, 0, 181104
q6, r, h, 16, 43690, 4, 0, 125623
q6, d, h, 16, 43690, 4, 0, 183244
q6, r, c, 16, 43690, 4, 0, 125653
q6, d, c, 16, 43690, 4, 0, 182913
q6, r, h, 16, 43690, 4, 0, 135365
q6, d, h, 16, 43690, 4, 0, 181053
q6, r, c, 16, 43690, 4, 0, 125654
q6, d, c, 16, 43690, 4, 0, 181073
q6, r, h, 16, 43690, 4, 0, 125672
q6, d, h, 16, 43690, 4, 0, 186546
q6, r, c, 16, 43690, 4, 0, 125665
q6, d, c, 16, 43690, 4, 0, 183761
q6, r, h, 16, 43690, 4, 0, 127451
q6, d, h, 16, 43690, 4, 0, 181073
q6, r, c, 16, 43690, 4, 0, 127464
q6, d, c, 16, 43690, 4, 0, 181063
q6, r, h, 16, 43690, 4, 0, 127658
q6, d, h, 16, 43690, 4, 0, 181076
q6, r, c, 16, 43690, 4, 0, 131898
q6, d, c, 16, 43690, 4, 0, 181102
q6, r, h, 16, 43690, 4, 0, 125612
q6, d, h, 16, 43690, 4, 0, 183361
q6, r, c, 16, 43690, 4, 0, 125653
q6, d, c, 16, 43690, 4, 0, 183337
q6, r, h, 16, 43690, 4, 0, 127495
q6, d, h, 16, 43690, 4, 0, 184007
q6, r, c, 16, 43690, 4, 0, 127615
q6, d, c, 16, 43690, 4, 0, 181136
q6, r, h, 16, 43690, 4, 0, 125656
q6, d, h, 16, 43690, 4, 0, 181049
q6, r, c, 16, 43690, 4, 0, 125657
q6, d, c, 16, 43690, 4, 0, 183176
q6, r, h, 16, 43690, 4, 0, 125644
q6, d, h, 16, 43690, 4, 0, 182593
q6, r, c, 16, 43690, 4, 0, 125665
q6, d, c, 16, 43690, 4, 0, 183086
q6, r, h, 16, 43690, 4, 0, 127560
q6, d, h, 16, 43690, 4, 0, 181051
q6, r, c, 16, 43690, 4, 0, 127663
q6, d, c, 16, 43690, 4, 0, 181117
q6, r, h, 16, 43690, 4, 0, 127605
q6, d, h, 16, 43690, 4, 0, 181060
q6, r, c, 16, 43690, 4, 0, 125652
q6, d, c, 16, 43690, 4, 0, 181122
q6, r, h, 16, 43690, 4, 0, 125633
q6, d, h, 16, 43690, 4, 0, 183379
q6, r, c, 16, 43690, 4, 0, 125655
q6, d, c, 16, 43690, 4, 0, 183186
q6, r, h, 16, 43690, 4, 0, 125650
q6, d, h, 16, 43690, 4, 0, 182352
q6, r, c, 16, 43690, 4, 0, 125701
q6, d, c, 16, 43690, 4, 0, 183158
q6, r, h, 16, 43690, 4, 0, 126773
q6, d, h, 16, 43690, 4, 0, 181053
q6, r, c, 16, 43690, 4, 0, 125653
q6, d, c, 16, 43690, 4, 0, 181089
q6, r, h, 16, 43690, 4, 0, 125648
q6, d, h, 16, 43690, 4, 0, 182786
q6, r, c, 16, 43690, 4, 0, 125685
q6, d, c, 16, 43690, 4, 0, 183231
q6, r, h, 16, 43690, 4, 0, 125620
q6, d, h, 16, 43690, 4, 0, 182612
q6, r, c, 16, 43690, 4, 0, 127551
q6, d, c, 16, 43690, 4, 0, 181075
q6, r, h, 16, 43690, 4, 0, 163945
q6, d, h, 16, 43690, 4, 0, 181055
q6, r, c, 16, 43690, 4, 0, 125682
q6, d, c, 16, 43690, 4, 0, 181398
q6, r, h, 16, 43690, 4, 0, 126969
q6, d, h, 16, 43690, 4, 0, 189346
q6, r, c, 16, 43690, 4, 0, 125655
q6, d, c, 16, 43690, 4, 0, 181090
q6, r, h, 16, 43690, 4, 0, 125646
q6, d, h, 16, 43690, 4, 0, 182756
q6, r, c, 16, 43690, 4, 0, 125653
q6, d, c, 16, 43690, 4, 0, 183195
q6, r, h, 16, 43690, 4, 0, 125655
q6, d, h, 16, 43690, 4, 0, 182525
q6, r, c, 16, 43690, 4, 0, 125702
q6, d, c, 16, 43690, 4, 0, 183514
q6, r, h, 16, 43690, 4, 0, 126992
q6, d, h, 16, 43690, 4, 0, 181077
q6, r, c, 16, 43690, 4, 0, 127605
q6, d, c, 16, 43690, 4, 0, 181054
q6, r, h, 16, 43690, 4, 0, 125619
q6, d, h, 16, 43690, 4, 0, 183270
q6, r, c, 16, 43690, 4, 0, 125681
q6, d, c, 16, 43690, 4, 0, 183157
q6, r, h, 16, 43690, 4, 0, 125673
q6, d, h, 16, 43690, 4, 0, 185049
q6, r, c, 16, 43690, 4, 0, 127679
q6, d, c, 16, 43690, 4, 0, 181068
q6, r, h, 16, 43690, 4, 0, 125618
q6, d, h, 16, 43690, 4, 0, 181072
q6, r, c, 16, 43690, 4, 0, 125669
q6, d, c, 16, 43690, 4, 0, 181097
q6, r, h, 16, 43690, 4, 0, 125642
q6, d, h, 16, 43690, 4, 0, 183344
q6, r, c, 16, 43690, 4, 0, 125692
q6, d, c, 16, 43690, 4, 0, 182902
q6, r, h, 16, 43690, 4, 0, 147692
q6, d, h, 16, 43690, 4, 0, 181094
q6, r, c, 16, 43690, 4, 0, 125648
q6, d, c, 16, 43690, 4, 0, 183311
q6, r, h, 16, 43690, 4, 0, 125648
q6, d, h, 16, 43690, 4, 0, 182502
q6, r, c, 20, 43690, 4, 0, 128063
q6, d, c, 20, 43690, 4, 0, 181731
q6, r, h, 20, 43690, 4, 0, 125649
q6, d, h, 20, 43690, 4, 0, 189725
q6, r, c, 20, 43690, 4, 0, 125689
q6, d, c, 20, 43690, 4, 0, 185717
q6, r, h, 20, 43690, 4, 0, 125644
q6, d, h, 20, 43690, 4, 0, 192113
q6, r, c, 20, 43690, 4, 0, 125717
q6, d, c, 20, 43690, 4, 0, 181632
q6, r, h, 20, 43690, 4, 0, 125633
q6, d, h, 20, 43690, 4, 0, 183459
q6, r, c, 20, 43690, 4, 0, 125686
q6, d, c, 20, 43690, 4, 0, 183975
q6, r, h, 20, 43690, 4, 0, 125618
q6, d, h, 20, 43690, 4, 0, 195181
q6, r, c, 20, 43690, 4, 0, 125657
q6, d, c, 20, 43690, 4, 0, 183596
q6, r, h, 20, 43690, 4, 0, 129090
q6, d, h, 20, 43690, 4, 0, 181664
q6, r, c, 20, 43690, 4, 0, 127695
q6, d, c, 20, 43690, 4, 0, 181697
q6, r, h, 20, 43690, 4, 0, 126961
q6, d, h, 20, 43690, 4, 0, 181687
q6, r, c, 20, 43690, 4, 0, 127467
q6, d, c, 20, 43690, 4, 0, 181675
q6, r, h, 20, 43690, 4, 0, 125625
q6, d, h, 20, 43690, 4, 0, 181691
q6, r, c, 20, 43690, 4, 0, 127413
q6, d, c, 20, 43690, 4, 0, 181698
q6, r, h, 20, 43690, 4, 0, 125629
q6, d, h, 20, 43690, 4, 0, 181653
q6, r, c, 20, 43690, 4, 0, 127307
q6, d, c, 20, 43690, 4, 0, 181714
q6, r, h, 20, 43690, 4, 0, 125646
q6, d, h, 20, 43690, 4, 0, 181697
q6, r, c, 20, 43690, 4, 0, 127436
q6, d, c, 20, 43690, 4, 0, 181659
q6, r, h, 20, 43690, 4, 0, 125648
q6, d, h, 20, 43690, 4, 0, 183963
q6, r, c, 20, 43690, 4, 0, 128079
q6, d, c, 20, 43690, 4, 0, 181672
q6, r, h, 20, 43690, 4, 0, 125650
q6, d, h, 20, 43690, 4, 0, 184101
q6, r, c, 20, 43690, 4, 0, 125660
q6, d, c, 20, 43690, 4, 0, 181687
q6, r, h, 20, 43690, 4, 0, 125619
q6, d, h, 20, 43690, 4, 0, 184063
q6, r, c, 20, 43690, 4, 0, 125710
q6, d, c, 20, 43690, 4, 0, 181743
q6, r, h, 20, 43690, 4, 0, 125652
q6, d, h, 20, 43690, 4, 0, 188952
q6, r, c, 20, 43690, 4, 0, 125698
q6, d, c, 20, 43690, 4, 0, 181684
q6, r, h, 20, 43690, 4, 0, 125608
q6, d, h, 20, 43690, 4, 0, 184412
q6, r, c, 20, 43690, 4, 0, 125670
q6, d, c, 20, 43690, 4, 0, 181674
q6, r, h, 20, 43690, 4, 0, 125652
q6, d, h, 20, 43690, 4, 0, 184085
q6, r, c, 20, 43690, 4, 0, 125691
q6, d, c, 20, 43690, 4, 0, 181676
q6, r, h, 20, 43690, 4, 0, 125640
q6, d, h, 20, 43690, 4, 0, 183484
q6, r, c, 20, 43690, 4, 0, 125661
q6, d, c, 20, 43690, 4, 0, 181727
q6, r, h, 20, 43690, 4, 0, 125645
q6, d, h, 20, 43690, 4, 0, 184748
q6, r, c, 20, 43690, 4, 0, 125657
q6, d, c, 20, 43690, 4, 0, 181660
q6, r, h, 20, 43690, 4, 0, 125647
q6, d, h, 20, 43690, 4, 0, 183171
q6, r, c, 20, 43690, 4, 0, 125692
q6, d, c, 20, 43690, 4, 0, 181836
q6, r, h, 20, 43690, 4, 0, 125642
q6, d, h, 20, 43690, 4, 0, 183823
q6, r, c, 20, 43690, 4, 0, 127264
q6, d, c, 20, 43690, 4, 0, 181748
q6, r, h, 20, 43690, 4, 0, 125646
q6, d, h, 20, 43690, 4, 0, 181647
q6, r, c, 20, 43690, 4, 0, 125766
q6, d, c, 20, 43690, 4, 0, 183927
q6, r, h, 20, 43690, 4, 0, 127515
q6, d, h, 20, 43690, 4, 0, 181736
q6, r, c, 20, 43690, 4, 0, 125689
q6, d, c, 20, 43690, 4, 0, 183824
q6, r, h, 20, 43690, 4, 0, 126825
q6, d, h, 20, 43690, 4, 0, 181648
q6, r, c, 20, 43690, 4, 0, 125671
q6, d, c, 20, 43690, 4, 0, 183882
q6, r, h, 20, 43690, 4, 0, 127092
q6, d, h, 20, 43690, 4, 0, 181628
q6, r, c, 20, 43690, 4, 0, 127665
q6, d, c, 20, 43690, 4, 0, 181660
q6, r, h, 20, 43690, 4, 0, 125618
q6, d, h, 20, 43690, 4, 0, 181746
q6, r, c, 20, 43690, 4, 0, 127219
q6, d, c, 20, 43690, 4, 0, 181685
q6, r, h, 20, 43690, 4, 0, 125659
q6, d, h, 20, 43690, 4, 0, 181724
q6, r, c, 20, 43690, 4, 0, 127337
q6, d, c, 20, 43690, 4, 0, 181694
q6, r, h, 20, 43690, 4, 0, 125644
q6, d, h, 20, 43690, 4, 0, 181709
q6, r, c, 20, 43690, 4, 0, 125654
q6, d, c, 20, 43690, 4, 0, 187470
q6, r, h, 20, 43690, 4, 0, 125648
q6, d, h, 20, 43690, 4, 0, 183602
q6, r, c, 20, 43690, 4, 0, 125687
q6, d, c, 20, 43690, 4, 0, 190456
q6, r, h, 20, 43690, 4, 0, 127166
q6, d, h, 20, 43690, 4, 0, 181669
q6, r, c, 20, 43690, 4, 0, 128179
q6, d, c, 20, 43690, 4, 0, 181661
q6, r, h, 20, 43690, 4, 0, 126896
