bench, mem, temp, row_size, row_count, col_width, cycles, l1_references, l1_refills, l2_references, l2_refills, inst_retired
q4, r, c, 16, 43690, 4, 32896439, 129026394, 96907, 4073530, 11451, 277631567
q4, r, h, 16, 43690, 4, 32922232, 129103971, 104450, 4074467, 43, 277825557
q4, d, -, 16, 43690, 4, 63913525, 246792455, 118262, 5506657, 20407, 538467890
q4, r, c, 16, 43690, 4, 58669421, 216370629, 94380, 4104154, 11311, 477612427
q4, r, h, 16, 43690, 4, 58659388, 216370631, 91057, 4101670, 82, 477612445
q4, d, -, 16, 43690, 4, 63903379, 246792438, 127351, 5508871, 19250, 538467882
q4, r, c, 16, 43690, 4, 58689257, 216370619, 93789, 4106404, 10789, 477612447
q4, r, h, 16, 43690, 4, 58682588, 216370648, 89191, 4107502, 57, 477612475
q4, d, -, 16, 43690, 4, 63954343, 246792443, 128005, 5513785, 19796, 538467918
q4, r, c, 16, 43690, 4, 58700408, 216442954, 88616, 4103020, 11248, 477753813
q4, r, h, 16, 43690, 4, 58701317, 216442947, 91283, 4109351, 19, 477753800
q4, d, -, 16, 43690, 4, 63937802, 246792446, 121552, 5511112, 19977, 538467918
q4, r, c, 16, 43690, 4, 58712368, 216442952, 89731, 4108424, 13359, 477753800
q4, r, h, 16, 43690, 4, 58696183, 216370636, 100672, 4108461, 262, 477612476
q4, d, -, 16, 43690, 4, 63939535, 246792445, 119559, 5510196, 18971, 538467912
q4, r, c, 16, 43690, 4, 58680642, 216356441, 87277, 4106113, 10638, 477587789
q4, r, h, 16, 43690, 4, 58670842, 216356443, 86891, 4103303, 98, 477587775
q4, d, -, 16, 43690, 4, 63939255, 246792438, 118851, 5509266, 18796, 538467906
q4, r, c, 16, 43690, 4, 58699381, 216442950, 86942, 4106242, 10909, 477753817
q4, r, h, 16, 43690, 4, 58692973, 216442940, 87445, 4106503, 46, 477753790
q4, d, -, 16, 43690, 4, 63937308, 246792447, 116358, 5511153, 19572, 538467917
q4, r, c, 16, 43690, 4, 58683650, 216356458, 92843, 4108918, 10879, 477587797
q4, r, h, 16, 43690, 4, 58685256, 216356454, 96728, 4107738, 23, 477587788
q4, d, -, 16, 43690, 4, 63930061, 246792442, 119350, 5515486, 19725, 538467906
q4, r, c, 16, 43690, 4, 58703515, 216442952, 95784, 4108995, 11009, 477753813
q4, r, h, 16, 43690, 4, 58700679, 216442955, 92971, 4108385, 26, 477753813
q4, d, -, 16, 43690, 4, 63950891, 246792443, 131520, 5514983, 19751, 538467902
q4, r, c, 16, 43690, 4, 58682698, 216370626, 89448, 4106896, 10857, 477612447
q4, r, h, 16, 43690, 4, 58682673, 216370640, 93757, 4108025, 73, 477612461
q4, d, -, 16, 43690, 4, 63927514, 246792451, 111332, 5508123, 18126, 538467924
q4, r, c, 32, 43690, 4, 58680564, 216370628, 84785, 4104483, 10721, 477612450
q4, r, h, 32, 43690, 4, 58679162, 216370631, 92128, 4107315, 49, 477612471
q4, d, -, 32, 43690, 4, 64995307, 246792444, 125557, 11076792, 2735871, 538467903
q4, r, c, 32, 43690, 4, 58685301, 216370626, 89860, 4103540, 10825, 477612440
q4, r, h, 32, 43690, 4, 58663095, 216370635, 82623, 4103077, 32, 477612436
q4, d, -, 32, 43690, 4, 64973891, 246792450, 121482, 11072345, 2719242, 538467902
q4, r, c, 32, 43690, 4, 58671364, 216370635, 84891, 4099433, 10862, 477612426
q4, r, h, 32, 43690, 4, 58672570, 216370630, 90612, 4102560, 28, 477612444
q4, d, -, 32, 43690, 4, 64942968, 246792443, 118726, 11068934, 2714551, 538467902
q4, r, c, 32, 43690, 4, 58737816, 216442953, 92881, 4106477, 10894, 477753788
q4, r, h, 32, 43690, 4, 58678643, 216370638, 98971, 4108041, 160, 477612449
q4, d, -, 32, 43690, 4, 64950564, 246792452, 120585, 11067141, 2713703, 538467909
q4, r, c, 32, 43690, 4, 58670643, 216370632, 87235, 4102611, 10938, 477612438
q4, r, h, 32, 43690, 4, 58663999, 216370640, 87857, 4098150, 17, 477612457
q4, d, -, 32, 43690, 4, 64927725, 246792446, 118095, 11066614, 2713550, 538467887
q4, r, c, 32, 43690, 4, 58681679, 216370643, 79724, 4097668, 10758, 477612462
q4, r, h, 32, 43690, 4, 58658967, 216370634, 90921, 4100472, 21, 477612448
