bench, mem, temp, row_size, row_count, col_width, offset, cycles
sum, r, c, 64, 262144, 4, 2, 602303
sum, d, c, 64, 262144, 4, 2, 655733
sum, r, h, 64, 262144, 4, 2, 445405
sum, d, h, 64, 262144, 4, 2, 659234
sum, r, c, 64, 262144, 4, 2, 602413
sum, d, c, 64, 262144, 4, 2, 674268
sum, r, h, 64, 262144, 4, 2, 446136
sum, d, h, 64, 262144, 4, 2, 660729
sum, r, c, 64, 262144, 4, 2, 602393
sum, d, c, 64, 262144, 4, 2, 660351
sum, r, h, 64, 262144, 4, 2, 444738
sum, d, h, 64, 262144, 4, 2, 655847
sum, r, c, 64, 262144, 4, 2, 602408
sum, d, c, 64, 262144, 4, 2, 658583
sum, r, h, 64, 262144, 4, 2, 447735
sum, d, h, 64, 262144, 4, 2, 662347
sum, r, c, 64, 262144, 4, 2, 602470
sum, d, c, 64, 262144, 4, 2, 655863
sum, r, h, 64, 262144, 4, 2, 445309
sum, d, h, 64, 262144, 4, 2, 656272
sum, r, c, 64, 262144, 4, 2, 602369
sum, d, c, 64, 262144, 4, 2, 654468
sum, r, h, 64, 262144, 4, 2, 446233
sum, d, h, 64, 262144, 4, 2, 663408
sum, r, c, 64, 262144, 4, 2, 602390
sum, d, c, 64, 262144, 4, 2, 660292
sum, r, h, 64, 262144, 4, 2, 447260
sum, d, h, 64, 262144, 4, 2, 662435
sum, r, c, 64, 262144, 4, 2, 602445
sum, d, c, 64, 262144, 4, 2, 675144
sum, r, h, 64, 262144, 4, 2, 448006
sum, d, h, 64, 262144, 4, 2, 671629
sum, r, c, 64, 262144, 4, 2, 602424
sum, d, c, 64, 262144, 4, 2, 658071
sum, r, h, 64, 262144, 4, 2, 445760
sum, d, h, 64, 262144, 4, 2, 657503
sum, r, c, 64, 262144, 4, 2, 602361
sum, d, c, 64, 262144, 4, 2, 656523
sum, r, h, 64, 262144, 4, 2, 446846
sum, d, h, 64, 262144, 4, 2, 660677
sum, r, c, 64, 262144, 4, 2, 602430
sum, d, c, 64, 262144, 4, 2, 656577
sum, r, h, 64, 262144, 4, 2, 445231
sum, d, h, 64, 262144, 4, 2, 656662
sum, r, c, 64, 262144, 4, 2, 602485
