bench, mem, temp, row_size, row_count, col_width, offset, cycles
sum, d, c, 64, 262144, 4, 2, 676131
sum, r, h, 64, 262144, 4, 2, 444749
sum, d, h, 64, 262144, 4, 2, 676954
sum, r, c, 64, 262144, 4, 2, 11841330
sum, d, c, 64, 262144, 4, 2, 655537
sum, r, h, 64, 262144, 4, 2, 445301
sum, d, h, 64, 262144, 4, 2, 656852
sum, r, c, 64, 262144, 4, 2, 11840622
sum, d, c, 64, 262144, 4, 2, 655408
sum, r, h, 64, 262144, 4, 2, 446527
sum, d, h, 64, 262144, 4, 2, 689384
sum, r, c, 64, 262144, 4, 2, 11841387
sum, d, c, 64, 262144, 4, 2, 657369
sum, r, h, 64, 262144, 4, 2, 446187
sum, d, h, 64, 262144, 4, 2, 673662
sum, r, c, 64, 262144, 4, 2, 11840643
sum, d, c, 64, 262144, 4, 2, 682081
sum, r, h, 64, 262144, 4, 2, 445832
sum, d, h, 64, 262144, 4, 2, 656838
sum, r, c, 64, 262144, 4, 2, 11840281
sum, d, c, 64, 262144, 4, 2, 655951
sum, r, h, 64, 262144, 4, 2, 450942
sum, d, h, 64, 262144, 4, 2, 655219
sum, r, c, 64, 262144, 4, 2, 11841130
sum, d, c, 64, 262144, 4, 2, 677606
sum, r, h, 64, 262144, 4, 2, 446227
sum, d, h, 64, 262144, 4, 2, 657394
sum, r, c, 64, 262144, 4, 2, 11840633
sum, d, c, 64, 262144, 4, 2, 654718
sum, r, h, 64, 262144, 4, 2, 444530
sum, d, h, 64, 262144, 4, 2, 657700
sum, r, c, 64, 262144, 4, 2, 11840498
sum, d, c, 64, 262144, 4, 2, 655808
sum, r, h, 64, 262144, 4, 2, 445476
sum, d, h, 64, 262144, 4, 2, 682533
sum, r, c, 64, 262144, 4, 2, 11840336
sum, d, c, 64, 262144, 4, 2, 654943
sum, r, h, 64, 262144, 4, 2, 445021
sum, d, h, 64, 262144, 4, 2, 655360
sum, r, c, 64, 262144, 4, 2, 11840721
sum, d, c, 64, 262144, 4, 2, 682222
sum, r, h, 64, 262144, 4, 2, 446315
sum, d, h, 64, 262144, 4, 2, 656473
sum, r, c, 64, 262144, 4, 2, 11840875
sum, d, c, 64, 262144, 4, 2, 674454
sum, r, h, 64, 262144, 4, 2, 464101
sum, d, h, 64, 262144, 4, 2, 656655
sum, r, c, 64, 262144, 4, 2, 11840689
sum, d, c, 64, 262144, 4, 2, 657742
sum, r, h, 64, 262144, 4, 2, 446590
sum, d, h, 64, 262144, 4, 2, 658430
sum, r, c, 64, 262144, 4, 2, 11841476
sum, d, c, 64, 262144, 4, 2, 685205
sum, r, h, 64, 262144, 4, 2, 445777
sum, d, h, 64, 262144, 4, 2, 657145
sum, r, c, 64, 262144, 4, 2, 11841435
sum, d, c, 64, 262144, 4, 2, 656285
sum, r, h, 64, 262144, 4, 2, 444826
sum, d, h, 64, 262144, 4, 2, 657069
sum, r, c, 64, 262144, 4, 2, 11841371
sum, d, c, 64, 262144, 4, 2, 681011
sum, r, h, 64, 262144, 4, 2, 452982
sum, d, h, 64, 262144, 4, 2, 661849
sum, r, c, 64, 262144, 4, 2, 11840479
sum, d, c, 64, 262144, 4, 2, 657537
sum, r, h, 64, 262144, 4, 2, 445232
sum, d, h, 64, 262144, 4, 2, 658586
sum, r, c, 64, 262144, 4, 2, 11839956
sum, d, c, 64, 262144, 4, 2, 655737
sum, r, h, 64, 262144, 4, 2, 444706
sum, d, h, 64, 262144, 4, 2, 658733
sum, r, c, 64, 262144, 4, 2, 11840853
sum, d, c, 64, 262144, 4, 2, 684254
sum, r, h, 64, 262144, 4, 2, 444669
sum, d, h, 64, 262144, 4, 2, 655333
sum, r, c, 64, 262144, 4, 3, 11840542
sum, d, c, 64, 262144, 4, 3, 655423
sum, r, h, 64, 262144, 4, 3, 445979
sum, d, h, 64, 262144, 4, 3, 656571
sum, r, c, 64, 262144, 4, 3, 11840759
sum, d, c, 64, 262144, 4, 3, 659475
sum, r, h, 64, 262144, 4, 3, 446706
sum, d, h, 64, 262144, 4, 3, 656668
sum, r, c, 64, 262144, 4, 3, 11840404
sum, d, c, 64, 262144, 4, 3, 655249
sum, r, h, 64, 262144, 4, 3, 445070
sum, d, h, 64, 262144, 4, 3, 655410
sum, r, c, 64, 262144, 4, 3, 11841054
sum, d, c, 64, 262144, 4, 3, 672274
sum, r, h, 64, 262144, 4, 3, 461136
sum, d, h, 64, 262144, 4, 3, 662699
sum, r, c, 64, 262144, 4, 3, 11841294
sum, d, c, 64, 262144, 4, 3, 655875
sum, r, h, 64, 262144, 4, 3, 445918
sum, d, h, 64, 262144, 4, 3, 673708
sum, r, c, 64, 262144, 4, 3, 11841324
sum, d, c, 64, 262144, 4, 3, 655532
sum, r, h, 64, 262144, 4, 3, 446179
sum, d, h, 64, 262144, 4, 3, 658160
sum, r, c, 64, 262144, 4, 3, 11841289
sum, d, c, 64, 262144, 4, 3, 682633
sum, r, h, 64, 262144, 4, 3, 445893
sum, d, h, 64, 262144, 4, 3, 656255
sum, r, c, 64, 262144, 4, 3, 11841683
sum, d, c, 64, 262144, 4, 3, 655595
sum, r, h, 64, 262144, 4, 3, 447760
sum, d, h, 64, 262144, 4, 3, 661523
sum, r, c, 64, 262144, 4, 3, 11841472
sum, d, c, 64, 262144, 4, 3, 656635
sum, r, h, 64, 262144, 4, 3, 445706
sum, d, h, 64, 262144, 4, 3, 657291
sum, r, c, 64, 262144, 4, 3, 11841424
sum, d, c, 64, 262144, 4, 3, 657723
sum, r, h, 64, 262144, 4, 3, 446538
sum, d, h, 64, 262144, 4, 3, 656749
sum, r, c, 64, 262144, 4, 3, 11840690
sum, d, c, 64, 262144, 4, 3, 655871
sum, r, h, 64, 262144, 4, 3, 446336
sum, d, h, 64, 262144, 4, 3, 658523
sum, r, c, 64, 262144, 4, 3, 11840942
sum, d, c, 64, 262144, 4, 3, 660449
sum, r, h, 64, 262144, 4, 3, 445694
sum, d, h, 64, 262144, 4, 3, 656908
sum, r, c, 64, 262144, 4, 3, 11840316
sum, d, c, 64, 262144, 4, 3, 679564
sum, r, h, 64, 262144, 4, 3, 446242
sum, d, h, 64, 262144, 4, 3, 663482
sum, r, c, 64, 262144, 4, 3, 11840022
sum, d, c, 64, 262144, 4, 3, 655734
sum, r, h, 64, 262144, 4, 3, 445464
sum, d, h, 64, 262144, 4, 3, 686685
sum, r, c, 64, 262144, 4, 3, 11840933
sum, d, c, 64, 262144, 4, 3, 655717
sum, r, h, 64, 262144, 4, 3, 444998
sum, d, h, 64, 262144, 4, 3, 661121
sum, r, c, 64, 262144, 4, 3, 11840809
sum, d, c, 64, 262144, 4, 3, 655583
sum, r, h, 64, 262144, 4, 3, 455507
sum, d, h, 64, 262144, 4, 3, 690026
sum, r, c, 64, 262144, 4, 3, 11840807
sum, d, c, 64, 262144, 4, 3, 655918
sum, r, h, 64, 262144, 4, 3, 445121
sum, d, h, 64, 262144, 4, 3, 657544
sum, r, c, 64, 262144, 4, 3, 11840250
sum, d, c, 64, 262144, 4, 3, 655996
sum, r, h, 64, 262144, 4, 3, 445660
sum, d, h, 64, 262144, 4, 3, 656679
sum, r, c, 64, 262144, 4, 3, 11841510
sum, d, c, 64, 262144, 4, 3, 655000
sum, r, h, 64, 262144, 4, 3, 444706
sum, d, h, 64, 262144, 4, 3, 657450
sum, r, c, 64, 262144, 4, 3, 11840839
sum, d, c, 64, 262144, 4, 3, 654951
sum, r, h, 64, 262144, 4, 3, 444681
sum, d, h, 64, 262144, 4, 3, 657452
sum, r, c, 64, 262144, 4, 3, 11841133
sum, d, c, 64, 262144, 4, 3, 657737
sum, r, h, 64, 262144, 4, 3, 451118
sum, d, h, 64, 262144, 4, 3, 655526
sum, r, c, 64, 262144, 4, 3, 11840947
sum, d, c, 64, 262144, 4, 3, 692435
sum, r, h, 64, 262144, 4, 3, 444530
sum, d, h, 64, 262144, 4, 3, 655620
sum, r, c, 64, 262144, 4, 3, 11841221
sum, d, c, 64, 262144, 4, 3, 657058
sum, r, h, 64, 262144, 4, 3, 447258
sum, d, h, 64, 262144, 4, 3, 655455
sum, r, c, 64, 262144, 4, 3, 11840837
sum, d, c, 64, 262144, 4, 3, 701646
sum, r, h, 64, 262144, 4, 3, 444820
sum, d, h, 64, 262144, 4, 3, 687864
sum, r, c, 64, 262144, 4, 3, 11839438
sum, d, c, 64, 262144, 4, 3, 655098
sum, r, h, 64, 262144, 4, 3, 445061
sum, d, h, 64, 262144, 4, 3, 655150
sum, r, c, 64, 262144, 4, 3, 11842075
sum, d, c, 64, 262144, 4, 3, 699241
sum, r, h, 64, 262144, 4, 3, 453532
sum, d, h, 64, 262144, 4, 3, 657145
sum, r, c, 64, 262144, 4, 3, 11841568
sum, d, c, 64, 262144, 4, 3, 656455
sum, r, h, 64, 262144, 4, 3, 445205
sum, d, h, 64, 262144, 4, 3, 657050
sum, r, c, 64, 262144, 4, 3, 11840663
sum, d, c, 64, 262144, 4, 3, 658057
sum, r, h, 64, 262144, 4, 3, 447772
sum, d, h, 64, 262144, 4, 3, 657404
sum, r, c, 64, 262144, 4, 3, 11840424
sum, d, c, 64, 262144, 4, 3, 671541
sum, r, h, 64, 262144, 4, 3, 445913
sum, d, h, 64, 262144, 4, 3, 656856
sum, r, c, 64, 262144, 4, 4, 11841149
sum, d, c, 64, 262144, 4, 4, 656555
sum, r, h, 64, 262144, 4, 4, 445276
sum, d, h, 64, 262144, 4, 4, 685544
sum, r, c, 64, 262144, 4, 4, 11840830
sum, d, c, 64, 262144, 4, 4, 655378
sum, r, h, 64, 262144, 4, 4, 446565
sum, d, h, 64, 262144, 4, 4, 681274
sum, r, c, 64, 262144, 4, 4, 11840369
sum, d, c, 64, 262144, 4, 4, 655146
sum, r, h, 64, 262144, 4, 4, 452307
sum, d, h, 64, 262144, 4, 4, 655180
sum, r, c, 64, 262144, 4, 4, 11840003
sum, d, c, 64, 262144, 4, 4, 658142
sum, r, h, 64, 262144, 4, 4, 444724
sum, d, h, 64, 262144, 4, 4, 657910
sum, r, c, 64, 262144, 4, 4, 11840641
sum, d, c, 64, 262144, 4, 4, 655924
sum, r, h, 64, 262144, 4, 4, 444625
sum, d, h, 64, 262144, 4, 4, 655295
sum, r, c, 64, 262144, 4, 4, 11841182
sum, d, c, 64, 262144, 4, 4, 659681
sum, r, h, 64, 262144, 4, 4, 447443
sum, d, h, 64, 262144, 4, 4, 655151
sum, r, c, 64, 262144, 4, 4, 11840074
sum, d, c, 64, 262144, 4, 4, 657847
sum, r, h, 64, 262144, 4, 4, 446536
sum, d, h, 64, 262144, 4, 4, 680567
sum, r, c, 64, 262144, 4, 4, 11840513
sum, d, c, 64, 262144, 4, 4, 658034
sum, r, h, 64, 262144, 4, 4, 446554
sum, d, h, 64, 262144, 4, 4, 656464
sum, r, c, 64, 262144, 4, 4, 11840899
sum, d, c, 64, 262144, 4, 4, 657280
sum, r, h, 64, 262144, 4, 4, 446554
sum, d, h, 64, 262144, 4, 4, 675896
sum, r, c, 64, 262144, 4, 4, 11840444
sum, d, c, 64, 262144, 4, 4, 656711
sum, r, h, 64, 262144, 4, 4, 445118
sum, d, h, 64, 262144, 4, 4, 658016
sum, r, c, 64, 262144, 4, 4, 11841845
sum, d, c, 64, 262144, 4, 4, 656121
sum, r, h, 64, 262144, 4, 4, 445132
sum, d, h, 64, 262144, 4, 4, 658059
sum, r, c, 64, 262144, 4, 4, 11840056
sum, d, c, 64, 262144, 4, 4, 658132
sum, r, h, 64, 262144, 4, 4, 445037
sum, d, h, 64, 262144, 4, 4, 657881
sum, r, c, 64, 262144, 4, 4, 11841748
sum, d, c, 64, 262144, 4, 4, 655113
sum, r, h, 64, 262144, 4, 4, 444683
sum, d, h, 64, 262144, 4, 4, 659629
sum, r, c, 64, 262144, 4, 4, 11841421
sum, d, c, 64, 262144, 4, 4, 655354
sum, r, h, 64, 262144, 4, 4, 444652
sum, d, h, 64, 262144, 4, 4, 657818
sum, r, c, 64, 262144, 4, 4, 11840721
sum, d, c, 64, 262144, 4, 4, 655465
sum, r, h, 64, 262144, 4, 4, 445932
sum, d, h, 64, 262144, 4, 4, 661610
sum, r, c, 64, 262144, 4, 4, 11841078
sum, d, c, 64, 262144, 4, 4, 655452
sum, r, h, 64, 262144, 4, 4, 445644
sum, d, h, 64, 262144, 4, 4, 662220
sum, r, c, 64, 262144, 4, 4, 11842179
sum, d, c, 64, 262144, 4, 4, 655166
sum, r, h, 64, 262144, 4, 4, 444707
sum, d, h, 64, 262144, 4, 4, 656944
sum, r, c, 64, 262144, 4, 4, 11840943
sum, d, c, 64, 262144, 4, 4, 655839
sum, r, h, 64, 262144, 4, 4, 444827
sum, d, h, 64, 262144, 4, 4, 655035
sum, r, c, 64, 262144, 4, 4, 11841633
sum, d, c, 64, 262144, 4, 4, 656576
sum, r, h, 64, 262144, 4, 4, 450186
sum, d, h, 64, 262144, 4, 4, 657157
sum, r, c, 64, 262144, 4, 4, 11841285
sum, d, c, 64, 262144, 4, 4, 682713
sum, r, h, 64, 262144, 4, 4, 444981
sum, d, h, 64, 262144, 4, 4, 655194
sum, r, c, 64, 262144, 4, 4, 11841201
sum, d, c, 64, 262144, 4, 4, 658738
sum, r, h, 64, 262144, 4, 4, 444605
sum, d, h, 64, 262144, 4, 4, 672444
sum, r, c, 64, 262144, 4, 4, 11841504
sum, d, c, 64, 262144, 4, 4, 659141
sum, r, h, 64, 262144, 4, 4, 444874
sum, d, h, 64, 262144, 4, 4, 654605
sum, r, c, 64, 262144, 4, 4, 11840237
sum, d, c, 64, 262144, 4, 4, 680867
sum, r, h, 64, 262144, 4, 4, 447189
sum, d, h, 64, 262144, 4, 4, 658142
sum, r, c, 64, 262144, 4, 4, 11840473
sum, d, c, 64, 262144, 4, 4, 658107
sum, r, h, 64, 262144, 4, 4, 445468
sum, d, h, 64, 262144, 4, 4, 657030
sum, r, c, 64, 262144, 4, 4, 11840622
sum, d, c, 64, 262144, 4, 4, 655748
sum, r, h, 64, 262144, 4, 4, 468654
sum, d, h, 64, 262144, 4, 4, 655772
sum, r, c, 64, 262144, 4, 4, 11840472
sum, d, c, 64, 262144, 4, 4, 655977
sum, r, h, 64, 262144, 4, 4, 454012
sum, d, h, 64, 262144, 4, 4, 658699
sum, r, c, 64, 262144, 4, 4, 11840512
sum, d, c, 64, 262144, 4, 4, 655774
sum, r, h, 64, 262144, 4, 4, 455719
sum, d, h, 64, 262144, 4, 4, 657386
sum, r, c, 64, 262144, 4, 4, 11840809
sum, d, c, 64, 262144, 4, 4, 655151
sum, r, h, 64, 262144, 4, 4, 445294
