bench, mem, temp, row_size, row_count, col_width, cycles, l1_references, l1_refills, l2_references, l2_refills, inst_retired
q3, r, c, 16, 43690, 4, 203354, 429034, 106, 11012, 5489, 858063
q3, r, h, 16, 43690, 4, 102205, 429035, 105, 10780, 930, 858064
q3, d, -, 16, 43690, 4, 117206, 434984, 231, 21972, 10949, 913653
q3, r, c, 16, 43690, 4, 203375, 429035, 97, 10995, 5490, 858063
q3, r, h, 16, 43690, 4, 105254, 429035, 155, 10900, 1322, 858065
q3, d, -, 16, 43690, 4, 112879, 434983, 200, 21922, 10947, 913651
q3, r, c, 16, 43690, 4, 203490, 429036, 126, 11013, 5485, 858066
q3, r, h, 16, 43690, 4, 105060, 429035, 602, 10918, 1278, 858064
q3, d, -, 16, 43690, 4, 112858, 434983, 211, 21944, 10945, 913651
q3, r, c, 16, 43690, 4, 203419, 429034, 96, 10989, 5487, 858063
q3, r, h, 16, 43690, 4, 103685, 429036, 157, 10857, 1302, 858066
q3, d, -, 16, 43690, 4, 112780, 434983, 202, 21930, 10943, 913651
q3, r, c, 16, 43690, 4, 203467, 429035, 113, 11015, 5458, 858065
q3, r, h, 16, 43690, 4, 102687, 429036, 159, 10849, 1127, 858064
q3, d, -, 16, 43690, 4, 112871, 434983, 204, 21932, 10946, 913651
q3, r, c, 16, 43690, 4, 203476, 429034, 99, 10996, 5487, 858063
q3, r, h, 16, 43690, 4, 103658, 429035, 150, 10967, 1296, 858065
q3, d, -, 16, 43690, 4, 113034, 434983, 209, 21942, 10946, 913651
q3, r, c, 16, 43690, 4, 203418, 429035, 110, 11009, 5487, 858066
q3, r, h, 16, 43690, 4, 102100, 429036, 193, 10826, 1129, 858064
q3, d, -, 16, 43690, 4, 112954, 434983, 216, 21954, 10948, 913651
q3, r, c, 16, 43690, 4, 203571, 429035, 353, 11019, 5492, 858065
q3, r, h, 16, 43690, 4, 101919, 429035, 104, 10559, 1227, 858064
q3, d, -, 16, 43690, 4, 112946, 434983, 206, 21934, 10947, 913651
q3, r, c, 16, 43690, 4, 203563, 429034, 100, 10994, 5489, 858063
q3, r, h, 16, 43690, 4, 102963, 429035, 189, 10813, 1239, 858064
q3, d, -, 16, 43690, 4, 114066, 434983, 215, 21953, 10947, 913652
q3, r, c, 16, 43690, 4, 203534, 429034, 215, 11013, 5487, 858064
q3, r, h, 16, 43690, 4, 102108, 429035, 237, 10726, 1053, 858064
q3, d, -, 16, 43690, 4, 112899, 434983, 217, 21957, 10950, 913651
q3, r, c, 32, 43690, 4, 203377, 429034, 93, 10978, 5486, 858063
q3, r, h, 32, 43690, 4, 103076, 429036, 127, 10970, 1033, 858067
q3, d, -, 32, 43690, 4, 116394, 434984, 377, 43780, 21869, 913652
q3, r, c, 32, 43690, 4, 203438, 429034, 101, 11005, 5495, 858063
q3, r, h, 32, 43690, 4, 103260, 429034, 236, 10848, 1113, 858063
q3, d, -, 32, 43690, 4, 119037, 434984, 414, 43853, 21891, 913653
q3, r, c, 32, 43690, 4, 203687, 429034, 431, 11012, 5493, 858064
q3, r, h, 32, 43690, 4, 101961, 429035, 155, 10625, 959, 858064
q3, d, -, 32, 43690, 4, 116609, 434983, 406, 43837, 21888, 913651
q3, r, c, 32, 43690, 4, 203431, 429035, 105, 10994, 5485, 858065
q3, r, h, 32, 43690, 4, 102813, 429035, 164, 10880, 1186, 858063
q3, d, -, 32, 43690, 4, 116468, 434983, 380, 43785, 21875, 913651
q3, r, c, 32, 43690, 4, 203294, 429034, 96, 10986, 5488, 858063
q3, r, h, 32, 43690, 4, 106094, 429036, 248, 10948, 1152, 858066
q3, d, -, 32, 43690, 4, 116882, 434983, 405, 43837, 21886, 913651
q3, r, c, 32, 43690, 4, 203368, 429034, 95, 10977, 5487, 858063
