bench, mem, temp, row_size, row_count, col_width, cycles, l1_references, l1_refills, l2_references, l2_refills, inst_retired
q2, r, c, 16, 43690, 4, 202958, 581682, 101, 10992, 5486, 1169363
q2, r, h, 16, 43690, 4, 143381, 581681, 92, 10956, 1373, 1169362
q2, d, -, 16, 43690, 4, 167683, 663062, 395, 21996, 10950, 1369810
q2, c, -, 16, 43690, 4, 207703, 663063, 586, 11082, 5485, 1532562
q2, r, c, 16, 43690, 4, 203106, 581681, 101, 11002, 5492, 1169362
q2, r, h, 16, 43690, 4, 146811, 581681, 318, 10988, 1259, 1169363
q2, d, -, 16, 43690, 4, 163259, 663068, 206, 21936, 10946, 1369821
q2, c, -, 16, 43690, 4, 207600, 663062, 596, 11105, 5481, 1532561
q2, r, c, 16, 43690, 4, 203124, 581681, 97, 10988, 5488, 1169362
q2, r, h, 16, 43690, 4, 146869, 581682, 134, 10959, 1184, 1169364
q2, d, -, 16, 43690, 4, 163255, 663062, 205, 21934, 10944, 1369809
q2, c, -, 16, 43690, 4, 208555, 663063, 591, 11088, 5481, 1532563
q2, r, c, 16, 43690, 4, 203352, 581684, 276, 11006, 5488, 1169366
q2, r, h, 16, 43690, 4, 144129, 581681, 152, 10686, 1236, 1169362
q2, d, -, 16, 43690, 4, 163409, 663062, 211, 21944, 10954, 1369809
q2, c, -, 16, 43690, 4, 207574, 663062, 598, 11117, 5482, 1532561
q2, r, c, 16, 43690, 4, 203051, 581681, 106, 11004, 5489, 1169362
q2, r, h, 16, 43690, 4, 144947, 581681, 134, 10832, 1080, 1169363
q2, d, -, 16, 43690, 4, 163424, 663062, 206, 21933, 10955, 1369809
q2, c, -, 16, 43690, 4, 208599, 663064, 605, 11090, 5482, 1532564
q2, r, c, 16, 43690, 4, 203029, 581683, 108, 10999, 5485, 1169365
q2, r, h, 16, 43690, 4, 144201, 581681, 155, 10787, 1127, 1169362
q2, d, -, 16, 43690, 4, 165381, 663062, 317, 21980, 10949, 1369810
q2, c, -, 16, 43690, 4, 207831, 663063, 587, 11084, 5480, 1532562
q2, r, c, 16, 43690, 4, 203059, 581682, 104, 10990, 5486, 1169364
q2, r, h, 16, 43690, 4, 143636, 581681, 104, 10785, 1213, 1169362
q2, d, -, 16, 43690, 4, 163275, 663062, 213, 21951, 10948, 1369809
q2, c, -, 16, 43690, 4, 207646, 663063, 590, 11098, 5480, 1532562
q2, r, c, 16, 43690, 4, 203086, 581681, 94, 10981, 5491, 1169362
q2, r, h, 16, 43690, 4, 144804, 581681, 125, 10962, 1205, 1169364
q2, d, -, 16, 43690, 4, 163097, 663062, 191, 21906, 10940, 1369809
q2, c, -, 16, 43690, 4, 207705, 663063, 579, 11081, 5483, 1532562
q2, r, c, 16, 43690, 4, 202959, 581683, 114, 11020, 5489, 1169365
q2, r, h, 16, 43690, 4, 143551, 581681, 92, 10951, 1104, 1169362
q2, d, -, 16, 43690, 4, 163203, 663062, 190, 21900, 10940, 1369809
q2, c, -, 16, 43690, 4, 207767, 663063, 601, 11105, 5481, 1532562
q2, r, c, 16, 43690, 4, 203040, 581682, 114, 11009, 5488, 1169365
q2, r, h, 16, 43690, 4, 143467, 581681, 95, 10809, 985, 1169362
q2, d, -, 16, 43690, 4, 163849, 663062, 209, 21939, 10942, 1369812
q2, c, -, 16, 43690, 4, 207544, 663063, 597, 11113, 5481, 1532562
q2, r, c, 32, 43690, 4, 202994, 581682, 96, 10990, 5490, 1169363
q2, r, h, 32, 43690, 4, 144769, 581682, 132, 10860, 1272, 1169364
q2, d, -, 32, 43690, 4, 166909, 663062, 406, 43841, 21894, 1369809
q2, c, -, 32, 43690, 4, 208961, 663064, 641, 11118, 5488, 1532565
q2, r, c, 32, 43690, 4, 203097, 581681, 95, 10985, 5488, 1169362
q2, r, h, 32, 43690, 4, 144956, 581681, 140, 10850, 1262, 1169363
q2, d, -, 32, 43690, 4, 166769, 663062, 405, 43839, 21881, 1369809
q2, c, -, 32, 43690, 4, 209444, 663063, 673, 11153, 5483, 1532564
q2, r, c, 32, 43690, 4, 203038, 581682, 108, 11005, 5492, 1169364
q2, r, h, 32, 43690, 4, 143375, 581681, 133, 10831, 1071, 1169362
q2, d, -, 32, 43690, 4, 166919, 663062, 415, 43855, 21897, 1369809
q2, c, -, 32, 43690, 4, 207919, 663063, 602, 11123, 5486, 1532562
q2, r, c, 32, 43690, 4, 203128, 581682, 105, 10995, 5485, 1169364
q2, r, h, 32, 43690, 4, 143656, 581681, 130, 10715, 1029, 1169362
q2, d, -, 32, 43690, 4, 167986, 663062, 414, 43857, 21900, 1369810
q2, c, -, 32, 43690, 4, 208530, 663063, 606, 11109, 5480, 1532563
q2, r, c, 32, 43690, 4, 203034, 581681, 96, 10983, 5488, 1169362
q2, r, h, 32, 43690, 4, 144772, 581682, 132, 10980, 1118, 1169364
q2, d, -, 32, 43690, 4, 166638, 663062, 399, 43826, 21888, 1369809
q2, c, -, 32, 43690, 4, 207722, 663063, 590, 11108, 5480, 1532562
q2, r, c, 32, 43690, 4, 203271, 581682, 119, 11032, 5492, 1169365
q2, r, h, 32, 43690, 4, 145473, 581681, 276, 10902, 1079, 1169362
q2, d, -, 32, 43690, 4, 167893, 663062, 405, 43834, 21885, 1369810
q2, c, -, 32, 43690, 4, 208578, 663063, 607, 11138, 5482, 1532563
q2, r, c, 32, 43690, 4, 203236, 581681, 108, 11006, 5491, 1169363
q2, r, h, 32, 43690, 4, 144810, 581681, 234, 10860, 1014, 1169362
q2, d, -, 32, 43690, 4, 168786, 663063, 415, 43851, 21897, 1369811
q2, c, -, 32, 43690, 4, 208590, 663063, 603, 11112, 5485, 1532564
q2, r, c, 32, 43690, 4, 203094, 581682, 112, 11012, 5488, 1169364
q2, r, h, 32, 43690, 4, 143847, 581681, 149, 10842, 977, 1169362
q2, d, -, 32, 43690, 4, 168325, 663062, 390, 43802, 21878, 1369811
q2, c, -, 32, 43690, 4, 208615, 663064, 602, 11092, 5479, 1532564
q2, r, c, 32, 43690, 4, 203108, 581681, 107, 11007, 5491, 1169362
q2, r, h, 32, 43690, 4, 144012, 581681, 190, 10839, 1053, 1169362
q2, d, -, 32, 43690, 4, 167925, 663063, 414, 43857, 21901, 1369811
q2, c, -, 32, 43690, 4, 207520, 663063, 580, 11091, 5482, 1532562
q2, r, c, 32, 43690, 4, 203103, 581681, 95, 10983, 5487, 1169362
q2, r, h, 32, 43690, 4, 146140, 581681, 254, 10958, 1124, 1169363
q2, d, -, 32, 43690, 4, 166856, 663062, 413, 43852, 21892, 1369809
q2, c, -, 32, 43690, 4, 207476, 663063, 577, 11070, 5481, 1532562
q2, r, c, 64, 43690, 4, 203389, 581682, 98, 10990, 5487, 1169363
q2, r, h, 64, 43690, 4, 144893, 581681, 167, 10976, 1190, 1169363
q2, d, -, 64, 43690, 4, 176130, 663062, 819, 87671, 43777, 1369809
q2, c, -, 64, 43690, 4, 208629, 663063, 604, 11113, 5484, 1532563
