bench, mem, temp, row_size, row_count, col_width, offset, cycles
sum, r, c, 64, 262144, 4, 1, 6996691
sum, d, c, 64, 262144, 4, 1, 663129
sum, r, h, 64, 262144, 4, 1, 445827
sum, d, h, 64, 262144, 4, 1, 656207
sum, r, c, 64, 262144, 4, 1, 6996828
sum, d, c, 64, 262144, 4, 1, 655846
sum, r, h, 64, 262144, 4, 1, 446053
sum, d, h, 64, 262144, 4, 1, 657481
sum, r, c, 64, 262144, 4, 1, 6996789
sum, d, c, 64, 262144, 4, 1, 655008
sum, r, h, 64, 262144, 4, 1, 445046
sum, d, h, 64, 262144, 4, 1, 655048
sum, r, c, 64, 262144, 4, 1, 6996812
sum, d, c, 64, 262144, 4, 1, 665248
sum, r, h, 64, 262144, 4, 1, 446730
sum, d, h, 64, 262144, 4, 1, 655635
sum, r, c, 64, 262144, 4, 1, 6996810
sum, d, c, 64, 262144, 4, 1, 658625
sum, r, h, 64, 262144, 4, 1, 445662
sum, d, h, 64, 262144, 4, 1, 662068
sum, r, c, 64, 262144, 4, 1, 6996779
sum, d, c, 64, 262144, 4, 1, 655923
sum, r, h, 64, 262144, 4, 1, 458187
sum, d, h, 64, 262144, 4, 1, 656716
sum, r, c, 64, 262144, 4, 1, 6996792
sum, d, c, 64, 262144, 4, 1, 655925
sum, r, h, 64, 262144, 4, 1, 444735
sum, d, h, 64, 262144, 4, 1, 657902
sum, r, c, 64, 262144, 4, 1, 6996826
sum, d, c, 64, 262144, 4, 1, 689459
sum, r, h, 64, 262144, 4, 1, 445622
sum, d, h, 64, 262144, 4, 1, 655667
sum, r, c, 64, 262144, 4, 1, 6996761
sum, d, c, 64, 262144, 4, 1, 657762
sum, r, h, 64, 262144, 4, 1, 445949
sum, d, h, 64, 262144, 4, 1, 657382
sum, r, c, 64, 262144, 4, 1, 6996814
sum, d, c, 64, 262144, 4, 1, 658018
sum, r, h, 64, 262144, 4, 1, 446652
sum, d, h, 64, 262144, 4, 1, 656177
sum, r, c, 64, 262144, 4, 1, 6996930
sum, d, c, 64, 262144, 4, 1, 655082
sum, r, h, 64, 262144, 4, 1, 445024
sum, d, h, 64, 262144, 4, 1, 657066
sum, r, c, 64, 262144, 4, 1, 6996785
sum, d, c, 64, 262144, 4, 1, 675251
sum, r, h, 64, 262144, 4, 1, 444818
sum, d, h, 64, 262144, 4, 1, 677664
sum, r, c, 64, 262144, 4, 1, 6997015
sum, d, c, 64, 262144, 4, 1, 659553
sum, r, h, 64, 262144, 4, 1, 444917
sum, d, h, 64, 262144, 4, 1, 654925
sum, r, c, 64, 262144, 4, 1, 6996900
sum, d, c, 64, 262144, 4, 1, 680641
sum, r, h, 64, 262144, 4, 1, 446348
sum, d, h, 64, 262144, 4, 1, 655579
sum, r, c, 64, 262144, 4, 1, 6996979
sum, d, c, 64, 262144, 4, 1, 657061
sum, r, h, 64, 262144, 4, 1, 445854
sum, d, h, 64, 262144, 4, 1, 657880
sum, r, c, 64, 262144, 4, 1, 6996776
sum, d, c, 64, 262144, 4, 1, 655600
sum, r, h, 64, 262144, 4, 1, 460047
sum, d, h, 64, 262144, 4, 1, 658649
sum, r, c, 64, 262144, 4, 1, 6996678
sum, d, c, 64, 262144, 4, 1, 655417
sum, r, h, 64, 262144, 4, 1, 444667
sum, d, h, 64, 262144, 4, 1, 654530
sum, r, c, 64, 262144, 4, 1, 6996728
sum, d, c, 64, 262144, 4, 1, 655391
sum, r, h, 64, 262144, 4, 1, 444568
sum, d, h, 64, 262144, 4, 1, 655356
sum, r, c, 64, 262144, 4, 1, 6996709
sum, d, c, 64, 262144, 4, 1, 662674
sum, r, h, 64, 262144, 4, 1, 446353
sum, d, h, 64, 262144, 4, 1, 677523
sum, r, c, 64, 262144, 4, 1, 6996976
sum, d, c, 64, 262144, 4, 1, 657601
sum, r, h, 64, 262144, 4, 1, 461142
sum, d, h, 64, 262144, 4, 1, 679187
sum, r, c, 64, 262144, 4, 1, 6996807
sum, d, c, 64, 262144, 4, 1, 690876
sum, r, h, 64, 262144, 4, 1, 445220
sum, d, h, 64, 262144, 4, 1, 656911
sum, r, c, 64, 262144, 4, 1, 6996704
sum, d, c, 64, 262144, 4, 1, 657732
sum, r, h, 64, 262144, 4, 1, 446671
sum, d, h, 64, 262144, 4, 1, 659049
sum, r, c, 64, 262144, 4, 1, 6997007
sum, d, c, 64, 262144, 4, 1, 688632
sum, r, h, 64, 262144, 4, 1, 446496
sum, d, h, 64, 262144, 4, 1, 656089
sum, r, c, 64, 262144, 4, 1, 6996730
sum, d, c, 64, 262144, 4, 1, 657744
sum, r, h, 64, 262144, 4, 1, 446482
sum, d, h, 64, 262144, 4, 1, 662908
sum, r, c, 64, 262144, 4, 1, 6996856
sum, d, c, 64, 262144, 4, 1, 655890
sum, r, h, 64, 262144, 4, 1, 445615
sum, d, h, 64, 262144, 4, 1, 657164
sum, r, c, 64, 262144, 4, 1, 6996835
sum, d, c, 64, 262144, 4, 1, 656332
sum, r, h, 64, 262144, 4, 1, 452215
sum, d, h, 64, 262144, 4, 1, 659966
sum, r, c, 64, 262144, 4, 1, 6996698
sum, d, c, 64, 262144, 4, 1, 657552
sum, r, h, 64, 262144, 4, 1, 448932
sum, d, h, 64, 262144, 4, 1, 669403
sum, r, c, 64, 262144, 4, 2, 6996831
sum, d, c, 64, 262144, 4, 2, 657976
sum, r, h, 64, 262144, 4, 2, 446407
sum, d, h, 64, 262144, 4, 2, 660942
sum, r, c, 64, 262144, 4, 2, 6996739
sum, d, c, 64, 262144, 4, 2, 670155
sum, r, h, 64, 262144, 4, 2, 447665
sum, d, h, 64, 262144, 4, 2, 657611
sum, r, c, 64, 262144, 4, 2, 6996727
sum, d, c, 64, 262144, 4, 2, 657357
sum, r, h, 64, 262144, 4, 2, 447192
sum, d, h, 64, 262144, 4, 2, 660469
sum, r, c, 64, 262144, 4, 2, 6996797
sum, d, c, 64, 262144, 4, 2, 658255
sum, r, h, 64, 262144, 4, 2, 465431
sum, d, h, 64, 262144, 4, 2, 699905
sum, r, c, 64, 262144, 4, 2, 6996796
sum, d, c, 64, 262144, 4, 2, 657086
sum, r, h, 64, 262144, 4, 2, 449688
sum, d, h, 64, 262144, 4, 2, 657551
sum, r, c, 64, 262144, 4, 2, 6996824
sum, d, c, 64, 262144, 4, 2, 656026
sum, r, h, 64, 262144, 4, 2, 446283
sum, d, h, 64, 262144, 4, 2, 670178
sum, r, c, 64, 262144, 4, 2, 6996643
sum, d, c, 64, 262144, 4, 2, 661720
sum, r, h, 64, 262144, 4, 2, 470996
sum, d, h, 64, 262144, 4, 2, 670846
sum, r, c, 64, 262144, 4, 2, 6996794
sum, d, c, 64, 262144, 4, 2, 659415
sum, r, h, 64, 262144, 4, 2, 446491
sum, d, h, 64, 262144, 4, 2, 656881
sum, r, c, 64, 262144, 4, 2, 6996781
sum, d, c, 64, 262144, 4, 2, 677694
sum, r, h, 64, 262144, 4, 2, 446599
sum, d, h, 64, 262144, 4, 2, 657586
sum, r, c, 64, 262144, 4, 2, 6996869
sum, d, c, 64, 262144, 4, 2, 654877
sum, r, h, 64, 262144, 4, 2, 445146
sum, d, h, 64, 262144, 4, 2, 689261
sum, r, c, 64, 262144, 4, 2, 6996685
sum, d, c, 64, 262144, 4, 2, 660309
sum, r, h, 64, 262144, 4, 2, 446512
sum, d, h, 64, 262144, 4, 2, 655447
sum, r, c, 64, 262144, 4, 2, 6996841
sum, d, c, 64, 262144, 4, 2, 657789
sum, r, h, 64, 262144, 4, 2, 446284
sum, d, h, 64, 262144, 4, 2, 656719
sum, r, c, 64, 262144, 4, 2, 6996772
sum, d, c, 64, 262144, 4, 2, 656044
sum, r, h, 64, 262144, 4, 2, 446337
sum, d, h, 64, 262144, 4, 2, 656969
sum, r, c, 64, 262144, 4, 2, 6996911
sum, d, c, 64, 262144, 4, 2, 655238
sum, r, h, 64, 262144, 4, 2, 444745
sum, d, h, 64, 262144, 4, 2, 661143
sum, r, c, 64, 262144, 4, 2, 6996742
sum, d, c, 64, 262144, 4, 2, 657747
sum, r, h, 64, 262144, 4, 2, 446344
sum, d, h, 64, 262144, 4, 2, 668933
sum, r, c, 64, 262144, 4, 2, 6996761
sum, d, c, 64, 262144, 4, 2, 657708
sum, r, h, 64, 262144, 4, 2, 445915
sum, d, h, 64, 262144, 4, 2, 666382
sum, r, c, 64, 262144, 4, 2, 6996850
sum, d, c, 64, 262144, 4, 2, 658524
sum, r, h, 64, 262144, 4, 2, 464416
sum, d, h, 64, 262144, 4, 2, 658102
sum, r, c, 64, 262144, 4, 2, 6996708
sum, d, c, 64, 262144, 4, 2, 655619
sum, r, h, 64, 262144, 4, 2, 444688
sum, d, h, 64, 262144, 4, 2, 683249
sum, r, c, 64, 262144, 4, 2, 6996870
sum, d, c, 64, 262144, 4, 2, 656157
sum, r, h, 64, 262144, 4, 2, 445868
sum, d, h, 64, 262144, 4, 2, 657272
sum, r, c, 64, 262144, 4, 2, 6996884
sum, d, c, 64, 262144, 4, 2, 656177
sum, r, h, 64, 262144, 4, 2, 455311
sum, d, h, 64, 262144, 4, 2, 669831
sum, r, c, 64, 262144, 4, 2, 6996626
sum, d, c, 64, 262144, 4, 2, 656488
sum, r, h, 64, 262144, 4, 2, 449008
sum, d, h, 64, 262144, 4, 2, 655579
sum, r, c, 64, 262144, 4, 2, 6996685
sum, d, c, 64, 262144, 4, 2, 685713
sum, r, h, 64, 262144, 4, 2, 445607
sum, d, h, 64, 262144, 4, 2, 654644
sum, r, c, 64, 262144, 4, 2, 6996803
sum, d, c, 64, 262144, 4, 2, 677087
sum, r, h, 64, 262144, 4, 2, 446688
sum, d, h, 64, 262144, 4, 2, 672130
sum, r, c, 64, 262144, 4, 2, 6996669
sum, d, c, 64, 262144, 4, 2, 659642
sum, r, h, 64, 262144, 4, 2, 445933
sum, d, h, 64, 262144, 4, 2, 682793
sum, r, c, 64, 262144, 4, 2, 6996834
sum, d, c, 64, 262144, 4, 2, 656449
sum, r, h, 64, 262144, 4, 2, 447141
sum, d, h, 64, 262144, 4, 2, 658764
sum, r, c, 64, 262144, 4, 2, 6996939
sum, d, c, 64, 262144, 4, 2, 678605
sum, r, h, 64, 262144, 4, 2, 453109
sum, d, h, 64, 262144, 4, 2, 658607
sum, r, c, 64, 262144, 4, 2, 6996769
sum, d, c, 64, 262144, 4, 2, 680856
sum, r, h, 64, 262144, 4, 2, 446409
sum, d, h, 64, 262144, 4, 2, 655531
sum, r, c, 64, 262144, 4, 2, 6996915
sum, d, c, 64, 262144, 4, 2, 657118
sum, r, h, 64, 262144, 4, 2, 445799
sum, d, h, 64, 262144, 4, 2, 656359
sum, r, c, 64, 262144, 4, 2, 6996916
sum, d, c, 64, 262144, 4, 2, 656153
sum, r, h, 64, 262144, 4, 2, 446326
sum, d, h, 64, 262144, 4, 2, 679190
sum, r, c, 64, 262144, 4, 3, 6996782
sum, d, c, 64, 262144, 4, 3, 655354
sum, r, h, 64, 262144, 4, 3, 447451
sum, d, h, 64, 262144, 4, 3, 660367
sum, r, c, 64, 262144, 4, 3, 6996730
sum, d, c, 64, 262144, 4, 3, 674713
sum, r, h, 64, 262144, 4, 3, 458297
sum, d, h, 64, 262144, 4, 3, 677210
sum, r, c, 64, 262144, 4, 3, 6996817
sum, d, c, 64, 262144, 4, 3, 655368
sum, r, h, 64, 262144, 4, 3, 444843
sum, d, h, 64, 262144, 4, 3, 658197
sum, r, c, 64, 262144, 4, 3, 6996789
sum, d, c, 64, 262144, 4, 3, 690570
sum, r, h, 64, 262144, 4, 3, 445330
sum, d, h, 64, 262144, 4, 3, 654851
sum, r, c, 64, 262144, 4, 3, 6996678
sum, d, c, 64, 262144, 4, 3, 658047
sum, r, h, 64, 262144, 4, 3, 446272
sum, d, h, 64, 262144, 4, 3, 668228
sum, r, c, 64, 262144, 4, 3, 6996751
sum, d, c, 64, 262144, 4, 3, 657807
sum, r, h, 64, 262144, 4, 3, 447712
sum, d, h, 64, 262144, 4, 3, 659195
sum, r, c, 64, 262144, 4, 3, 6996789
sum, d, c, 64, 262144, 4, 3, 658388
sum, r, h, 64, 262144, 4, 3, 463953
sum, d, h, 64, 262144, 4, 3, 657253
sum, r, c, 64, 262144, 4, 3, 6996901
sum, d, c, 64, 262144, 4, 3, 656698
sum, r, h, 64, 262144, 4, 3, 445454
sum, d, h, 64, 262144, 4, 3, 691253
sum, r, c, 64, 262144, 4, 3, 6996897
sum, d, c, 64, 262144, 4, 3, 655910
sum, r, h, 64, 262144, 4, 3, 445071
sum, d, h, 64, 262144, 4, 3, 657289
sum, r, c, 64, 262144, 4, 3, 6996748
sum, d, c, 64, 262144, 4, 3, 658466
sum, r, h, 64, 262144, 4, 3, 446474
sum, d, h, 64, 262144, 4, 3, 655130
sum, r, c, 64, 262144, 4, 3, 6996959
sum, d, c, 64, 262144, 4, 3, 656088
sum, r, h, 64, 262144, 4, 3, 446795
sum, d, h, 64, 262144, 4, 3, 657753
sum, r, c, 64, 262144, 4, 3, 6996805
sum, d, c, 64, 262144, 4, 3, 655051
sum, r, h, 64, 262144, 4, 3, 448082
sum, d, h, 64, 262144, 4, 3, 696627
sum, r, c, 64, 262144, 4, 3, 6996811
sum, d, c, 64, 262144, 4, 3, 658733
sum, r, h, 64, 262144, 4, 3, 444764
sum, d, h, 64, 262144, 4, 3, 661469
sum, r, c, 64, 262144, 4, 3, 6997432
sum, d, c, 64, 262144, 4, 3, 681482
sum, r, h, 64, 262144, 4, 3, 444664
sum, d, h, 64, 262144, 4, 3, 654513
sum, r, c, 64, 262144, 4, 3, 6996805
sum, d, c, 64, 262144, 4, 3, 657831
sum, r, h, 64, 262144, 4, 3, 466821
sum, d, h, 64, 262144, 4, 3, 657245
sum, r, c, 64, 262144, 4, 3, 6996711
sum, d, c, 64, 262144, 4, 3, 655856
sum, r, h, 64, 262144, 4, 3, 444942
sum, d, h, 64, 262144, 4, 3, 659094
sum, r, c, 64, 262144, 4, 3, 6997408
sum, d, c, 64, 262144, 4, 3, 661300
sum, r, h, 64, 262144, 4, 3, 444699
sum, d, h, 64, 262144, 4, 3, 680640
sum, r, c, 64, 262144, 4, 3, 6996791
sum, d, c, 64, 262144, 4, 3, 661525
sum, r, h, 64, 262144, 4, 3, 446156
sum, d, h, 64, 262144, 4, 3, 658151
sum, r, c, 64, 262144, 4, 3, 6996764
sum, d, c, 64, 262144, 4, 3, 655823
sum, r, h, 64, 262144, 4, 3, 447285
sum, d, h, 64, 262144, 4, 3, 659496
sum, r, c, 64, 262144, 4, 3, 6996817
sum, d, c, 64, 262144, 4, 3, 655502
sum, r, h, 64, 262144, 4, 3, 444858
sum, d, h, 64, 262144, 4, 3, 657125
sum, r, c, 64, 262144, 4, 3, 6996700
sum, d, c, 64, 262144, 4, 3, 656266
sum, r, h, 64, 262144, 4, 3, 446018
sum, d, h, 64, 262144, 4, 3, 656471
sum, r, c, 64, 262144, 4, 3, 6996927
sum, d, c, 64, 262144, 4, 3, 658475
sum, r, h, 64, 262144, 4, 3, 445798
sum, d, h, 64, 262144, 4, 3, 682429
sum, r, c, 64, 262144, 4, 3, 6996732
sum, d, c, 64, 262144, 4, 3, 687398
sum, r, h, 64, 262144, 4, 3, 446708
sum, d, h, 64, 262144, 4, 3, 657059
sum, r, c, 64, 262144, 4, 3, 6996664
sum, d, c, 64, 262144, 4, 3, 658461
sum, r, h, 64, 262144, 4, 3, 445120
sum, d, h, 64, 262144, 4, 3, 656873
sum, r, c, 64, 262144, 4, 3, 6996675
sum, d, c, 64, 262144, 4, 3, 688565
sum, r, h, 64, 262144, 4, 3, 445905
sum, d, h, 64, 262144, 4, 3, 686394
sum, r, c, 64, 262144, 4, 3, 6996880
sum, d, c, 64, 262144, 4, 3, 656263
sum, r, h, 64, 262144, 4, 3, 444962
sum, d, h, 64, 262144, 4, 3, 655258
sum, r, c, 64, 262144, 4, 3, 6996710
sum, d, c, 64, 262144, 4, 3, 655622
sum, r, h, 64, 262144, 4, 3, 444832
sum, d, h, 64, 262144, 4, 3, 655049
sum, r, c, 64, 262144, 4, 3, 6996708
sum, d, c, 64, 262144, 4, 3, 657749
sum, r, h, 64, 262144, 4, 3, 444618
sum, d, h, 64, 262144, 4, 3, 655436
sum, r, c, 64, 262144, 4, 3, 6997210
sum, d, c, 64, 262144, 4, 3, 662276
sum, r, h, 64, 262144, 4, 3, 447701
sum, d, h, 64, 262144, 4, 3, 693216
sum, r, c, 64, 262144, 4, 4, 6996964
sum, d, c, 64, 262144, 4, 4, 664337
sum, r, h, 64, 262144, 4, 4, 446501
sum, d, h, 64, 262144, 4, 4, 657539
sum, r, c, 64, 262144, 4, 4, 6996655
sum, d, c, 64, 262144, 4, 4, 678101
sum, r, h, 64, 262144, 4, 4, 445089
sum, d, h, 64, 262144, 4, 4, 656638
sum, r, c, 64, 262144, 4, 4, 6996806
sum, d, c, 64, 262144, 4, 4, 656072
sum, r, h, 64, 262144, 4, 4, 445167
sum, d, h, 64, 262144, 4, 4, 655344
sum, r, c, 64, 262144, 4, 4, 6996782
sum, d, c, 64, 262144, 4, 4, 689821
sum, r, h, 64, 262144, 4, 4, 444590
sum, d, h, 64, 262144, 4, 4, 655107
sum, r, c, 64, 262144, 4, 4, 6996766
sum, d, c, 64, 262144, 4, 4, 655724
sum, r, h, 64, 262144, 4, 4, 444655
sum, d, h, 64, 262144, 4, 4, 654593
sum, r, c, 64, 262144, 4, 4, 6996754
sum, d, c, 64, 262144, 4, 4, 683287
sum, r, h, 64, 262144, 4, 4, 445551
sum, d, h, 64, 262144, 4, 4, 657204
sum, r, c, 64, 262144, 4, 4, 6996854
sum, d, c, 64, 262144, 4, 4, 655736
sum, r, h, 64, 262144, 4, 4, 446070
sum, d, h, 64, 262144, 4, 4, 658866
sum, r, c, 64, 262144, 4, 4, 6996969
sum, d, c, 64, 262144, 4, 4, 655334
sum, r, h, 64, 262144, 4, 4, 444568
sum, d, h, 64, 262144, 4, 4, 655527
sum, r, c, 64, 262144, 4, 4, 6996690
sum, d, c, 64, 262144, 4, 4, 680304
sum, r, h, 64, 262144, 4, 4, 463396
sum, d, h, 64, 262144, 4, 4, 657176
sum, r, c, 64, 262144, 4, 4, 6996811
sum, d, c, 64, 262144, 4, 4, 662157
sum, r, h, 64, 262144, 4, 4, 446369
sum, d, h, 64, 262144, 4, 4, 669506
sum, r, c, 64, 262144, 4, 4, 6996900
sum, d, c, 64, 262144, 4, 4, 655933
sum, r, h, 64, 262144, 4, 4, 444742
sum, d, h, 64, 262144, 4, 4, 657368
sum, r, c, 64, 262144, 4, 4, 6996865
sum, d, c, 64, 262144, 4, 4, 656181
sum, r, h, 64, 262144, 4, 4, 448649
sum, d, h, 64, 262144, 4, 4, 655297
sum, r, c, 64, 262144, 4, 4, 6996905
sum, d, c, 64, 262144, 4, 4, 686769
sum, r, h, 64, 262144, 4, 4, 448206
sum, d, h, 64, 262144, 4, 4, 656474
sum, r, c, 64, 262144, 4, 4, 6996784
sum, d, c, 64, 262144, 4, 4, 655521
sum, r, h, 64, 262144, 4, 4, 462819
sum, d, h, 64, 262144, 4, 4, 657331
sum, r, c, 64, 262144, 4, 4, 6996700
sum, d, c, 64, 262144, 4, 4, 658101
sum, r, h, 64, 262144, 4, 4, 470455
sum, d, h, 64, 262144, 4, 4, 673704
sum, r, c, 64, 262144, 4, 4, 6996664
sum, d, c, 64, 262144, 4, 4, 664130
sum, r, h, 64, 262144, 4, 4, 445981
sum, d, h, 64, 262144, 4, 4, 660856
sum, r, c, 64, 262144, 4, 4, 6996641
sum, d, c, 64, 262144, 4, 4, 656346
sum, r, h, 64, 262144, 4, 4, 445954
sum, d, h, 64, 262144, 4, 4, 697721
sum, r, c, 64, 262144, 4, 4, 6996965
sum, d, c, 64, 262144, 4, 4, 655770
sum, r, h, 64, 262144, 4, 4, 445891
sum, d, h, 64, 262144, 4, 4, 674871
sum, r, c, 64, 262144, 4, 4, 6996761
sum, d, c, 64, 262144, 4, 4, 671947
sum, r, h, 64, 262144, 4, 4, 444895
sum, d, h, 64, 262144, 4, 4, 685390
sum, r, c, 64, 262144, 4, 4, 6996786
sum, d, c, 64, 262144, 4, 4, 678950
sum, r, h, 64, 262144, 4, 4, 444634
sum, d, h, 64, 262144, 4, 4, 655275
sum, r, c, 64, 262144, 4, 4, 6996769
sum, d, c, 64, 262144, 4, 4, 657493
sum, r, h, 64, 262144, 4, 4, 448036
sum, d, h, 64, 262144, 4, 4, 655129
sum, r, c, 64, 262144, 4, 4, 6996791
sum, d, c, 64, 262144, 4, 4, 683418
sum, r, h, 64, 262144, 4, 4, 446456
sum, d, h, 64, 262144, 4, 4, 656530
sum, r, c, 64, 262144, 4, 4, 6996836
sum, d, c, 64, 262144, 4, 4, 655199
sum, r, h, 64, 262144, 4, 4, 446386
sum, d, h, 64, 262144, 4, 4, 658883
sum, r, c, 64, 262144, 4, 4, 6996696
sum, d, c, 64, 262144, 4, 4, 655422
sum, r, h, 64, 262144, 4, 4, 444809
sum, d, h, 64, 262144, 4, 4, 655391
sum, r, c, 64, 262144, 4, 4, 6996906
sum, d, c, 64, 262144, 4, 4, 658533
sum, r, h, 64, 262144, 4, 4, 446023
sum, d, h, 64, 262144, 4, 4, 658936
sum, r, c, 64, 262144, 4, 4, 6996758
sum, d, c, 64, 262144, 4, 4, 673061
sum, r, h, 64, 262144, 4, 4, 445430
sum, d, h, 64, 262144, 4, 4, 657226
sum, r, c, 64, 262144, 4, 4, 6996791
sum, d, c, 64, 262144, 4, 4, 675177
sum, r, h, 64, 262144, 4, 4, 444727
sum, d, h, 64, 262144, 4, 4, 674186
sum, r, c, 64, 262144, 4, 4, 6996846
sum, d, c, 64, 262144, 4, 4, 659240
sum, r, h, 64, 262144, 4, 4, 445369
