bench, mem, temp, row_size, row_count, col_width, cycles
q1_new, c, -,64,32768,2,161247
q1_new, r, c,64,32768,2,236048
q1_new, r, h,64,32768,2,236828
q1_new, d, -,64,32768,2,357723
q1_new, c, -,64,32768,2,160732
q1_new, r, c,64,32768,2,237981
q1_new, r, h,64,32768,2,235747
q1_new, d, -,64,32768,2,357713
q1_new, c, -,64,32768,2,162878
q1_new, r, c,64,32768,2,238953
q1_new, r, h,64,32768,2,236276
q1_new, d, -,64,32768,2,356820
q1_new, c, -,64,32768,2,163129
q1_new, r, c,64,32768,2,236061
q1_new, r, h,64,32768,2,236468
q1_new, d, -,64,32768,2,357900
q1_new, c, -,64,32768,2,161129
q1_new, r, c,64,32768,2,238047
q1_new, r, h,64,32768,2,235409
q1_new, d, -,64,32768,2,358070
q1_new, c, -,64,32768,2,161584
q1_new, r, c,64,32768,2,240069
q1_new, r, h,64,32768,2,235206
q1_new, d, -,64,32768,2,357756
q1_new, c, -,64,32768,2,164798
q1_new, r, c,64,32768,2,239834
q1_new, r, h,64,32768,2,236062
q1_new, d, -,64,32768,2,371533
q1_new, c, -,64,32768,2,160776
q1_new, r, c,64,32768,2,236051
q1_new, r, h,64,32768,2,240447
q1_new, d, -,64,32768,2,358195
q1_new, c, -,64,32768,2,161145
q1_new, r, c,64,32768,2,237906
q1_new, r, h,64,32768,2,235595
q1_new, d, -,64,32768,2,357945
q1_new, c, -,64,32768,2,161636
q1_new, r, c,64,32768,2,237993
q1_new, r, h,64,32768,2,236126
q1_new, d, -,64,32768,2,357055
q1_new, c, -,64,32768,2,163380
q1_new, r, c,64,32768,2,236049
q1_new, r, h,64,32768,2,236249
q1_new, d, -,64,32768,2,358768
q1_new, c, -,64,32768,2,160782
q1_new, r, c,64,32768,2,236061
q1_new, r, h,64,32768,2,237498
q1_new, d, -,64,32768,2,417240
q1_new, c, -,64,32768,2,162849
q1_new, r, c,64,32768,2,238281
q1_new, r, h,64,32768,2,235205
q1_new, d, -,64,32768,2,450955
q1_new, c, -,64,32768,2,161457
q1_new, r, c,64,32768,2,236073
q1_new, r, h,64,32768,2,236381
q1_new, d, -,64,32768,2,413754
q1_new, c, -,64,32768,2,161490
q1_new, r, c,64,32768,2,238865
q1_new, r, h,64,32768,2,235323
q1_new, d, -,64,32768,2,357793
q1_new, c, -,64,32768,2,164529
q1_new, r, c,64,32768,4,245216
q1_new, r, h,64,32768,4,235930
q1_new, d, -,64,32768,4,474163
q1_new, c, -,64,32768,4,172623
q1_new, r, c,64,32768,4,239957
q1_new, r, h,64,32768,4,236833
q1_new, d, -,64,32768,4,357814
q1_new, c, -,64,32768,4,172554
q1_new, r, c,64,32768,4,240767
q1_new, r, h,64,32768,4,240648
q1_new, d, -,64,32768,4,369926
q1_new, c, -,64,32768,4,172022
q1_new, r, c,64,32768,4,239653
q1_new, r, h,64,32768,4,236708
q1_new, d, -,64,32768,4,358060
q1_new, c, -,64,32768,4,173797
q1_new, r, c,64,32768,4,239807
q1_new, r, h,64,32768,4,237564
q1_new, d, -,64,32768,4,368950
q1_new, c, -,64,32768,4,173323
q1_new, r, c,64,32768,4,240000
q1_new, r, h,64,32768,4,237929
q1_new, d, -,64,32768,4,357917
q1_new, c, -,64,32768,4,173694
q1_new, r, c,64,32768,4,241214
q1_new, r, h,64,32768,4,237129
q1_new, d, -,64,32768,4,361923
q1_new, c, -,64,32768,4,173344
q1_new, r, c,64,32768,4,239427
q1_new, r, h,64,32768,4,236773
q1_new, d, -,64,32768,4,358118
q1_new, c, -,64,32768,4,173309
q1_new, r, c,64,32768,4,240837
q1_new, r, h,64,32768,4,236469
q1_new, d, -,64,32768,4,360660
q1_new, c, -,64,32768,4,173443
q1_new, r, c,64,32768,4,240915
q1_new, r, h,64,32768,4,236821
q1_new, d, -,64,32768,4,360507
q1_new, c, -,64,32768,4,173314
q1_new, r, c,64,32768,4,239520
q1_new, r, h,64,32768,4,237469
q1_new, d, -,64,32768,4,358031
q1_new, c, -,64,32768,4,172767
q1_new, r, c,64,32768,4,239962
q1_new, r, h,64,32768,4,236727
q1_new, d, -,64,32768,4,358124
q1_new, c, -,64,32768,4,172256
q1_new, r, c,64,32768,4,240884
q1_new, r, h,64,32768,4,237068
q1_new, d, -,64,32768,4,360886
q1_new, c, -,64,32768,4,173402
q1_new, r, c,64,32768,4,240749
q1_new, r, h,64,32768,4,236870
q1_new, d, -,64,32768,4,371500
q1_new, c, -,64,32768,4,173389
q1_new, r, c,64,32768,4,237084
q1_new, r, h,64,32768,4,238754
q1_new, d, -,64,32768,4,358142
q1_new, c, -,64,32768,4,172901
q1_new, r, c,64,32768,4,237118
q1_new, r, h,64,32768,4,236852
q1_new, d, -,64,32768,4,361014
q1_new, c, -,64,32768,4,173308
q1_new, r, c,64,32768,4,237079
q1_new, r, h,64,32768,4,238194
q1_new, d, -,64,32768,4,358069
q1_new, c, -,64,32768,4,173432
q1_new, r, c,64,32768,4,237095
q1_new, r, h,64,32768,4,241561
q1_new, d, -,64,32768,4,360712
q1_new, c, -,64,32768,4,173907
q1_new, r, c,64,32768,4,237107
q1_new, r, h,64,32768,4,236949
q1_new, d, -,64,32768,4,360037
q1_new, c, -,64,32768,4,172939
q1_new, r, c,64,32768,4,237092
q1_new, r, h,64,32768,4,237006
q1_new, d, -,64,32768,4,358596
q1_new, c, -,64,32768,4,173283
q1_new, r, c,64,32768,4,237082
q1_new, r, h,64,32768,4,236975
q1_new, d, -,64,32768,4,357717
q1_new, c, -,64,32768,4,173079
q1_new, r, c,64,32768,4,237074
q1_new, r, h,64,32768,4,237239
q1_new, d, -,64,32768,4,358214
q1_new, c, -,64,32768,4,172654
q1_new, r, c,64,32768,4,237146
q1_new, r, h,64,32768,4,242154
q1_new, d, -,64,32768,4,358024
q1_new, c, -,64,32768,4,173331
q1_new, r, c,64,32768,4,237097
q1_new, r, h,64,32768,4,237143
q1_new, d, -,64,32768,4,357881
q1_new, c, -,64,32768,4,171931
q1_new, r, c,64,32768,4,239178
q1_new, r, h,64,32768,4,236844
q1_new, d, -,64,32768,4,357973
q1_new, c, -,64,32768,4,173810
q1_new, r, c,64,32768,4,239273
q1_new, r, h,64,32768,4,236894
q1_new, d, -,64,32768,4,357993
q1_new, c, -,64,32768,4,172441
q1_new, r, c,64,32768,4,239764
q1_new, r, h,64,32768,4,236999
q1_new, d, -,64,32768,4,356859
q1_new, c, -,64,32768,4,176643
q1_new, r, c,64,32768,4,239604
q1_new, r, h,64,32768,4,238510
q1_new, d, -,64,32768,4,357502
q1_new, c, -,64,32768,4,174280
q1_new, r, c,64,32768,4,239376
q1_new, r, h,64,32768,4,236047
q1_new, d, -,64,32768,4,357893
q1_new, c, -,64,32768,4,174036
q1_new, r, c,64,32768,4,239532
q1_new, r, h,64,32768,4,237842
q1_new, d, -,64,32768,4,358115
q1_new, c, -,64,32768,4,174545
q1_new, r, c,64,32768,8,239240
q1_new, r, h,64,32768,8,239916
q1_new, d, -,64,32768,8,360606
q1_new, c, -,64,32768,8,194975
q1_new, r, c,64,32768,8,282099
q1_new, r, h,64,32768,8,237770
q1_new, d, -,64,32768,8,357744
q1_new, c, -,64,32768,8,194657
q1_new, r, c,64,32768,8,239265
q1_new, r, h,64,32768,8,248652
q1_new, d, -,64,32768,8,422657
q1_new, c, -,64,32768,8,194866
q1_new, r, c,64,32768,8,239265
q1_new, r, h,64,32768,8,239694
q1_new, d, -,64,32768,8,361105
q1_new, c, -,64,32768,8,192919
q1_new, r, c,64,32768,8,282037
q1_new, r, h,64,32768,8,238889
q1_new, d, -,64,32768,8,356882
q1_new, c, -,64,32768,8,194321
q1_new, r, c,64,32768,8,239246
q1_new, r, h,64,32768,8,237821
q1_new, d, -,64,32768,8,358242
q1_new, c, -,64,32768,8,196343
q1_new, r, c,64,32768,8,242561
q1_new, r, h,64,32768,8,239239
q1_new, d, -,64,32768,8,358410
q1_new, c, -,64,32768,8,194559
q1_new, r, c,64,32768,8,259488
q1_new, r, h,64,32768,8,237765
q1_new, d, -,64,32768,8,454976
q1_new, c, -,64,32768,8,196660
q1_new, r, c,64,32768,8,239247
q1_new, r, h,64,32768,8,238300
q1_new, d, -,64,32768,8,358210
q1_new, c, -,64,32768,8,194033
q1_new, r, c,64,32768,8,241453
q1_new, r, h,64,32768,8,239496
q1_new, d, -,64,32768,8,358105
q1_new, c, -,64,32768,8,191614
q1_new, r, c,64,32768,8,241718
q1_new, r, h,64,32768,8,237849
q1_new, d, -,64,32768,8,358341
q1_new, c, -,64,32768,8,196816
q1_new, r, c,64,32768,8,239278
q1_new, r, h,64,32768,8,246577
q1_new, d, -,64,32768,8,358245
q1_new, c, -,64,32768,8,193780
q1_new, r, c,64,32768,8,242097
q1_new, r, h,64,32768,8,237853
q1_new, d, -,64,32768,8,469905
q1_new, c, -,64,32768,8,193626
q1_new, r, c,64,32768,8,241413
q1_new, r, h,64,32768,8,238005
q1_new, d, -,64,32768,8,358086
q1_new, c, -,64,32768,8,195316
q1_new, r, c,64,32768,8,239261
q1_new, r, h,64,32768,8,240360
q1_new, d, -,64,32768,8,358370
q1_new, c, -,64,32768,8,194896
q1_new, r, c,64,32768,8,242071
q1_new, r, h,64,32768,8,237598
q1_new, d, -,64,32768,8,473101
q1_new, c, -,64,32768,8,193491
q1_new, r, c,64,32768,8,241880
q1_new, r, h,64,32768,8,237744
q1_new, d, -,64,32768,8,357940
q1_new, c, -,64,32768,8,197147
q1_new, r, c,64,32768,8,239233
q1_new, r, h,64,32768,8,240280
q1_new, d, -,64,32768,8,357948
q1_new, c, -,64,32768,8,193586
q1_new, r, c,64,32768,8,241962
q1_new, r, h,64,32768,8,237883
q1_new, d, -,64,32768,8,357891
q1_new, c, -,64,32768,8,195848
q1_new, r, c,64,32768,8,239253
q1_new, r, h,64,32768,8,240378
q1_new, d, -,64,32768,8,360519
q1_new, c, -,64,32768,8,193836
q1_new, r, c,64,32768,8,241443
q1_new, r, h,64,32768,8,238575
q1_new, d, -,64,32768,8,356766
q1_new, c, -,64,32768,8,197875
q1_new, r, c,64,32768,8,241488
q1_new, r, h,64,32768,8,262686
q1_new, d, -,64,32768,8,361054
q1_new, c, -,64,32768,8,196252
q1_new, r, c,64,32768,8,239259
q1_new, r, h,64,32768,8,239631
q1_new, d, -,64,32768,8,385083
q1_new, c, -,64,32768,8,193902
q1_new, r, c,64,32768,8,244060
q1_new, r, h,64,32768,8,238237
q1_new, d, -,64,32768,8,357939
q1_new, c, -,64,32768,8,198084
q1_new, r, c,64,32768,8,239250
q1_new, r, h,64,32768,8,240264
q1_new, d, -,64,32768,8,360692
q1_new, c, -,64,32768,8,194982
q1_new, r, c,64,32768,8,242577
q1_new, r, h,64,32768,8,239732
q1_new, d, -,64,32768,8,356954
q1_new, c, -,64,32768,8,197460
q1_new, r, c,64,32768,8,241766
q1_new, r, h,64,32768,8,238063
q1_new, d, -,64,32768,8,358195
q1_new, c, -,64,32768,8,193551
q1_new, r, c,64,32768,8,241496
q1_new, r, h,64,32768,8,239238
q1_new, d, -,64,32768,8,358008
q1_new, c, -,64,32768,8,195090
q1_new, r, c,64,32768,8,242206
q1_new, r, h,64,32768,8,237895
q1_new, d, -,64,32768,8,358701
q1_new, c, -,64,32768,8,195625
q1_new, r, c,64,32768,8,239242
q1_new, r, h,64,32768,8,239762
q1_new, d, -,64,32768,8,366858
q1_new, c, -,64,32768,8,195042
q1_new, r, c,64,32768,16,253872
q1_new, r, h,64,32768,16,251312
q1_new, d, -,64,32768,16,367079
q1_new, c, -,64,32768,16,256710
q1_new, r, c,64,32768,16,251934
q1_new, r, h,64,32768,16,253975
q1_new, d, -,64,32768,16,367044
q1_new, c, -,64,32768,16,257457
q1_new, r, c,64,32768,16,255076
q1_new, r, h,64,32768,16,360284
q1_new, d, -,64,32768,16,367200
q1_new, c, -,64,32768,16,257004
q1_new, r, c,64,32768,16,254456
q1_new, r, h,64,32768,16,251765
q1_new, d, -,64,32768,16,367383
q1_new, c, -,64,32768,16,257543
q1_new, r, c,64,32768,16,251698
q1_new, r, h,64,32768,16,253713
q1_new, d, -,64,32768,16,367564
q1_new, c, -,64,32768,16,255258
q1_new, r, c,64,32768,16,257062
q1_new, r, h,64,32768,16,253699
q1_new, d, -,64,32768,16,365897
q1_new, c, -,64,32768,16,259462
q1_new, r, c,64,32768,16,251681
q1_new, r, h,64,32768,16,251723
q1_new, d, -,64,32768,16,371166
q1_new, c, -,64,32768,16,260015
q1_new, r, c,64,32768,16,255825
q1_new, r, h,64,32768,16,253677
q1_new, d, -,64,32768,16,369661
q1_new, c, -,64,32768,16,254553
q1_new, r, c,64,32768,16,255334
q1_new, r, h,64,32768,16,251642
q1_new, d, -,64,32768,16,367993
q1_new, c, -,64,32768,16,259407
q1_new, r, c,64,32768,16,252054
q1_new, r, h,64,32768,16,254323
q1_new, d, -,64,32768,16,376202
q1_new, c, -,64,32768,16,262388
q1_new, r, c,64,32768,16,255512
q1_new, r, h,64,32768,16,253976
q1_new, d, -,64,32768,16,383713
q1_new, c, -,64,32768,16,259159
q1_new, r, c,64,32768,16,254923
q1_new, r, h,64,32768,16,251448
q1_new, d, -,64,32768,16,370291
q1_new, c, -,64,32768,16,261021
q1_new, r, c,64,32768,16,252221
q1_new, r, h,64,32768,16,254853
q1_new, d, -,64,32768,16,367124
q1_new, c, -,64,32768,16,260059
q1_new, r, c,64,32768,16,255352
q1_new, r, h,64,32768,16,253455
q1_new, d, -,64,32768,16,367091
q1_new, c, -,64,32768,16,257187
q1_new, r, c,64,32768,16,254235
q1_new, r, h,64,32768,16,251494
q1_new, d, -,64,32768,16,367745
q1_new, c, -,64,32768,16,259230
q1_new, r, c,64,32768,16,252121
q1_new, r, h,64,32768,16,276879
q1_new, d, -,64,32768,16,367280
q1_new, c, -,64,32768,16,259465
q1_new, r, c,64,32768,16,256897
q1_new, r, h,64,32768,16,253347
q1_new, d, -,64,32768,16,369707
q1_new, c, -,64,32768,16,260154
q1_new, r, c,64,32768,16,254968
q1_new, r, h,64,32768,16,251712
q1_new, d, -,64,32768,16,371227
q1_new, c, -,64,32768,16,256624
q1_new, r, c,64,32768,16,252187
q1_new, r, h,64,32768,16,253729
q1_new, d, -,64,32768,16,367179
q1_new, c, -,64,32768,16,259508
q1_new, r, c,64,32768,16,255424
q1_new, r, h,64,32768,16,262167
q1_new, d, -,64,32768,16,365811
q1_new, c, -,64,32768,16,257395
q1_new, r, c,64,32768,16,254577
q1_new, r, h,64,32768,16,251637
q1_new, d, -,64,32768,16,369647
q1_new, c, -,64,32768,16,260900
q1_new, r, c,64,32768,16,251735
q1_new, r, h,64,32768,16,254855
q1_new, d, -,64,32768,16,369830
q1_new, c, -,64,32768,16,254369
q1_new, r, c,64,32768,16,255334
q1_new, r, h,64,32768,16,251634
q1_new, d, -,64,32768,16,367621
q1_new, c, -,64,32768,16,256782
q1_new, r, c,64,32768,16,251864
q1_new, r, h,64,32768,16,262984
q1_new, d, -,64,32768,16,369478
q1_new, c, -,64,32768,16,261429
q1_new, r, c,64,32768,16,255734
q1_new, r, h,64,32768,16,253370
q1_new, d, -,64,32768,16,371011
q1_new, c, -,64,32768,16,258415
q1_new, r, c,64,32768,16,254488
q1_new, r, h,64,32768,16,379307
q1_new, d, -,64,32768,16,365714
q1_new, c, -,64,32768,16,256592
q1_new, r, c,64,32768,16,251667
q1_new, r, h,64,32768,16,251541
q1_new, d, -,64,32768,16,433059
q1_new, c, -,64,32768,16,255156
q1_new, r, c,64,32768,16,251706
q1_new, r, h,64,32768,16,294981
q1_new, d, -,64,32768,16,369943
q1_new, c, -,64,32768,16,260255
q1_new, r, c,64,32768,16,255130
q1_new, r, h,64,32768,16,253001
q1_new, d, -,64,32768,16,365400
q1_new, c, -,64,32768,16,257489
q1_new, r, c,64,32768,16,251812
q1_new, r, h,64,32768,16,254298
q1_new, d, -,64,32768,16,366759
q1_new, c, -,64,32768,16,256979
