bench, mem, temp, row_size, row_count, col_width, cycles
q2_new, r, h,64,43690,4,109742
q2_new, d, -,64,43690,4,135470
q2_new, r, c,64,43690,4,110165
q2_new, r, h,64,43690,4,109802
q2_new, d, -,64,43690,4,137297
q2_new, r, c,64,43690,4,110156
q2_new, r, h,64,43690,4,109727
q2_new, d, -,64,43690,4,138030
q2_new, r, c,64,43690,4,110201
q2_new, r, h,64,43690,4,109517
q2_new, d, -,64,43690,4,134650
q2_new, r, c,64,43690,4,114387
q2_new, r, h,64,43690,4,109725
q2_new, d, -,64,43690,4,134763
q2_new, r, c,64,43690,4,113244
q2_new, r, h,64,43690,4,109749
q2_new, d, -,64,43690,4,134838
q2_new, r, c,64,43690,4,110184
q2_new, r, h,64,43690,4,109687
q2_new, d, -,64,43690,4,137121
q2_new, r, c,64,43690,4,110196
q2_new, r, h,64,43690,4,109681
q2_new, d, -,64,43690,4,137082
q2_new, r, c,64,43690,4,110186
q2_new, r, h,64,43690,4,110391
q2_new, d, -,64,43690,4,134497
q2_new, r, c,64,43690,4,110163
q2_new, r, h,64,43690,4,112167
q2_new, d, -,64,43690,4,135253
q2_new, r, c,64,43690,4,115150
q2_new, r, h,64,43690,4,109807
q2_new, d, -,64,43690,4,134755
q2_new, r, c,64,43690,4,112391
q2_new, r, h,64,43690,4,109686
q2_new, d, -,64,43690,4,135468
q2_new, r, c,64,43690,4,110177
q2_new, r, h,64,43690,4,109733
q2_new, d, -,64,43690,4,137064
q2_new, r, c,64,43690,4,110183
q2_new, r, h,64,43690,4,109764
q2_new, d, -,64,43690,4,138194
q2_new, r, c,64,43690,8,112903
q2_new, r, h,64,43690,8,110118
q2_new, d, -,64,43690,8,134120
q2_new, r, c,64,43690,8,110442
q2_new, r, h,64,43690,8,109995
q2_new, d, -,64,43690,8,136893
q2_new, r, c,64,43690,8,110488
q2_new, r, h,64,43690,8,111690
q2_new, d, -,64,43690,8,135007
q2_new, r, c,64,43690,8,110435
q2_new, r, h,64,43690,8,109973
q2_new, d, -,64,43690,8,138517
q2_new, r, c,64,43690,8,110425
q2_new, r, h,64,43690,8,109145
q2_new, d, -,64,43690,8,134860
q2_new, r, c,64,43690,8,110437
q2_new, r, h,64,43690,8,110028
q2_new, d, -,64,43690,8,134387
q2_new, r, c,64,43690,8,110443
q2_new, r, h,64,43690,8,110612
q2_new, d, -,64,43690,8,135495
q2_new, r, c,64,43690,8,114296
q2_new, r, h,64,43690,8,110003
q2_new, d, -,64,43690,8,134915
q2_new, r, c,64,43690,8,110450
q2_new, r, h,64,43690,8,109959
q2_new, d, -,64,43690,8,137033
q2_new, r, c,64,43690,8,113518
q2_new, r, h,64,43690,8,109978
q2_new, d, -,64,43690,8,135058
q2_new, r, c,64,43690,8,110428
q2_new, r, h,64,43690,8,109987
q2_new, d, -,64,43690,8,137595
q2_new, r, c,64,43690,8,110442
q2_new, r, h,64,43690,8,110093
q2_new, d, -,64,43690,8,134843
q2_new, r, c,64,43690,8,110470
q2_new, r, h,64,43690,8,110117
q2_new, d, -,64,43690,8,137221
q2_new, r, c,64,43690,8,110445
q2_new, r, h,64,43690,8,109111
q2_new, d, -,64,43690,8,134912
q2_new, r, c,64,43690,8,112635
q2_new, r, h,64,43690,8,109974
q2_new, d, -,64,43690,8,134597
q2_new, r, c,64,43690,8,110425
q2_new, r, h,64,43690,8,111517
q2_new, d, -,64,43690,8,134746
q2_new, r, c,64,43690,8,113032
q2_new, r, h,64,43690,8,109969
q2_new, d, -,64,43690,8,134700
q2_new, r, c,64,43690,8,110443
q2_new, r, h,64,43690,8,110042
q2_new, d, -,64,43690,8,158273
q2_new, r, c,64,43690,8,113421
q2_new, r, h,64,43690,8,110011
q2_new, d, -,64,43690,8,134710
q2_new, r, c,64,43690,8,110427
q2_new, r, h,64,43690,8,110016
q2_new, d, -,64,43690,8,136903
q2_new, r, c,64,43690,8,110452
q2_new, r, h,64,43690,8,112413
q2_new, d, -,64,43690,8,135510
q2_new, r, c,64,43690,8,110415
q2_new, r, h,64,43690,8,110013
q2_new, d, -,64,43690,8,134747
q2_new, r, c,64,43690,8,110438
q2_new, r, h,64,43690,8,110098
q2_new, d, -,64,43690,8,135461
q2_new, r, c,64,43690,8,113739
q2_new, r, h,64,43690,8,109999
q2_new, d, -,64,43690,8,135192
q2_new, r, c,64,43690,8,110468
q2_new, r, h,64,43690,8,110028
q2_new, d, -,64,43690,8,137093
q2_new, r, c,64,43690,8,114452
q2_new, r, h,64,43690,8,110011
q2_new, d, -,64,43690,8,134694
q2_new, r, c,64,43690,8,110432
q2_new, r, h,64,43690,8,109987
q2_new, d, -,64,43690,8,153515
q2_new, r, c,64,43690,8,110458
q2_new, r, h,64,43690,8,110438
q2_new, d, -,64,43690,8,135220
q2_new, r, c,64,43690,8,110429
q2_new, r, h,64,43690,8,110014
q2_new, d, -,64,43690,8,137192
q2_new, r, c,64,43690,8,110437
q2_new, r, h,64,43690,8,110042
q2_new, d, -,64,43690,8,134691
q2_new, r, c,64,43690,16,113568
q2_new, r, h,64,43690,16,109853
q2_new, d, -,64,43690,16,136879
q2_new, r, c,64,43690,16,110368
q2_new, r, h,64,43690,16,109899
q2_new, d, -,64,43690,16,140075
q2_new, r, c,64,43690,16,113350
q2_new, r, h,64,43690,16,109908
q2_new, d, -,64,43690,16,138070
q2_new, r, c,64,43690,16,110302
q2_new, r, h,64,43690,16,109853
q2_new, d, -,64,43690,16,139871
q2_new, r, c,64,43690,16,110315
q2_new, r, h,64,43690,16,109419
q2_new, d, -,64,43690,16,137220
q2_new, r, c,64,43690,16,110311
q2_new, r, h,64,43690,16,109856
q2_new, d, -,64,43690,16,137498
q2_new, r, c,64,43690,16,110302
q2_new, r, h,64,43690,16,110546
q2_new, d, -,64,43690,16,137523
q2_new, r, c,64,43690,16,112309
q2_new, r, h,64,43690,16,109870
q2_new, d, -,64,43690,16,136836
q2_new, r, c,64,43690,16,110283
q2_new, r, h,64,43690,16,109922
q2_new, d, -,64,43690,16,139999
q2_new, r, c,64,43690,16,112845
q2_new, r, h,64,43690,16,109873
q2_new, d, -,64,43690,16,137301
q2_new, r, c,64,43690,16,110326
q2_new, r, h,64,43690,16,109887
q2_new, d, -,64,43690,16,146175
q2_new, r, c,64,43690,16,110305
q2_new, r, h,64,43690,16,110429
q2_new, d, -,64,43690,16,137774
q2_new, r, c,64,43690,16,112218
q2_new, r, h,64,43690,16,109851
q2_new, d, -,64,43690,16,138074
q2_new, r, c,64,43690,16,110294
q2_new, r, h,64,43690,16,109834
q2_new, d, -,64,43690,16,139363
q2_new, r, c,64,43690,16,112621
q2_new, r, h,64,43690,16,109874
q2_new, d, -,64,43690,16,137356
q2_new, r, c,64,43690,16,110314
q2_new, r, h,64,43690,16,109887
q2_new, d, -,64,43690,16,141302
q2_new, r, c,64,43690,16,110277
q2_new, r, h,64,43690,16,112613
q2_new, d, -,64,43690,16,136914
q2_new, r, c,64,43690,16,110297
q2_new, r, h,64,43690,16,110221
q2_new, d, -,64,43690,16,139932
q2_new, r, c,64,43690,16,110298
q2_new, r, h,64,43690,16,111693
q2_new, d, -,64,43690,16,137150
q2_new, r, c,64,43690,16,113951
q2_new, r, h,64,43690,16,109863
q2_new, d, -,64,43690,16,137355
q2_new, r, c,64,43690,16,110297
q2_new, r, h,64,43690,16,109888
q2_new, d, -,64,43690,16,139331
q2_new, r, c,64,43690,16,112754
q2_new, r, h,64,43690,16,109893
q2_new, d, -,64,43690,16,137687
q2_new, r, c,64,43690,16,110295
q2_new, r, h,64,43690,16,109862
q2_new, d, -,64,43690,16,152355
q2_new, r, c,64,43690,16,110298
q2_new, r, h,64,43690,16,112375
q2_new, d, -,64,43690,16,137155
q2_new, r, c,64,43690,16,110307
q2_new, r, h,64,43690,16,109818
q2_new, d, -,64,43690,16,140830
q2_new, r, c,64,43690,16,110305
q2_new, r, h,64,43690,16,111505
q2_new, d, -,64,43690,16,137594
q2_new, r, c,64,43690,16,112271
q2_new, r, h,64,43690,16,109942
q2_new, d, -,64,43690,16,137421
q2_new, r, c,64,43690,16,110311
q2_new, r, h,64,43690,16,110014
q2_new, d, -,64,43690,16,157769
q2_new, r, c,64,43690,16,112973
q2_new, r, h,64,43690,16,109912
q2_new, d, -,64,43690,16,137316
q2_new, r, c,64,43690,16,110304
q2_new, r, h,64,43690,16,109930
q2_new, d, -,64,43690,16,140210
