bench, mem, temp, row_size, row_count, col_width, offset, cycles, v4
q6, r, c, 64, 43690, 1, 0, 95315
q6, r, c, 64, 43690, 1, 0, 95246
q6, d, c, 64, 43690, 1, 0, 138039
q6, r, h, 64, 43690, 1, 0, 93713
q6, d, h, 64, 43690, 1, 0, 133924
q6, r, c, 64, 43690, 1, 0, 95309
q6, d, c, 64, 43690, 1, 0, 137391
q6, r, h, 64, 43690, 1, 0, 90330
q6, d, h, 64, 43690, 1, 0, 137571
q6, r, c, 64, 43690, 1, 0, 95256
q6, d, c, 64, 43690, 1, 0, 159937
q6, r, h, 64, 43690, 1, 0, 90327
q6, d, h, 64, 43690, 1, 0, 136346
q6, r, c, 64, 43690, 1, 0, 95241
q6, d, c, 64, 43690, 1, 0, 137484
q6, r, h, 64, 43690, 1, 0, 90335
q6, d, h, 64, 43690, 1, 0, 211981
q6, r, c, 64, 43690, 1, 0, 97424
q6, d, c, 64, 43690, 1, 0, 134720
q6, r, h, 64, 43690, 1, 0, 92526
q6, d, h, 64, 43690, 1, 0, 133759
q6, r, c, 64, 43690, 1, 0, 95225
q6, d, c, 64, 43690, 1, 0, 137639
q6, r, h, 64, 43690, 1, 0, 92292
q6, d, h, 64, 43690, 1, 0, 134201
q6, r, c, 64, 43690, 1, 0, 95267
q6, d, c, 64, 43690, 1, 0, 137853
q6, r, h, 64, 43690, 1, 0, 90324
q6, d, h, 64, 43690, 1, 0, 136656
q6, r, c, 64, 43690, 1, 0, 95250
q6, d, c, 64, 43690, 1, 0, 137830
q6, r, h, 64, 43690, 1, 0, 90335
q6, d, h, 64, 43690, 1, 0, 136031
q6, r, c, 64, 43690, 1, 0, 95278
q6, d, c, 64, 43690, 1, 0, 140485
q6, r, h, 64, 43690, 1, 0, 90335
q6, d, h, 64, 43690, 1, 0, 137279
q6, r, c, 64, 43690, 1, 0, 95281
q6, d, c, 64, 43690, 1, 0, 137825
q6, r, h, 64, 43690, 1, 0, 90331
q6, d, h, 64, 43690, 1, 0, 137071
q6, r, c, 64, 43690, 1, 0, 95286
q6, d, c, 64, 43690, 1, 0, 181800
q6, r, h, 64, 43690, 1, 0, 90328
q6, d, h, 64, 43690, 1, 0, 133688
q6, r, c, 64, 43690, 1, 0, 95262
q6, d, c, 64, 43690, 1, 0, 134086
q6, r, h, 64, 43690, 1, 0, 93149
q6, d, h, 64, 43690, 1, 0, 134310
q6, r, c, 64, 43690, 1, 0, 95315
q6, d, c, 64, 43690, 1, 0, 135206
q6, r, h, 64, 43690, 1, 0, 90329
q6, d, h, 64, 43690, 1, 0, 133685
q6, r, c, 64, 43690, 1, 0, 95295
q6, d, c, 64, 43690, 1, 0, 135050
q6, r, h, 64, 43690, 1, 0, 90347
q6, d, h, 64, 43690, 1, 0, 175128
q6, r, c, 64, 43690, 2, 0, 128434
q6, d, c, 64, 43690, 2, 0, 250456
q6, r, h, 64, 43690, 2, 0, 128374
q6, d, h, 64, 43690, 2, 0, 193593
q6, r, c, 64, 43690, 2, 0, 131886
q6, d, c, 64, 43690, 2, 0, 193459
q6, r, h, 64, 43690, 2, 0, 128372
q6, d, h, 64, 43690, 2, 0, 193456
q6, r, c, 64, 43690, 2, 0, 128451
q6, d, c, 64, 43690, 2, 0, 195801
q6, r, h, 64, 43690, 2, 0, 130053
q6, d, h, 64, 43690, 2, 0, 193448
q6, r, c, 64, 43690, 2, 0, 128429
q6, d, c, 64, 43690, 2, 0, 195970
q6, r, h, 64, 43690, 2, 0, 129932
q6, d, h, 64, 43690, 2, 0, 193510
q6, r, c, 64, 43690, 2, 0, 128425
q6, d, c, 64, 43690, 2, 0, 196529
q6, r, h, 64, 43690, 2, 0, 128372
q6, d, h, 64, 43690, 2, 0, 196455
q6, r, c, 64, 43690, 2, 0, 128452
q6, d, c, 64, 43690, 2, 0, 193459
q6, r, h, 64, 43690, 2, 0, 128376
q6, d, h, 64, 43690, 2, 0, 195799
q6, r, c, 64, 43690, 2, 0, 131260
q6, d, c, 64, 43690, 2, 0, 193638
q6, r, h, 64, 43690, 2, 0, 128383
q6, d, h, 64, 43690, 2, 0, 193527
q6, r, c, 64, 43690, 2, 0, 128438
q6, d, c, 64, 43690, 2, 0, 195695
q6, r, h, 64, 43690, 2, 0, 131737
q6, d, h, 64, 43690, 2, 0, 193431
q6, r, c, 64, 43690, 2, 0, 128444
q6, d, c, 64, 43690, 2, 0, 196134
q6, r, h, 64, 43690, 2, 0, 128370
q6, d, h, 64, 43690, 2, 0, 195320
q6, r, c, 64, 43690, 2, 0, 128437
q6, d, c, 64, 43690, 2, 0, 196145
q6, r, h, 64, 43690, 2, 0, 129984
q6, d, h, 64, 43690, 2, 0, 193357
q6, r, c, 64, 43690, 2, 0, 128425
q6, d, c, 64, 43690, 2, 0, 197263
q6, r, h, 64, 43690, 2, 0, 132083
q6, d, h, 64, 43690, 2, 0, 193484
q6, r, c, 64, 43690, 2, 0, 128426
q6, d, c, 64, 43690, 2, 0, 193608
q6, r, h, 64, 43690, 2, 0, 128379
q6, d, h, 64, 43690, 2, 0, 196046
q6, r, c, 64, 43690, 2, 0, 128447
q6, d, c, 64, 43690, 2, 0, 193123
q6, r, h, 64, 43690, 2, 0, 128383
q6, d, h, 64, 43690, 2, 0, 196071
q6, r, c, 64, 43690, 2, 0, 130846
q6, d, c, 64, 43690, 2, 0, 193848
q6, r, h, 64, 43690, 2, 0, 128365
q6, d, h, 64, 43690, 2, 0, 213668
q6, r, c, 64, 43690, 2, 0, 128434
q6, d, c, 64, 43690, 2, 0, 237393
q6, r, h, 64, 43690, 2, 0, 131900
q6, d, h, 64, 43690, 2, 0, 193488
q6, r, c, 64, 43690, 2, 0, 128423
q6, d, c, 64, 43690, 2, 0, 196022
q6, r, h, 64, 43690, 2, 0, 131393
q6, d, h, 64, 43690, 2, 0, 193458
q6, r, c, 64, 43690, 2, 0, 128467
q6, d, c, 64, 43690, 2, 0, 193499
q6, r, h, 64, 43690, 2, 0, 128373
q6, d, h, 64, 43690, 2, 0, 255398
q6, r, c, 64, 43690, 2, 0, 128441
q6, d, c, 64, 43690, 2, 0, 193394
q6, r, h, 64, 43690, 2, 0, 128371
q6, d, h, 64, 43690, 2, 0, 195477
q6, r, c, 64, 43690, 2, 0, 131314
q6, d, c, 64, 43690, 2, 0, 193775
q6, r, h, 64, 43690, 2, 0, 128384
q6, d, h, 64, 43690, 2, 0, 196527
q6, r, c, 64, 43690, 2, 0, 128444
q6, d, c, 64, 43690, 2, 0, 193413
q6, r, h, 64, 43690, 2, 0, 128376
q6, d, h, 64, 43690, 2, 0, 196873
q6, r, c, 64, 43690, 2, 0, 131192
q6, d, c, 64, 43690, 2, 0, 193300
q6, r, h, 64, 43690, 2, 0, 128379
q6, d, h, 64, 43690, 2, 0, 195812
q6, r, c, 64, 43690, 2, 0, 130130
q6, d, c, 64, 43690, 2, 0, 194124
q6, r, h, 64, 43690, 2, 0, 128372
q6, d, h, 64, 43690, 2, 0, 196549
q6, r, c, 64, 43690, 2, 0, 128444
q6, d, c, 64, 43690, 2, 0, 193534
q6, r, h, 64, 43690, 2, 0, 130444
q6, d, h, 64, 43690, 2, 0, 193582
q6, r, c, 64, 43690, 2, 0, 128442
q6, d, c, 64, 43690, 2, 0, 195882
q6, r, h, 64, 43690, 2, 0, 130264
q6, d, h, 64, 43690, 2, 0, 193452
q6, r, c, 64, 43690, 2, 0, 128419
q6, d, c, 64, 43690, 2, 0, 196075
q6, r, h, 64, 43690, 2, 0, 128367
q6, d, h, 64, 43690, 2, 0, 291361
q6, r, c, 64, 43690, 2, 0, 128442
q6, d, c, 64, 43690, 2, 0, 195912
q6, r, h, 64, 43690, 2, 0, 131425
q6, d, h, 64, 43690, 2, 0, 193161
q6, r, c, 64, 43690, 2, 0, 128418
q6, d, c, 64, 43690, 2, 0, 196017
q6, r, h, 64, 43690, 2, 0, 132061
q6, d, h, 64, 43690, 2, 0, 193655
q6, r, c, 64, 43690, 2, 0, 128423
q6, d, c, 64, 43690, 2, 0, 195489
q6, r, h, 64, 43690, 2, 0, 128371
q6, d, h, 64, 43690, 2, 0, 197910
q6, r, c, 64, 43690, 2, 0, 128428
q6, d, c, 64, 43690, 2, 0, 193509
q6, r, h, 64, 43690, 2, 0, 128389
q6, d, h, 64, 43690, 2, 0, 195363
q6, r, c, 64, 43690, 4, 0, 134614
q6, d, c, 64, 43690, 4, 0, 191471
q6, r, h, 64, 43690, 4, 0, 125639
q6, d, h, 64, 43690, 4, 0, 229555
q6, r, c, 64, 43690, 4, 0, 125685
q6, d, c, 64, 43690, 4, 0, 193480
q6, r, h, 64, 43690, 4, 0, 129592
q6, d, h, 64, 43690, 4, 0, 191329
q6, r, c, 64, 43690, 4, 0, 125658
q6, d, c, 64, 43690, 4, 0, 191121
q6, r, h, 64, 43690, 4, 0, 125624
q6, d, h, 64, 43690, 4, 0, 193765
q6, r, c, 64, 43690, 4, 0, 136344
q6, d, c, 64, 43690, 4, 0, 193449
q6, r, h, 64, 43690, 4, 0, 125662
q6, d, h, 64, 43690, 4, 0, 191014
q6, r, c, 64, 43690, 4, 0, 125687
q6, d, c, 64, 43690, 4, 0, 197707
q6, r, h, 64, 43690, 4, 0, 125639
q6, d, h, 64, 43690, 4, 0, 191169
q6, r, c, 64, 43690, 4, 0, 125662
q6, d, c, 64, 43690, 4, 0, 191522
q6, r, h, 64, 43690, 4, 0, 147678
q6, d, h, 64, 43690, 4, 0, 193993
q6, r, c, 64, 43690, 4, 0, 127939
q6, d, c, 64, 43690, 4, 0, 191314
q6, r, h, 64, 43690, 4, 0, 125658
q6, d, h, 64, 43690, 4, 0, 194453
q6, r, c, 64, 43690, 4, 0, 129427
q6, d, c, 64, 43690, 4, 0, 191176
q6, r, h, 64, 43690, 4, 0, 125646
q6, d, h, 64, 43690, 4, 0, 191123
q6, r, c, 64, 43690, 4, 0, 125658
q6, d, c, 64, 43690, 4, 0, 194259
q6, r, h, 64, 43690, 4, 0, 127537
q6, d, h, 64, 43690, 4, 0, 191084
q6, r, c, 64, 43690, 4, 0, 125690
q6, d, c, 64, 43690, 4, 0, 191298
q6, r, h, 64, 43690, 4, 0, 125654
q6, d, h, 64, 43690, 4, 0, 193135
q6, r, c, 64, 43690, 4, 0, 127995
q6, d, c, 64, 43690, 4, 0, 191294
q6, r, h, 64, 43690, 4, 0, 125661
q6, d, h, 64, 43690, 4, 0, 191232
q6, r, c, 64, 43690, 4, 0, 125667
q6, d, c, 64, 43690, 4, 0, 191265
q6, r, h, 64, 43690, 4, 0, 128968
q6, d, h, 64, 43690, 4, 0, 191337
q6, r, c, 64, 43690, 4, 0, 125655
q6, d, c, 64, 43690, 4, 0, 195415
q6, r, h, 64, 43690, 4, 0, 125670
q6, d, h, 64, 43690, 4, 0, 193807
q6, r, c, 64, 43690, 4, 0, 129398
q6, d, c, 64, 43690, 4, 0, 191379
q6, r, h, 64, 43690, 4, 0, 125641
q6, d, h, 64, 43690, 4, 0, 191254
q6, r, c, 64, 43690, 4, 0, 125700
q6, d, c, 64, 43690, 4, 0, 195934
q6, r, h, 64, 43690, 4, 0, 155997
q6, d, h, 64, 43690, 4, 0, 191272
q6, r, c, 64, 43690, 4, 0, 125719
q6, d, c, 64, 43690, 4, 0, 195736
q6, r, h, 64, 43690, 4, 0, 127607
q6, d, h, 64, 43690, 4, 0, 191239
q6, r, c, 64, 43690, 4, 0, 125667
q6, d, c, 64, 43690, 4, 0, 217802
q6, r, h, 64, 43690, 4, 0, 129532
q6, d, h, 64, 43690, 4, 0, 191234
q6, r, c, 64, 43690, 4, 0, 125678
q6, d, c, 64, 43690, 4, 0, 193661
q6, r, h, 64, 43690, 4, 0, 127149
q6, d, h, 64, 43690, 4, 0, 191266
q6, r, c, 64, 43690, 4, 0, 125667
q6, d, c, 64, 43690, 4, 0, 195191
q6, r, h, 64, 43690, 4, 0, 125628
q6, d, h, 64, 43690, 4, 0, 193372
q6, r, c, 64, 43690, 4, 0, 125701
q6, d, c, 64, 43690, 4, 0, 190911
q6, r, h, 64, 43690, 4, 0, 125615
q6, d, h, 64, 43690, 4, 0, 193711
q6, r, c, 64, 43690, 4, 0, 129206
q6, d, c, 64, 43690, 4, 0, 191246
q6, r, h, 64, 43690, 4, 0, 125613
q6, d, h, 64, 43690, 4, 0, 191127
q6, r, c, 64, 43690, 4, 0, 127946
q6, d, c, 64, 43690, 4, 0, 190993
q6, r, h, 64, 43690, 4, 0, 125664
q6, d, h, 64, 43690, 4, 0, 191326
q6, r, c, 64, 43690, 4, 0, 125684
q6, d, c, 64, 43690, 4, 0, 220780
q6, r, h, 64, 43690, 4, 0, 131543
q6, d, h, 64, 43690, 4, 0, 191462
q6, r, c, 64, 43690, 4, 0, 125651
q6, d, c, 64, 43690, 4, 0, 193599
q6, r, h, 64, 43690, 4, 0, 127364
q6, d, h, 64, 43690, 4, 0, 191273
q6, r, c, 64, 43690, 4, 0, 125691
q6, d, c, 64, 43690, 4, 0, 195229
q6, r, h, 64, 43690, 4, 0, 125621
q6, d, h, 64, 43690, 4, 0, 193442
q6, r, c, 64, 43690, 4, 0, 149281
q6, d, c, 64, 43690, 4, 0, 191198
q6, r, h, 64, 43690, 4, 0, 125615
q6, d, h, 64, 43690, 4, 0, 196964
q6, r, c, 64, 43690, 4, 0, 130342
q6, d, c, 64, 43690, 4, 0, 191071
q6, r, h, 64, 43690, 4, 0, 125651
q6, d, h, 64, 43690, 4, 0, 191120
q6, r, c, 64, 43690, 4, 0, 125657
q6, d, c, 64, 43690, 4, 0, 192657
q6, r, h, 64, 43690, 4, 0, 131737
q6, d, h, 64, 43690, 4, 0, 191265
q6, r, c, 64, 43690, 4, 0, 125700
q6, d, c, 64, 43690, 4, 0, 191056
q6, r, h, 64, 43690, 4, 0, 125648
q6, d, h, 64, 43690, 4, 0, 196068
q6, r, c, 64, 43690, 8, 0, 134403
q6, d, c, 64, 43690, 8, 0, 196614
q6, r, h, 64, 43690, 8, 0, 131333
q6, d, h, 64, 43690, 8, 0, 198104
q6, r, c, 64, 43690, 8, 0, 132727
q6, d, c, 64, 43690, 8, 0, 207774
q6, r, h, 64, 43690, 8, 0, 131324
q6, d, h, 64, 43690, 8, 0, 192695
q6, r, c, 64, 43690, 8, 0, 132773
q6, d, c, 64, 43690, 8, 0, 198142
q6, r, h, 64, 43690, 8, 0, 133343
q6, d, h, 64, 43690, 8, 0, 193317
q6, r, c, 64, 43690, 8, 0, 133063
q6, d, c, 64, 43690, 8, 0, 193258
q6, r, h, 64, 43690, 8, 0, 131312
q6, d, h, 64, 43690, 8, 0, 222783
q6, r, c, 64, 43690, 8, 0, 132204
q6, d, c, 64, 43690, 8, 0, 196191
q6, r, h, 64, 43690, 8, 0, 133369
q6, d, h, 64, 43690, 8, 0, 193640
q6, r, c, 64, 43690, 8, 0, 132786
q6, d, c, 64, 43690, 8, 0, 193767
q6, r, h, 64, 43690, 8, 0, 131345
q6, d, h, 64, 43690, 8, 0, 198501
q6, r, c, 64, 43690, 8, 0, 132773
q6, d, c, 64, 43690, 8, 0, 195753
q6, r, h, 64, 43690, 8, 0, 134553
q6, d, h, 64, 43690, 8, 0, 193536
q6, r, c, 64, 43690, 8, 0, 133199
q6, d, c, 64, 43690, 8, 0, 193842
q6, r, h, 64, 43690, 8, 0, 131353
q6, d, h, 64, 43690, 8, 0, 195627
q6, r, c, 64, 43690, 8, 0, 132720
q6, d, c, 64, 43690, 8, 0, 196325
q6, r, h, 64, 43690, 8, 0, 135508
q6, d, h, 64, 43690, 8, 0, 194020
q6, r, c, 64, 43690, 8, 0, 132202
q6, d, c, 64, 43690, 8, 0, 192850
q6, r, h, 64, 43690, 8, 0, 131335
q6, d, h, 64, 43690, 8, 0, 195668
q6, r, c, 64, 43690, 8, 0, 132354
q6, d, c, 64, 43690, 8, 0, 196462
q6, r, h, 64, 43690, 8, 0, 133845
q6, d, h, 64, 43690, 8, 0, 193519
q6, r, c, 64, 43690, 8, 0, 132152
q6, d, c, 64, 43690, 8, 0, 195517
q6, r, h, 64, 43690, 8, 0, 131364
q6, d, h, 64, 43690, 8, 0, 198672
q6, r, c, 64, 43690, 8, 0, 132887
q6, d, c, 64, 43690, 8, 0, 198189
q6, r, h, 64, 43690, 8, 0, 137576
q6, d, h, 64, 43690, 8, 0, 193578
q6, r, c, 64, 43690, 8, 0, 133008
q6, d, c, 64, 43690, 8, 0, 193045
q6, r, h, 64, 43690, 8, 0, 131321
q6, d, h, 64, 43690, 8, 0, 196147
q6, r, c, 64, 43690, 8, 0, 132667
q6, d, c, 64, 43690, 8, 0, 195926
q6, r, h, 64, 43690, 8, 0, 135099
q6, d, h, 64, 43690, 8, 0, 193632
q6, r, c, 64, 43690, 8, 0, 132823
q6, d, c, 64, 43690, 8, 0, 193069
q6, r, h, 64, 43690, 8, 0, 131334
q6, d, h, 64, 43690, 8, 0, 231508
q6, r, c, 64, 43690, 8, 0, 136014
q6, d, c, 64, 43690, 8, 0, 193155
q6, r, h, 64, 43690, 8, 0, 131323
q6, d, h, 64, 43690, 8, 0, 193053
q6, r, c, 64, 43690, 8, 0, 132101
q6, d, c, 64, 43690, 8, 0, 193187
q6, r, h, 64, 43690, 8, 0, 131323
q6, d, h, 64, 43690, 8, 0, 221657
q6, r, c, 64, 43690, 8, 0, 132557
q6, d, c, 64, 43690, 8, 0, 196410
q6, r, h, 64, 43690, 8, 0, 139238
q6, d, h, 64, 43690, 8, 0, 193221
q6, r, c, 64, 43690, 8, 0, 135124
q6, d, c, 64, 43690, 8, 0, 193113
q6, r, h, 64, 43690, 8, 0, 131327
q6, d, h, 64, 43690, 8, 0, 193348
q6, r, c, 64, 43690, 8, 0, 133246
q6, d, c, 64, 43690, 8, 0, 196512
q6, r, h, 64, 43690, 8, 0, 131352
q6, d, h, 64, 43690, 8, 0, 199150
q6, r, c, 64, 43690, 8, 0, 140550
q6, d, c, 64, 43690, 8, 0, 193537
q6, r, h, 64, 43690, 8, 0, 131386
q6, d, h, 64, 43690, 8, 0, 193319
q6, r, c, 64, 43690, 8, 0, 132716
q6, d, c, 64, 43690, 8, 0, 193000
q6, r, h, 64, 43690, 8, 0, 131347
q6, d, h, 64, 43690, 8, 0, 195748
q6, r, c, 64, 43690, 8, 0, 132188
q6, d, c, 64, 43690, 8, 0, 195542
q6, r, h, 64, 43690, 8, 0, 177856
q6, d, h, 64, 43690, 8, 0, 193582
q6, r, c, 64, 43690, 8, 0, 134660
q6, d, c, 64, 43690, 8, 0, 193737
q6, r, h, 64, 43690, 8, 0, 131338
q6, d, h, 64, 43690, 8, 0, 199582
q6, r, c, 64, 43690, 8, 0, 133231
q6, d, c, 64, 43690, 8, 0, 195426
q6, r, h, 64, 43690, 8, 0, 135766
q6, d, h, 64, 43690, 8, 0, 193361
q6, r, c, 64, 43690, 8, 0, 132188
q6, d, c, 64, 43690, 8, 0, 193829
q6, r, h, 64, 43690, 8, 0, 131336
q6, d, h, 64, 43690, 8, 0, 196286
q6, r, c, 64, 43690, 8, 0, 132769
q6, d, c, 64, 43690, 8, 0, 193755
q6, r, h, 64, 43690, 8, 0, 133306
q6, d, h, 64, 43690, 8, 0, 193582
q6, r, c, 64, 43690, 8, 0, 132764
q6, d, c, 64, 43690, 8, 0, 192881
q6, r, h, 64, 43690, 8, 0, 131351
q6, d, h, 64, 43690, 8, 0, 195745
q6, r, c, 64, 43690, 16, 0, 218937
q6, d, c, 64, 43690, 16, 0, 202883
q6, r, h, 64, 43690, 16, 0, 142979
q6, d, h, 64, 43690, 16, 0, 303861
q6, r, c, 64, 43690, 16, 0, 219701
q6, d, c, 64, 43690, 16, 0, 200743
q6, r, h, 64, 43690, 16, 0, 143190
q6, d, h, 64, 43690, 16, 0, 200305
q6, r, c, 64, 43690, 16, 0, 219190
q6, d, c, 64, 43690, 16, 0, 200232
q6, r, h, 64, 43690, 16, 0, 143197
q6, d, h, 64, 43690, 16, 0, 203305
q6, r, c, 64, 43690, 16, 0, 219181
q6, d, c, 64, 43690, 16, 0, 200947
q6, r, h, 64, 43690, 16, 0, 143585
q6, d, h, 64, 43690, 16, 0, 202388
q6, r, c, 64, 43690, 16, 0, 219236
q6, d, c, 64, 43690, 16, 0, 202572
q6, r, h, 64, 43690, 16, 0, 143294
q6, d, h, 64, 43690, 16, 0, 202670
q6, r, c, 64, 43690, 16, 0, 219230
q6, d, c, 64, 43690, 16, 0, 202644
q6, r, h, 64, 43690, 16, 0, 145780
q6, d, h, 64, 43690, 16, 0, 200420
q6, r, c, 64, 43690, 16, 0, 218883
q6, d, c, 64, 43690, 16, 0, 204928
q6, r, h, 64, 43690, 16, 0, 280902
q6, d, h, 64, 43690, 16, 0, 203244
q6, r, c, 64, 43690, 16, 0, 219197
q6, d, c, 64, 43690, 16, 0, 219445
q6, r, h, 64, 43690, 16, 0, 143213
q6, d, h, 64, 43690, 16, 0, 200219
q6, r, c, 64, 43690, 16, 0, 219212
q6, d, c, 64, 43690, 16, 0, 236561
q6, r, h, 64, 43690, 16, 0, 146100
q6, d, h, 64, 43690, 16, 0, 200230
q6, r, c, 64, 43690, 16, 0, 218902
q6, d, c, 64, 43690, 16, 0, 200883
q6, r, h, 64, 43690, 16, 0, 143306
q6, d, h, 64, 43690, 16, 0, 200294
q6, r, c, 64, 43690, 16, 0, 272036
q6, d, c, 64, 43690, 16, 0, 200595
q6, r, h, 64, 43690, 16, 0, 143223
q6, d, h, 64, 43690, 16, 0, 203134
q6, r, c, 64, 43690, 16, 0, 292807
q6, d, c, 64, 43690, 16, 0, 203232
q6, r, h, 64, 43690, 16, 0, 146121
q6, d, h, 64, 43690, 16, 0, 200380
q6, r, c, 64, 43690, 16, 0, 219187
q6, d, c, 64, 43690, 16, 0, 202539
q6, r, h, 64, 43690, 16, 0, 145371
q6, d, h, 64, 43690, 16, 0, 200708
q6, r, c, 64, 43690, 16, 0, 219238
q6, d, c, 64, 43690, 16, 0, 200290
q6, r, h, 64, 43690, 16, 0, 143454
q6, d, h, 64, 43690, 16, 0, 206543
q6, r, c, 64, 43690, 16, 0, 219186
q6, d, c, 64, 43690, 16, 0, 202815
q6, r, h, 64, 43690, 16, 0, 143436
q6, d, h, 64, 43690, 16, 0, 206627
q6, r, c, 64, 43690, 16, 0, 218886
q6, d, c, 64, 43690, 16, 0, 274411
q6, r, h, 64, 43690, 16, 0, 145246
q6, d, h, 64, 43690, 16, 0, 200843
q6, r, c, 64, 43690, 16, 0, 219176
q6, d, c, 64, 43690, 16, 0, 200699
q6, r, h, 64, 43690, 16, 0, 143258
q6, d, h, 64, 43690, 16, 0, 204541
q6, r, c, 64, 43690, 16, 0, 219178
q6, d, c, 64, 43690, 16, 0, 200863
q6, r, h, 64, 43690, 16, 0, 143216
q6, d, h, 64, 43690, 16, 0, 273229
q6, r, c, 64, 43690, 16, 0, 218887
q6, d, c, 64, 43690, 16, 0, 202080
q6, r, h, 64, 43690, 16, 0, 148045
q6, d, h, 64, 43690, 16, 0, 200434
q6, r, c, 64, 43690, 16, 0, 219191
q6, d, c, 64, 43690, 16, 0, 203259
q6, r, h, 64, 43690, 16, 0, 229136
q6, d, h, 64, 43690, 16, 0, 203445
q6, r, c, 64, 43690, 16, 0, 219162
q6, d, c, 64, 43690, 16, 0, 200290
q6, r, h, 64, 43690, 16, 0, 143407
q6, d, h, 64, 43690, 16, 0, 271499
q6, r, c, 64, 43690, 16, 0, 219190
q6, d, c, 64, 43690, 16, 0, 203140
q6, r, h, 64, 43690, 16, 0, 145778
q6, d, h, 64, 43690, 16, 0, 200367
q6, r, c, 64, 43690, 16, 0, 218899
q6, d, c, 64, 43690, 16, 0, 202784
q6, r, h, 64, 43690, 16, 0, 147720
q6, d, h, 64, 43690, 16, 0, 200325
q6, r, c, 64, 43690, 16, 0, 218900
q6, d, c, 64, 43690, 16, 0, 202406
q6, r, h, 64, 43690, 16, 0, 147130
q6, d, h, 64, 43690, 16, 0, 200556
q6, r, c, 64, 43690, 16, 0, 218938
q6, d, c, 64, 43690, 16, 0, 203383
q6, r, h, 64, 43690, 16, 0, 146607
q6, d, h, 64, 43690, 16, 0, 200380
q6, r, c, 64, 43690, 16, 0, 219196
q6, d, c, 64, 43690, 16, 0, 200306
q6, r, h, 64, 43690, 16, 0, 143229
q6, d, h, 64, 43690, 16, 0, 242364
q6, r, c, 64, 43690, 16, 0, 292164
q6, d, c, 64, 43690, 16, 0, 203293
q6, r, h, 64, 43690, 16, 0, 157493
q6, d, h, 64, 43690, 16, 0, 200337
q6, r, c, 64, 43690, 16, 0, 218941
q6, d, c, 64, 43690, 16, 0, 273013
q6, r, h, 64, 43690, 16, 0, 143328
q6, d, h, 64, 43690, 16, 0, 200216
q6, r, c, 64, 43690, 16, 0, 218976
q6, d, c, 64, 43690, 16, 0, 200184
q6, r, h, 64, 43690, 16, 0, 142968
