bench, mem, temp, row_size, row_count, col_width, cycles, l1_references, l1_refills, l2_references, l2_refills, inst_retired
q3, d, -, 64, 43690, 4, 133396, 478673, 802, 87632, 43789, 1001031
q3, c, -, 64, 43690, 4, 148980, 478673, 857, 11022, 5421, 1100336
q3, r, c, 64, 43690, 4, 103337, 429035, 94, 10962, 5476, 858064
q3, r, h, 64, 43690, 4, 104663, 429035, 248, 10887, 1229, 858066
q3, d, -, 64, 43690, 4, 133151, 478674, 809, 87643, 43784, 1001032
q3, c, -, 64, 43690, 4, 148044, 478673, 865, 10956, 5414, 1100333
q3, r, c, 64, 43690, 4, 103348, 429035, 98, 10968, 5476, 858064
q3, r, h, 64, 43690, 4, 102724, 429035, 178, 10909, 1103, 858064
q3, d, -, 64, 43690, 4, 135107, 478674, 835, 87661, 43779, 1001033
q3, c, -, 64, 43690, 4, 146779, 478673, 741, 10977, 5433, 1100333
q3, r, c, 64, 43690, 4, 103383, 429035, 117, 11007, 5476, 858064
q3, r, h, 64, 43690, 4, 102596, 429035, 152, 10947, 1186, 858064
q3, d, -, 64, 43690, 4, 132595, 478673, 794, 87607, 43764, 1001031
q3, c, -, 64, 43690, 4, 147478, 478673, 804, 10976, 5423, 1100333
q3, r, c, 128, 43690, 4, 104191, 429035, 109, 10997, 5476, 858066
q3, r, h, 128, 43690, 4, 104791, 429035, 493, 10963, 1164, 858064
q3, d, -, 128, 43690, 4, 143000, 478673, 1558, 87776, 43787, 1001031
q3, c, -, 128, 43690, 4, 146724, 478673, 746, 11021, 5432, 1100333
q3, r, c, 128, 43690, 4, 103391, 429035, 98, 10971, 5477, 858064
q3, r, h, 128, 43690, 4, 101963, 429035, 96, 10820, 1136, 858064
q3, d, -, 128, 43690, 4, 143384, 478673, 1547, 87751, 43793, 1001031
q3, c, -, 128, 43690, 4, 147364, 478673, 777, 10992, 5432, 1100333
q3, r, c, 128, 43690, 4, 103337, 429035, 100, 10977, 5476, 858064
q3, r, h, 128, 43690, 4, 103532, 429036, 225, 10890, 1379, 858066
q3, d, -, 128, 43690, 4, 143105, 478674, 1544, 87744, 43779, 1001032
q3, c, -, 128, 43690, 4, 146735, 478673, 777, 11078, 5429, 1100333
q3, r, c, 128, 43690, 4, 103330, 429035, 93, 10960, 5476, 858064
q3, r, h, 128, 43690, 4, 103072, 429037, 187, 10953, 1128, 858067
q3, d, -, 128, 43690, 4, 143006, 478673, 1537, 87735, 43768, 1001031
q3, c, -, 128, 43690, 4, 147607, 478674, 834, 10997, 5412, 1100334
q3, r, c, 128, 43690, 4, 103342, 429035, 98, 10972, 5477, 858064
q3, r, h, 128, 43690, 4, 101837, 429035, 94, 10817, 1096, 858064
q3, d, -, 128, 43690, 4, 142976, 478673, 1513, 87678, 43762, 1001031
q3, c, -, 128, 43690, 4, 149077, 478674, 854, 10955, 5408, 1100335
q3, r, c, 128, 43690, 4, 104241, 429035, 101, 10983, 5476, 858065
q3, r, h, 128, 43690, 4, 104843, 429035, 613, 10989, 1360, 858064
q3, d, -, 128, 43690, 4, 143010, 478673, 1543, 87744, 43767, 1001031
q3, c, -, 128, 43690, 4, 147457, 478673, 799, 10969, 5427, 1100333
q3, r, c, 128, 43690, 4, 103349, 429035, 98, 10969, 5476, 858064
q3, r, h, 128, 43690, 4, 103010, 429035, 192, 10828, 1228, 858064
q3, d, -, 128, 43690, 4, 143126, 478673, 1553, 87765, 43777, 1001031
q3, c, -, 128, 43690, 4, 147119, 478673, 767, 10992, 5427, 1100333
q3, r, c, 128, 43690, 4, 103345, 429035, 104, 10978, 5476, 858064
q3, r, h, 128, 43690, 4, 102578, 429035, 153, 10815, 1137, 858064
q3, d, -, 128, 43690, 4, 143169, 478673, 1540, 87733, 43787, 1001031
q3, c, -, 128, 43690, 4, 148203, 478674, 843, 10935, 5416, 1100334
q3, r, c, 128, 43690, 4, 132477, 429035, 1466, 11004, 5477, 858065
q3, r, h, 128, 43690, 4, 101926, 429035, 90, 10685, 1101, 858064
q3, d, -, 128, 43690, 4, 143355, 478673, 1561, 87770, 43792, 1001031
q3, c, -, 128, 43690, 4, 147378, 478673, 801, 10994, 5430, 1100333
q3, r, c, 128, 43690, 4, 103392, 429035, 101, 10977, 5476, 858064
q3, r, h, 128, 43690, 4, 103597, 429036, 174, 10887, 1246, 858066
q3, d, -, 128, 43690, 4, 143197, 478673, 1548, 87755, 43774, 1001031
q3, c, -, 128, 43690, 4, 146789, 478674, 766, 10999, 5427, 1100334
q3, r, c, 256, 43690, 4, 103344, 429035, 101, 10976, 5476, 858064
q3, r, h, 256, 43690, 4, 102746, 429035, 176, 10899, 1102, 858064
q3, d, -, 256, 43690, 4, 164402, 478673, 3074, 88066, 43777, 1001031
q3, c, -, 256, 43690, 4, 146627, 478673, 738, 11006, 5430, 1100333
q3, r, c, 256, 43690, 4, 103331, 429035, 100, 10972, 5476, 858064
q3, r, h, 256, 43690, 4, 102510, 429035, 189, 10940, 1024, 858064
q3, d, -, 256, 43690, 4, 164730, 478673, 3056, 88023, 43794, 1001031
q3, c, -, 256, 43690, 4, 147342, 478674, 800, 10990, 5425, 1100334
q3, r, c, 256, 43690, 4, 103355, 429034, 108, 10992, 5476, 858063
q3, r, h, 256, 43690, 4, 102020, 429035, 91, 10822, 1085, 858064
q3, d, -, 256, 43690, 4, 165050, 478673, 3058, 88021, 43804, 1001031
q3, c, -, 256, 43690, 4, 151422, 478674, 884, 11081, 5428, 1100336
q3, r, c, 256, 43690, 4, 103356, 429035, 106, 10986, 5477, 858064
q3, r, h, 256, 43690, 4, 102448, 429035, 120, 10816, 1117, 858064
q3, d, -, 256, 43690, 4, 164411, 478673, 3068, 88041, 43780, 1001031
q3, c, -, 256, 43690, 4, 146788, 478673, 742, 11008, 5428, 1100333
q3, r, c, 256, 43690, 4, 103360, 429035, 102, 10979, 5476, 858064
q3, r, h, 256, 43690, 4, 104516, 429035, 614, 10943, 1101, 858064
q3, d, -, 256, 43690, 4, 164813, 478673, 3095, 88102, 43806, 1001031
q3, c, -, 256, 43690, 4, 147844, 478673, 816, 10971, 5419, 1100333
q3, r, c, 256, 43690, 4, 103343, 429035, 102, 10980, 5476, 858064
q3, r, h, 256, 43690, 4, 101990, 429035, 88, 10949, 1052, 858064
q3, d, -, 256, 43690, 4, 164557, 478674, 3033, 87980, 43786, 1001032
q3, c, -, 256, 43690, 4, 148002, 478673, 773, 11025, 5426, 1100335
q3, r, c, 256, 43690, 4, 103360, 429035, 102, 10977, 5477, 858064
q3, r, h, 256, 43690, 4, 101944, 429035, 90, 10811, 900, 858064
q3, d, -, 256, 43690, 4, 164478, 478673, 3042, 88001, 43772, 1001031
q3, c, -, 256, 43690, 4, 147862, 478674, 788, 11022, 5423, 1100336
q3, r, c, 256, 43690, 4, 103357, 429035, 103, 10978, 5476, 858064
q3, r, h, 256, 43690, 4, 102352, 429035, 123, 10961, 1126, 858064
q3, d, -, 256, 43690, 4, 164436, 478674, 3043, 87993, 43783, 1001032
q3, c, -, 256, 43690, 4, 148254, 478673, 866, 11017, 5415, 1100333
q3, r, c, 256, 43690, 4, 103375, 429035, 110, 10996, 5476, 858064
q3, r, h, 256, 43690, 4, 102926, 429035, 185, 10946, 1130, 858064
q3, d, -, 256, 43690, 4, 164552, 478673, 3064, 88040, 43779, 1001031
q3, c, -, 256, 43690, 4, 146600, 478674, 706, 10981, 5429, 1100334
q3, r, c, 256, 43690, 4, 103359, 429035, 105, 10987, 5476, 858064
q3, r, h, 256, 43690, 4, 102226, 429035, 120, 10950, 1097, 858064
q3, d, -, 256, 43690, 4, 164128, 478673, 3032, 87983, 43768, 1001031
q3, c, -, 256, 43690, 4, 148493, 478673, 818, 10992, 5423, 1100335
