bench, mem, temp, row_size, enabled_cols, row_count, col_width, cycles, l1_references, l1_refills, l2_references, l2_refills, inst_retired
q1, c, -, 64, 10, 43690, 4, 1472908, 6553618, 6868, 111978, 54729, 12671174
q1, r, c, 64, 10, 43690, 4, 1225323, 5985577, 6523, 111273, 53656, 11490907
q1, r, h, 64, 10, 43690, 4, 1279910, 5985587, 7497, 111944, 54751, 11491423
q1, d, -, 64, 10, 43690, 4, 1559550, 6859379, 9351, 146813, 71111, 13239020
q1, c, -, 64, 10, 43690, 4, 1470195, 6553618, 7233, 112155, 54734, 12671174
q1, r, c, 64, 10, 43690, 4, 1225955, 5985577, 6698, 111085, 53488, 11490905
q1, r, h, 64, 10, 43690, 4, 1277630, 5985583, 7625, 111989, 54770, 11491420
q1, d, -, 64, 10, 43690, 4, 1564249, 6859379, 9552, 146743, 71113, 13239019
q1, c, -, 64, 10, 43690, 4, 1476512, 6553617, 7239, 112344, 54742, 12671178
q1, r, c, 64, 10, 43690, 4, 1225595, 5985579, 6322, 111182, 53626, 11490905
q1, r, h, 64, 10, 43690, 4, 1280825, 5985587, 8052, 112160, 54758, 11491425
q1, d, -, 64, 10, 43690, 4, 1569169, 6859378, 9809, 147145, 71121, 13239019
q1, c, -, 64, 10, 43690, 4, 1470498, 6553618, 7517, 111788, 54531, 12671179
q1, r, c, 64, 10, 43690, 4, 1224805, 5985576, 6295, 110732, 53765, 11490902
q1, r, h, 64, 10, 43690, 4, 1289290, 5985584, 8361, 112189, 54725, 11491423
q1, d, -, 64, 10, 43690, 4, 1561813, 6859378, 10024, 147222, 70953, 13239019
q1, c, -, 64, 10, 43690, 4, 1474388, 6553618, 7296, 112207, 54743, 12671176
q1, r, c, 64, 11, 43690, 4, 1341302, 6553547, 6694, 121892, 59276, 12583238
q1, r, h, 64, 11, 43690, 4, 1396393, 6553558, 8480, 123377, 60179, 12583762
q1, d, -, 64, 11, 43690, 4, 1712783, 7514729, 10635, 153262, 73865, 14506117
q1, c, -, 64, 11, 43690, 4, 1615405, 7208975, 7427, 123178, 60233, 13938285
q1, r, c, 64, 11, 43690, 4, 1346354, 6553549, 6767, 122122, 59232, 12583241
q1, r, h, 64, 11, 43690, 4, 1398791, 6553556, 8721, 122909, 59963, 12583759
q1, d, -, 64, 11, 43690, 4, 1710263, 7514729, 10398, 153504, 73884, 14506115
q1, c, -, 64, 11, 43690, 4, 1617675, 7208976, 7319, 122987, 60227, 13938287
q1, r, c, 64, 11, 43690, 4, 1337947, 6553547, 6753, 121752, 59040, 12583237
q1, r, h, 64, 11, 43690, 4, 1391961, 6553560, 7976, 122739, 59994, 12583765
q1, d, -, 64, 11, 43690, 4, 1716371, 7514731, 10873, 153511, 73884, 14506119
q1, c, -, 64, 11, 43690, 4, 1618753, 7208974, 7368, 122685, 60203, 13938282
q1, r, c, 64, 11, 43690, 4, 1341474, 6553548, 6527, 122080, 59659, 12583244
q1, r, h, 64, 11, 43690, 4, 1383760, 6553554, 7628, 122856, 60184, 12583757
q1, d, -, 64, 11, 43690, 4, 1705786, 7514728, 10151, 153010, 73888, 14506113
q1, c, -, 64, 11, 43690, 4, 1612005, 7208975, 7359, 122422, 60233, 13938285
q1, r, c, 64, 11, 43690, 4, 1340036, 6553547, 6821, 121921, 59139, 12583238
q1, r, h, 64, 11, 43690, 4, 1393832, 6553562, 7635, 123033, 60161, 12583766
q1, d, -, 64, 11, 43690, 4, 1706352, 7514729, 10243, 152883, 73881, 14506115
q1, c, -, 64, 11, 43690, 4, 1614924, 7208975, 7631, 122623, 60224, 13938285
q1, r, c, 64, 11, 43690, 4, 1344650, 6553548, 7234, 122239, 59319, 12583238
q1, r, h, 64, 11, 43690, 4, 1383474, 6553558, 7463, 123121, 60156, 12583762
q1, d, -, 64, 11, 43690, 4, 1714054, 7514727, 10092, 152601, 73878, 14506113
q1, c, -, 64, 11, 43690, 4, 1615128, 7208974, 7490, 122790, 60214, 13938285
q1, r, c, 64, 11, 43690, 4, 1353865, 6553546, 7501, 122260, 59347, 12583240
q1, r, h, 64, 11, 43690, 4, 1391280, 6553551, 7921, 123650, 60235, 12583754
q1, d, -, 64, 11, 43690, 4, 1707111, 7514729, 10396, 153407, 73897, 14506116
q1, c, -, 64, 11, 43690, 4, 1626877, 7208976, 8275, 123221, 60220, 13938289
q1, r, c, 64, 11, 43690, 4, 1348979, 6553547, 7695, 121437, 58951, 12583241
q1, r, h, 64, 11, 43690, 4, 1386787, 6553555, 7807, 123743, 60173, 12583757
q1, d, -, 64, 11, 43690, 4, 1714912, 7514729, 10141, 152440, 73881, 14506116
q1, c, -, 64, 11, 43690, 4, 1622322, 7208973, 8031, 123149, 60222, 13938285
q1, r, c, 64, 11, 43690, 4, 1343955, 6553547, 6895, 122038, 59159, 12583240
q1, r, h, 64, 11, 43690, 4, 1394503, 6553554, 8190, 123342, 60136, 12583759
q1, d, -, 64, 11, 43690, 4, 1706766, 7514728, 10146, 152870, 73876, 14506112
q1, c, -, 64, 11, 43690, 4, 1619970, 7208973, 8122, 122914, 60214, 13938286
q1, r, c, 64, 11, 43690, 4, 1340287, 6553548, 6608, 122010, 59374, 12583241
q1, r, h, 64, 11, 43690, 4, 1405657, 6553560, 8335, 123241, 59990, 12583766
q1, d, -, 64, 11, 43690, 4, 1709273, 7514728, 10251, 153448, 73853, 14506113
q1, c, -, 64, 11, 43690, 4, 1615182, 7208977, 7416, 123018, 60222, 13938291
