bench, mem, temp, row_size, row_count, col_width, cycles
q2_new, r, c, 16, 43690, 4, 144815, 581681, 101, 10973, 5475, 1169362
q2_new, r, h, 16, 43690, 4, 143296, 581681, 100, 10942, 1518, 1169362
q2_new, d, -, 16, 43690, 4, 161702, 625377, 212, 21948, 10948, 1294439
q2_new, r, c, 16, 43690, 4, 164014, 581682, 814, 11042, 5477, 1169364
q2_new, r, h, 16, 43690, 4, 143623, 581681, 101, 10964, 1620, 1169362
q2_new, d, -, 16, 43690, 4, 161619, 625377, 218, 21952, 10948, 1294439
q2_new, r, c, 16, 43690, 4, 148108, 581681, 118, 11010, 5477, 1169365
q2_new, r, h, 16, 43690, 4, 143676, 581681, 102, 10939, 1847, 1169362
q2_new, d, -, 16, 43690, 4, 161460, 625377, 219, 21962, 10948, 1294441
q2_new, r, c, 16, 43690, 4, 149183, 581681, 138, 10998, 5477, 1169363
q2_new, r, h, 16, 43690, 4, 143403, 581681, 100, 10968, 1639, 1169362
q2_new, d, -, 16, 43690, 4, 161618, 625378, 220, 21955, 10946, 1294440
q2_new, r, c, 16, 43690, 4, 147916, 581682, 119, 11007, 5480, 1169365
q2_new, r, h, 16, 43690, 4, 143580, 581681, 106, 10984, 1738, 1169362
q2_new, d, -, 16, 43690, 4, 161233, 625377, 223, 21974, 10955, 1294440
q2_new, r, c, 16, 43690, 4, 150060, 581682, 115, 11008, 5475, 1169365
q2_new, r, h, 16, 43690, 4, 143762, 581681, 104, 10990, 1725, 1169362
q2_new, d, -, 16, 43690, 4, 161779, 625378, 226, 21976, 10952, 1294440
q2_new, r, c, 16, 43690, 4, 149738, 581682, 114, 11003, 5477, 1169364
q2_new, r, h, 16, 43690, 4, 143614, 581681, 105, 10953, 1883, 1169362
q2_new, d, -, 16, 43690, 4, 172388, 625377, 945, 22033, 10950, 1294440
q2_new, r, c, 16, 43690, 4, 147705, 581681, 108, 10992, 5478, 1169363
q2_new, r, h, 16, 43690, 4, 143533, 581681, 104, 10982, 1816, 1169362
q2_new, d, -, 16, 43690, 4, 159856, 625377, 210, 21941, 10952, 1294438
q2_new, r, c, 16, 43690, 4, 147903, 581682, 118, 11004, 5480, 1169364
q2_new, r, h, 16, 43690, 4, 143718, 581681, 100, 10973, 1916, 1169362
q2_new, d, -, 16, 43690, 4, 159959, 625378, 209, 21941, 10951, 1294439
q2_new, r, c, 16, 43690, 4, 146959, 581681, 109, 10992, 5477, 1169363
q2_new, r, h, 16, 43690, 4, 143471, 581681, 102, 10939, 1749, 1169362
q2_new, d, -, 16, 43690, 4, 159965, 625377, 212, 21949, 10954, 1294438
q2_new, r, c, 32, 43690, 4, 148460, 581682, 108, 10987, 5475, 1169365
q2_new, r, h, 32, 43690, 4, 143557, 581681, 102, 10967, 1775, 1169362
q2_new, d, -, 32, 43690, 4, 162953, 625377, 403, 43836, 21889, 1294438
q2_new, r, c, 32, 43690, 4, 144887, 581681, 109, 10995, 5478, 1169362
q2_new, r, h, 32, 43690, 4, 143576, 581681, 100, 10981, 1852, 1169362
q2_new, d, -, 32, 43690, 4, 162909, 625377, 413, 43853, 21888, 1294438
q2_new, r, c, 32, 43690, 4, 144820, 581681, 108, 10994, 5480, 1169362
q2_new, r, h, 32, 43690, 4, 145933, 581681, 119, 11004, 1825, 1169363
q2_new, d, -, 32, 43690, 4, 162864, 625377, 414, 43865, 21896, 1294438
q2_new, r, c, 32, 43690, 4, 144830, 581681, 99, 10973, 5476, 1169362
q2_new, r, h, 32, 43690, 4, 143639, 581681, 106, 10979, 1805, 1169362
q2_new, d, -, 32, 43690, 4, 163041, 625376, 408, 43844, 21895, 1294437
q2_new, r, c, 32, 43690, 4, 147438, 581681, 121, 11018, 5474, 1169363
q2_new, r, h, 32, 43690, 4, 143649, 581681, 105, 10987, 1854, 1169362
q2_new, d, -, 32, 43690, 4, 162973, 625377, 403, 43836, 21893, 1294438
q2_new, r, c, 32, 43690, 4, 144826, 581681, 94, 10964, 5475, 1169362
q2_new, r, h, 32, 43690, 4, 143499, 581681, 101, 10979, 1752, 1169362
q2_new, d, -, 32, 43690, 4, 165423, 625376, 453, 43863, 21884, 1294438
q2_new, r, c, 32, 43690, 4, 148253, 581681, 107, 10983, 5473, 1169365
q2_new, r, h, 32, 43690, 4, 143482, 581681, 99, 10967, 1636, 1169362
q2_new, d, -, 32, 43690, 4, 165378, 625378, 412, 43846, 21892, 1294440
q2_new, r, c, 32, 43690, 4, 147863, 581681, 114, 11004, 5476, 1169363
q2_new, r, h, 32, 43690, 4, 143534, 581681, 103, 10983, 1762, 1169362
q2_new, d, -, 32, 43690, 4, 165297, 625377, 419, 43884, 21896, 1294439
q2_new, r, c, 32, 43690, 4, 147599, 581682, 111, 11005, 5476, 1169364
q2_new, r, h, 32, 43690, 4, 143699, 581681, 111, 10984, 1647, 1169362
q2_new, d, -, 32, 43690, 4, 165199, 625377, 423, 43873, 21892, 1294439
q2_new, r, c, 32, 43690, 4, 144812, 581681, 102, 10978, 5476, 1169362
q2_new, r, h, 32, 43690, 4, 143641, 581681, 103, 10949, 1689, 1169362
q2_new, d, -, 32, 43690, 4, 165534, 625377, 419, 43873, 21899, 1294439
q2_new, r, c, 64, 43690, 4, 144855, 581681, 99, 10976, 5476, 1169362
q2_new, r, h, 64, 43690, 4, 143490, 581681, 97, 10970, 1615, 1169362
q2_new, d, -, 64, 43690, 4, 198036, 625376, 2735, 87783, 43795, 1294439
q2_new, r, c, 64, 43690, 4, 144843, 581681, 97, 10965, 5475, 1169362
